0	4474
0.00	18
0.01	57
0.05	24
0.10	11
0.12	10
0.14	18
0.15	10
0.17	21
0.18	14
0.20	15
0.21	11
0.24	17
0.25	24
0.26	26
0.27	15
0.28	11
0.29	14
0.30	13
0.32	17
0.33	16
0.34	14
0.35	18
0.36	19
0.37	19
0.38	24
0.40	12
0.41	21
0.42	19
0.45	11
0.46	10
0.47	10
0.48	10
0.50	15
0.51	17
0.58	15
0.59	12
0.60	10
0.62	14
0.63	16
0.66	16
0.69	12
0.71	12
0.72	13
0.74	10
0.84	10
0.86	10
0.87	15
0.98	13
0.99	10
0086	20
00am	253
00pm	316
01	3016
01am	304
01pm	289
02	2367
02am	231
02pm	369
03	4355
03am	265
03pm	379
04	2884
04am	253
04pm	305
05	2212
05am	246
05pm	281
06	2694
06am	214
06pm	317
07	2484
07am	312
07pm	350
08	2789
08am	328
08pm	353
09	2927
09am	253
09pm	290
0wn4g3	10
1	4474
1.02	14
1.07	10
1.10	10
1.13	16
1.19	11
1.22	10
1.23	12
1.31	11
1.44	11
1.5	29
1.57	12
1.59	10
1.61	18
1.65	10
1.84	13
1.99	10
10	4476
100	183
1000	29
1002	11
1005	24
1006	42
1008	30
1009	17
101	55
1010	54
1011	47
1013	16
1015	28
1018	35
102	113
1020	10
1021	13
1022	13
1023	16
1024	18
1027	16
103	52
1033	14
10361	23
10394	10
104	129
1044	45
1045	36
105	59
10543	147
1058	19
1059	31
106	77
1062	15
1063	21
1066	28
107	48
1071	24
1075	22
1076	15
108	36
10848	10
1085	32
1086	86
1088	35
109	54
1098	10
10am	232
10pm	396
11	3608
110	16
11057	127
11064	10
111	60
1111	31
1116	18
112	48
1120	64
1121	21
1122	11
1126	39
113	192
1136	19
114	69
1141	49
1147	38
1148	10
115	73
1156	10
1157	27
116	138
1161	19
1167	39
117	35
118	61
1181	26
1183	50
11852	20
1187	29
119	72
1190	24
1192	23
1193	53
1194	10
1196	12
11am	265
11pm	339
12	4422
120	94
1205	15
1209	66
121	44
1213	17
1214	49
1215	32
122	80
1222	39
1226	38
123	555
1232	12
1234	270
12345	806
1235	38
123mark123	12
124	44
1240	32
1242	33
1243	10
1244	13
1247	20
1248	69
12483	62
12493	12
125	27
1251	52
1254	21
1255	14
1257	20
126	64
12600	10
1262	13
1263	82
1266	10
1267	30
1268	18
127	61
128	117
1285	15
1287	38
129	45
1290	23
1296	35
12am	266
12pm	337
12usd	56
13	2293
130	71
1300	33
1304	71
131	45
1315	18
1316	26
13166	171
1317	12
1318	20
13180	15
1319	13
132	19
1321	15
1328	10
1329	14
133	40
134	58
1342	23
1345	43
1346	19
135	51
1350	11
1351	13
1354	12
136	104
1361	58
1362	11
1364	28
13665	23
137	40
1370	15
1372	29
138	60
1383	54
1385	41
1387	19
1389	13
139	202
13am	218
13eauty	10
13pm	278
13thdrwho	21
14	2355
140	157
1405	14
1408	32
14096	15
14097	128
141	30
1410	15
1411	35
1412	12
1415	16
1416	17
1418	12
142	39
1423	49
1425	14
143	141
1435	33
1436	17
1437	64
144	60
145	50
1452	148
1459	32
146	25
14616	12
1463	18
1464	22
1467	33
147	36
1479325	4267
148	200
149	27
14am	238
14pm	349
15	2500
150	80
1504	63
151	25
1511	123
1512	24
1515	56
1516	10
1518	11
152	20
1521	15
15284	45
153	50
1535	49
154	54
1540	12
1543	20
155	41
156	18
1564	57
157	50
1575	12
158	28
1580	18
1582	16
1584	26
159	46
1594	21
1596	85
15am	253
15pm	401
16	2084
160	18
1604	75
1605	29
16073	10
161	31
1612	38
1615	33
1618	15
1619	10
16199	10
162	37
1621	15
16218	41
16223	10
16232	23
1625	12
16264	44
16265	40
16266	75
163	55
1633	21
1635	23
164	31
1645	16
165	22
1654	15
166	82
1661	43
1668	14
16695	13
167	71
1672	11
