27040
#term	doc freq	idx
0	4474	0
0.0	2	1
0.00	18	2
0.01	57	3
0.02	6	4
0.03	2	5
0.04	7	6
0.05	24	7
0.06	3	8
0.07	7	9
0.08	4	10
0.09	1	11
0.10	11	12
0.11	7	13
0.12	10	14
0.13	7	15
0.14	18	16
0.15	10	17
0.16	9	18
0.17	21	19
0.18	14	20
0.19	4	21
0.20	15	22
0.21	11	23
0.22	9	24
0.23	8	25
0.24	17	26
0.25	24	27
0.26	26	28
0.27	15	29
0.28	11	30
0.29	14	31
0.30	13	32
0.31	8	33
0.32	17	34
0.33	16	35
0.34	14	36
0.35	18	37
0.36	19	38
0.37	19	39
0.38	24	40
0.39	9	41
0.40	12	42
0.41	21	43
0.42	19	44
0.43	8	45
0.44	5	46
0.45	11	47
0.46	10	48
0.47	10	49
0.48	10	50
0.49	8	51
0.5	1	52
0.50	15	53
0.51	17	54
0.52	8	55
0.53	8	56
0.54	7	57
0.55	5	58
0.56	1	59
0.57	2	60
0.58	15	61
0.59	12	62
0.60	10	63
0.61	7	64
0.62	14	65
0.63	16	66
0.64	3	67
0.65	8	68
0.66	16	69
0.67	7	70
0.68	6	71
0.69	12	72
0.70	4	73
0.71	12	74
0.72	13	75
0.73	9	76
0.74	10	77
0.75	7	78
0.76	8	79
0.77	3	80
0.78	8	81
0.79	1	82
0.80	6	83
0.81	9	84
0.82	2	85
0.83	5	86
0.84	10	87
0.86	10	88
0.87	15	89
0.88	3	90
0.89	4	91
0.90	4	92
0.91	5	93
0.92	8	94
0.93	5	95
0.94	1	96
0.95	6	97
0.96	4	98
0.97	2	99
0.98	13	100
0.99	10	101
0000	2	102
000000	4	103
000050	4	104
000111	5	105
0006	1	106
0009	1	107
005000	4	108
008	5	109
0086	20	110
00am	253	111
00pm	316	112
01	3016	113
0132547	2	114
01am	304	115
01i'm	1	116
01pm	289	117
02	2367	118
024thkillpro	2	119
02am	231	120
02pm	369	121
02this	1	122
03	4355	123
030	1	124
039	4	125
03am	265	126
03argentina	1	127
03pm	379	128
04	2884	129
04am	253	130
04http	1	131
04it	1	132
04pm	305	133
05	2212	134
05am	246	135
05game	1	136
05pm	281	137
06	2694	138
0614747	5	139
06am	214	140
06pm	317	141
07	2484	142
07am	312	143
07came	1	144
07pm	350	145
07ringk	5	146
08	2789	147
08am	328	148
08game	3	149
08pm	353	150
09	2927	151
090	3	152
0984	1	153
09am	253	154
09ok	1	155
09pm	290	156
09you	1	157
0o0o0mg	4	158
0titleadeptrank	1	159
0titleapprenticerank	1	160
0titlebrigadier	1	161
0titlecaporegimerank	1	162
0titlecaptainrank	1	163
0titlecommodorerank	1	164
0titlelieutenant	1	165
0titlemajor	2	166
0titlemasterrank	1	167
0titlepeasantrank	1	168
0wn4g3	10	169
1	4474	170
1,000	1	171
1,000,000	3	172
1,000,000.00	1	173
1,139,000	3	174
1,345,000	1	175
1,702,550	1	176
1,710	3	177
1.00	5	178
1.01	3	179
1.02	14	180
1.03	8	181
1.04	3	182
1.05	7	183
1.06	6	184
1.07	10	185
1.08	5	186
1.09	3	187
1.10	10	188
1.11	6	189
1.12	4	190
1.121	4	191
1.13	16	192
1.14	7	193
1.15	8	194
1.16	4	195
1.17	2	196
1.18	3	197
1.19	11	198
1.20	5	199
1.21	9	200
1.22	10	201
1.23	12	202
1.24	2	203
1.25	8	204
1.26	2	205
1.27	3	206
1.28	5	207
1.29	6	208
1.30	2	209
1.31	11	210
1.32	7	211
1.33	4	212
1.34	7	213
1.35	5	214
1.36	4	215
1.37	3	216
1.38	4	217
1.39	6	218
1.40	9	219
1.41	7	220
1.42	5	221
1.43	4	222
1.44	11	223
1.45	5	224
1.46	7	225
1.47	7	226
1.48	4	227
1.49	9	228
1.5	29	229
1.50	2	230
1.51	2	231
1.52	8	232
1.53	5	233
1.54	3	234
1.55	5	235
1.56	4	236
1.57	12	237
1.58	6	238
1.59	10	239
1.60	8	240
1.61	18	241
1.62	8	242
1.63	3	243
1.64	9	244
1.65	10	245
1.66	1	246
1.67	7	247
1.68	2	248
1.69	7	249
1.70	9	250
1.71	3	251
1.72	7	252
1.73	5	253
1.74	8	254
1.75	3	255
1.76	5	256
1.77	6	257
1.78	1	258
1.79	7	259
1.80	1	260
1.81	5	261
1.82	6	262
1.83	8	263
1.84	13	264
1.85	4	265
1.86	3	266
1.87	3	267
1.88	5	268
1.89	8	269
1.90	4	270
1.91	6	271
1.92	8	272
1.93	3	273
1.94	5	274
1.95	2	275
1.96	4	276
1.97	8	277
1.98	5	278
1.99	10	279
10	4476	280
10,000	1	281
10,000,000	3	282
10.000	6	283
10.000.000	1	284
10.01	1	285
10.02	2	286
10.03	1	287
10.21	1	288
10.24	5	289
10.27	7	290
10.28	3	291
10.36	4	292
10.39	2	293
10.40	1	294
10.51	3	295
10.57	4	296
10.59	1	297
10.70	2	298
10.83	1	299
10.94	2	300
10.99	8	301
100	183	302
100,000	2	303
1000	29	304
10000	2	305
1000000000000000	2	306
10000000005787779	1	307
10002	5	308
1000360	1	309
100060	1	310
1000like	5	311
1001	5	312
1001830	1	313
1002	11	314
10022	1	315
1003	1	316
10039	1	317
1004	1	318
1005	24	319
10058	2	320
1006	42	321
10064	1	322
10076	4	323
1008	30	324
10081	3	325
10087points25active2012	1	326
1009	17	327
10090	4	328
10099	4	329
100k	3	330
100m	1	331
100th	1	332
101	55	333
1010	54	334
10100	3	335
1011	47	336
101171	1	337
1012	3	338
10128	1	339
1013	16	340
10139	7	341
1015	28	342
10152	2	343
1015200	1	344
10164	5	345
1018	35	346
10180	2	347
10182	6	348
10184	4	349
1019	3	350
101900	1	351
10197	2	352
101991	1	353
102	113	354
1020	10	355
102080	1	356
1021	13	357
10217740	2	358
1022	13	359
1023	16	360
10230	1	361
10234	2	362
10236	2	363
10237	1	364
1024	18	365
10242	3	366
10245	4	367
10248	1	368
1025	3	369
10250	3	370
10251	1	371
10253	3	372
1026	4	373
1026970	2	374
1027	16	375
10274	7	376
1028	5	377
103	52	378
1030	7	379
10305	7	380
1031	6	381
10310	2	382
10314	1	383
1032	3	384
1032247	2	385
10324	3	386
1033	14	387
10343	1	388
1035	4	389
10357	2	390
1036	6	391
10361	23	392
103648	2	393
10366	1	394
1038m	3	395
10394	10	396
10396	7	397
10397236	2	398
104	129	399
1040	8	400
10400	2	401
10401	2	402
104016	2	403
10403	7	404
10409	1	405
1041	2	406
10412	3	407
10415	6	408
10424	3	409
10425	1	410
104299	1	411
1043	6	412
1043100	1	413
10432	1	414
1044	45	415
10443	4	416
10447	3	417
1045	36	418
104515	1	419
10454	1	420
1046	4	421
10462	1	422
10470	2	423
10479	4	424
1048	1	425
1049	2	426
10490	2	427
10495	1	428
104991	1	429
105	59	430
1050	8	431
105125	1	432
1052	2	433
10529	3	434
1053251648	2	435
10533	2	436
1054	2	437
10541	6	438
10543	147	439
10548	5	440
1055	6	441
10550	7	442
10551	1	443
10554	7	444
10557	2	445
1057	9	446
10570	5	447
1057points370active2012	1	448
1058	19	449
10580	1	450
105815	2	451
1059	31	452
10590	4	453
10597	1	454
106	77	455
10600	5	456
1062	15	457
10621	1	458
106260	1	459
1063	21	460
10630	1	461
106377	2	462
10638	3	463
1064	4	464
106430	1	465
106510	1	466
106516	1	467
10653	1	468
106585	1	469
10659	5	470
1066	28	471
10660	1	472
106620	1	473
10663	1	474
106630	1	475
106650	1	476
1066points362active2012	1	477
1067	5	478
1068	1	479
1069	2	480
107	48	481
10701	1	482
10705	4	483
1071	24	484
1071002	2	485
1072	1	486
10721	2	487
10725	1	488
107255	1	489
107268	1	490
10728	3	491
1073	2	492
10741	1	493
107420	1	494
10744	6	495
10745	3	496
10747	6	497
1075	22	498
10755	2	499
10756	3	500
1076	15	501
107640	1	502
107718	1	503
10772	1	504
1078	2	505
10781	1	506
1079	4	507
108	36	508
1080	3	509
10800	3	510
1080points360active2011	1	511
108100	1	512
1082	9	513
10827	5	514
108393	2	515
1084	2	516
10848	10	517
1085	32	518
10859	3	519
1086	86	520
10860	2	521
10864	6	522
108650	1	523
1087	6	524
10870	2	525
10876	5	526
10878	2	527
1088	35	528
10883	2	529
10886	1	530
1089	1	531
109	54	532
1090	9	533
109055	1	534
109070	1	535
1091	3	536
10910	5	537
10910775	2	538
10914	2	539
1092690	1	540
109279116	1	541
10929	2	542
10930	2	543
10936	6	544
10939	2	545
1094	5	546
10947	2	547
10965	2	548
1097	7	549
1098	10	550
109800	3	551
10982	1	552
10987	3	553
10987654321	1	554
109884	1	555
10995	2	556
10am	232	557
10beast	1	558
10k	2	559
10min	3	560
10mins	2	561
10pm	396	562
10points	1	563
10retarded	1	564
10th	2	565
10yah	1	566
11	3608	567
11.16	5	568
11.32	1	569
11.40	2	570
11.45	7	571
11.51	2	572
11.57	1	573
11.6	2	574
11.60	2	575
11.65	4	576
11.76	3	577
11.77	2	578
11.78	1	579
11.84	1	580
11.87	2	581
11.88	9	582
11.9	8	583
11.95	4	584
110	16	585
1100	2	586
11000	2	587
1100646	2	588
1101	4	589
11018	2	590
1102	3	591
11024	2	592
11028	1	593
11030	5	594
11033	4	595
11035	2	596
11036	1	597
11037	8	598
110388	2	599
1104	1	600
110430	1	601
11046	3	602
11047	8	603
110475	1	604
11048	1	605
11052	7	606
110535	1	607
11055	1	608
11057	127	609
11064	10	610
1109	2	611
110900	2	612
111	60	613
1110	3	614
11100	1	615
111005	1	616
111081	2	617
1111	31	618
1112	1	619
1113	2	620
11133	1	621
111360	1	622
11146368	2	623
1115	2	624
11155	1	625
111560	1	626
1116	18	627
11164	2	628
11175	2	629
111754	1	630
11181	2	631
112	48	632
1120	64	633
112008	2	634
11201	1	635
11207	4	636
11208	1	637
1121	21	638
1121200	5	639
1122	11	640
1123	2	641
11241	1	642
11242	5	643
1125	2	644
1126	39	645
11264	1	646
1127	6	647
11273	1	648
11279	1	649
1128	1	650
11280	1	651
11292	2	652
112930	1	653
112968	2	654
11297	3	655
113	192	656
11314	2	657
1132	1	658
11332	1	659
