0	383
00	29
01	16
011	39
02	15
03	18
04	13
05	21
06	21
07	23
08	18
08o0pssbfb	17
09	15
0mtxxisn5h	10
1	11613
1,000	51
1,500	13
1.5	44
10	8507
10,000	29
100	3348
100,000	28
1000	190
1000s	4587
101	3184
105	19
1050	10
108	16
10min	38
11	3609
11,000	12
110	20
1111	10
115	19
11th	10
12	4479
12,000	18
120	36
123	27
1234	13
1234567	10
12345678910	32
125	10
127	17
12th	16
13	2230
130	25
1313	10
1365032478	17
1365038263	53
1365076139	22
1365093002	48
1365104005	63
1365112451	76
1365120286	116
1365133308	101
1365154439	113
1365173911	67
1365173940	110
1365182169	43
1365184204	86
1365201029	155
1365204090	155
1365218992	232
1365265745	312
1365269165	460
1365311805	380
1365369802	193
1365430607	51
1365447988	42
1365452625	40
1365455589	109
1365470399	148
1365475698	176
1365494412	105
1365516001	69
1365528564	56
1365534037	147
1365547649	113
1365552066	95
1365643196	360
1365645331	360
1365649260	390
1365695708	105
1365700664	137
1365702054	184
1365707819	181
1365714229	547
1365722060	470
1365733884	398
1365774153	29
1365774297	244
1365778170	278
1365785514	311
1365807136	375
1365809631	1521
1365813573	1500
1365848201	1490
1365964600	423
1365967040	382
1365999643	113
14	5877
140	25
14th	17
15	8135
15,000	12
150	82
15min	20
16	3906
160	13
165	10
169	110
16th	20
17	4038
170	216
171	194
172	179
173	148
174	127
175	54
176	227
17th	13
18	3435
180	13
1800	15
1800s	12
183	17
1847	10
185	10
1870	11
18th	12
19	858
1920s	18
1939	10
1940s	11
1947	10
1950s	15
1959	12
1960	16
1965	10
1966	10
1970s	18
1973	13
1975	12
1977	11
1978	12
1980s	15
1984	12
1986	12
1990	18
1991	11
1992	11
1993	36
1994	18
1995	23
1996	41
1997	33
1998	45
1999	44
19th	32
1ciuswxtsk	106
1h	23
1jq6df7y3j	70
1st	22
2	5415
2,000	38
2,500	13
2.5	40
20	9263
20,000	17
200	126
2000	71
2001	105
2002	85
2003	98
2004	84
2005	49
2006	70
2007	131
2008	208
2009	84
2010	68
2011	47
2012	75
2013	3219
202	22
206	14
207	10
208	14
209	10
20min	34
20s	16
21	4988
210	19
212	27
215	10
218	14
21st	15
22	1531
220	11
222	10
223	13
225	13
229	10
23	2828
231	163
237	10
24	2871
240	20
245	14
24lkst0nrk	64
25	8187
25,000	28
250	62
253	12
254	12
255	12
25th	36
26	392
261	10
27	210
272	15
274	11
275	10
278	12
28	138
288	11
29	678
292	11
29th	15
2nd	21
3	5388
3,000	44
3,500	12
3.5	12
30	7792
30,000	15
300	77
300,000	10
301	15
305	18
307	27
30min	26
30s	19
31	681
310	18
312	13
314	19
317	13
32	493
3200	13
322	15
325	44
32830	23
32jh6o7xka	323
33	138
34	46
340	15
35	1132
350	123
36	121
360	24
365	956
37	59
372	11
375	42
376	10
38	320
39	59
3bfsvmb14l	31
3d	4807
3jrpvposay	30
3rq2lixlhu	42
3s	19
3snqkve4eq	17
3t0wlzyjki	27
3ueih85cis	37
4	4986
4,000	10
4.5	19
40	2748
40,000	20
400	113
4000	13
401	10
404	11
406	13
407	26
40min	15
40s	24
40th	49
41	83
411	15
417	10
42	200
420	11
425	17
43	49
4321	14
435	43
44	54
440	11
444	18
45	230
450	52
456	14
4565	10
46	52
47	78
473	11
48	88
49	24
4hnj5wtu5p	51
4th	4787
4yzwfindwu	10
5	6515
5,000	27
50	3433
50,000	18
500	126
503	21
504	33
506	15
508	15
50s	27
51	196
512	10
514	12
518	15
52	45
529	15
53	44
5322	12
53965	12
54	37
541	13
543	11
55	56
56	35
57	48
58	29
59	53
5jmpqt7j0s	69
5min	24
5th	10
6	4403
60	995
600	41
603	13
604	15
605	11
608	10
60s	32
61	11
62	18
63	21
631	16
63110	11
64	24
64fdd5sixd	68
65	49
66	21
667	14
67	26
6777	12
68	28
699	28
6c8xxmmge1	195
6npbtmyaul	127
6th	14
7	4316
70	84
700	19
702	10
705	14
70s	35
71	15
713	11
714	12
715	10
716	17
72	19
73	529
74	181
745	10
75	228
757	16
76	161
760	19
77	122
772	24
775	12
78	179
781	17
79	1459
7exm1jllvw	10
7k37nhj7rn	16
7ob3qz9rpj	327
7swhre9yaw	109
8	4356
80	669
800	214
801	14
805	16
808	34
80ed4f4msx	33
80s	27
81	485
82	385
824	18
83	17
831	14
834	12
84	10
847	18
84764	12
84767	21
85	39
86	14
866	35
86ocvmrv7u	33
877	40
88	22
888	69
89	23
9	4088
90	140
906	15
90s	10
91	155
911	22
91521	21
92	13
928	10
92803	10
93	11
93401	15
939	10
94	12
95	952
96	10
97	12
97103	10
98	14
98250	10
99	25
9ake5jufmh	18
9it4ezdhfp	12
9t95cxgozp	13
a.k.a	21
a.m	557
a1iizmjrvw	17
a_listmom	16
aaa	16
aap	22
aaron	14
abandoned	30
abby	10
abc	24
abcs	13
abdominal	11
abfvcpo5zz	94
abilities	76
ability	253
able	654
abnormal	16
aboard	42
abound	39
about	12016
above	3412
abroad	14
absence	24
absent	14
absolute	38
absolutely	147
absorb	23
absorbed	21
absorbent	39
abstinence	16
abstract	28
abundance	33
abundant	41
abuse	92
abused	13
abusive	4559
abwekbakbl	12
ac	11
academic	130
academically	25
academics	79
academy	159
accelerated	10
accent	42
accents	28
accept	141
acceptable	4563
acceptance	56
accepted	137
accepting	829
accepts	17
access	268
accessed	19
accessibility	12
accessible	98
accessories	268
accessorize	14
accessory	14
accident	65
accidentally	20
accidents	111
accommodate	50
accommodation	11
accommodations	54
accompanied	41
accompanies	21
accompaniment	11
accompany	44
accompanying	21
accomplish	40
accomplished	26
accomplishment	46
accomplishments	32
accordance	14
according	1959
accordingly	55
account	5151
accountability	14
accountable	15
accounting	11
accounts	74
accredited	16
accrue	10
accumulate	16
accumulated	15
accuracy	15
accurate	52
accurately	26
accused	15
accustomed	25
ace	13
achieve	81
achieved	18
achievement	24
achievements	11
achieving	29
acid	18
acids	14
acknowledge	63
acknowledged	29
acknowledges	12
acknowledging	13
acne	11
acquaintances	13
acquire	25
acquired	24
acquiring	13
acre	88
acres	65
acrobatics	25
across	2768
acrylic	45
act	286
acted	20
acting	86
action	292
actions	115
activate	3135
active	256
actively	26
activism	16
activites	429
activities	8709
activity	3604
activitylog	3128
actor	11
actors	25
actress	15
acts	77
actual	117
actually	1393
ad	31
adage	11
adams	18
adapt	32
adapted	19
adapting	16
add	6505
added	223
addict	12
addicted	12
addiction	24
addictions	14
addictive	22
adding	209
addition	3494
additional	7883
additionally	52
address	177
addressed	46
addresses	27
addressing	20
adds	207
adequate	35
adequately	25
adhd	1778
adhere	20
adhesive	41
adirondack	22
adjacent	59
adjoining	16
adjust	92
adjusted	29
adjusting	43
adjustment	23
adjustments	22
administer	23
administered	12
administering	17
administration	64
administrative	19
administrator	10
administrators	33
admire	21
admission	124
admissions	35
admit	113
admits	45
admitted	40
admittedly	14
adobe	12
adolescence	97
adolescent	120
adolescents	98
adopt	48
adopted	29
adopting	24
adoption	3141
adoptions	11
adoptive	917
adorable	2590
adoration	17
adore	23
adorn	27
adorned	12
adrenaline	15
adult	416
adult's	28
adulthood	68
adults	504
advance	231
advanced	70
advances	31
advantage	210
advantages	247
advent	13
adventure	351
adventures	186
adventurous	45
adverse	11
advertise	3125
advertisements	19
advertisers	14
advertising	54
advice	8004
advise	38
advised	21
advises	114
advisor	17
advisory	11
advocacy	32
advocate	2428
advocates	26
ae8bn2eqm8	35
aerial	20
aerobics	14
aesthetics	13
afanzp1urb	25
affair	31
affect	154
affected	99
affecting	24
affection	33
affectionate	11
affects	77
affiliated	23
afford	75
affordable	172
aforementioned	11
afraid	156
africa	25
african	46
after	4925
afternoon	360
afternoons	20
afterward	43
afterwards	25
again	2143
against	349
age	4928
aged	77
agencies	41
agency	47
agenda	20
agent	56
agents	24
ages	586
aggression	18
aggressive	49
agility	10
aging	32
ago	3430
agree	395
agreed	68
agreeing	15
agreement	48
agreements	23
agrees	139
ah	16
ahead	393
aid	91
aides	13
aids	22
ailments	21
aim	42
aimed	42
aiming	10
aims	19
ain't	14
air	531
aircraft	10
airfares	13
airing	2675
airline	19
airlines	41
airplane	34
airplanes	18
airport	105
airports	29
airtight	42
airy	20
aisle	46
aisles	22
ak	13
aka	85
al	37
ala	20
aladdin	2402
alarm	44
alarming	13
alarms	40
alaska	25
albeit	26
album	25
albums	11
albuquerque	75
alcohol	125
alcoholic	19
alec	13
alert	194
alerted	10
alex	18
alexander	13
algebra	11
alice	72
alien	44
aligned	18
alignment	11
alike	2318
alison	75
alive	80
allen	15
allergic	25
allergies	23
allergy	1221
alleviate	44
alley	13
alliance	10
alligato	11
alligators	22
allow	3630
allowance	39
allowed	229
allowing	163
allows	237
ally	20
almond	38
almonds	40
almost	545
alone	486
along	932
alongside	77
aloud	24
alphabet	36
alphabetical	17
already	482
also	2156
alter	34
altered	24
alternate	30
alternately	22
alternating	37
alternative	137
alternatively	23
alternatives	2248
although	527
altitude	13
altogether	56
aluminum	36
always	4222
am	293
amanda	13
amazed	44
amazement	17
amazing	5684
amazingly	21
amazon.com	18
amber	14
ambiance	12
ambience	15
ambition	11
amend	14
amendment	13
amenities	83
amer	11
america	158
america's	83
american	739
americans	94
amid	22
amidst	10
among	300
amount	569
amounts	73
ample	31
amtrak	40
amuse	18
amusement	71
amusing	11
amy	73
amybutlerdesig1	21
an	6472
anaheim	89
analysis	23
analyze	19
anbbqt7dy2	14
anchor	19
anchorage	11
ancient	75
and7ndpe3h	12
anderson	31
andrea	10
andrew	35
andy's	13
anemone	186
angel	30
angela	12
angeles	159
anger	104
angle	36
angles	14
angry	95
angst	20
animal	225
animal's	16
animals	2546
animated	71
animation	38
anise	10
ankle	16
ankles	16
ann	73
anna	10
anne	109
annette	20
annie	15
anniversary	38
announce	17
announced	44
announcement	18
announces	11
annoying	1422
annual	125
annually	33
anonymous	12
another	1095
another's	10
answer	299
answered	50
answering	54
answers	200
antennae	11
anthony	14
anti	57
antibacterial	10
antibiotic	10
antibiotics	13
anticipate	38
anticipated	41
anticipating	14
anticipation	20
antics	32
antidepressants	13
antique	36
antiques	29
antonio	86
ants	11
anxieties	22
anxiety	128
anxious	52
any	9501
anybody	34
anymore	90
anyone	329
anyone's	12
anything	549
anytime	1452
anyway	84
anywhere	120
apart	140
apartment	43
apartments	13
apathy	10
aplenty	11
apnea	10
apologize	12
apostle	16
app	3134
apparatus	10
apparent	16
apparently	35
appeal	108
appealing	75
appeals	24
appear	3507
appearance	109
appearances	20
appeared	25
appearing	15
appears	75
appetite	58
appetites	16
appetizer	153
appetizers	5230
applause	10
apple	153
apples	44
applesauce	12
appliances	25
applicable	27
application	56
applications	33
applied	69
applies	38
apply	203
applying	55
appointed	13
appointment	79
appointments	26
appreciate	182
appreciated	36
appreciation	171
appreciative	10
apprehensive	10
apprentice	10
approach	248
approached	28
approaches	75
approaching	40
appropriate	352
appropriately	37
approval	34
approve	11
approved	164
approximate	24
approximately	99
apps	2617
apricot	20
apricots	12
april	2657
apron	16
apt	22
aquarium	63
aquariums	11
aquatic	26
ar	12
arcade	60
arcades	23
arch	25
architect	11
architectural	22
architecture	52
archives	153
arctic	12
are	7018
area	654
area's	36
areas	436
aren't	394
arena	23
argue	58
argued	19
argues	10
arguing	29
argument	29
argumentative	14
arguments	33
ariel	60
ariel's	20
arise	29
arises	20
ariz	28
arizona	109
ark	31
arlington	11
arm	92
armed	19
arms	168
army	26
aroma	25
aromas	10
aromatic	12
around	4731
arousal	11
arrange	132
arranged	29
arrangement	26
arrangements	29
arranging	33
array	55
arrested	10
arrival	127
arrive	122
arrived	63
arrives	46
arriving	26
arroz	113
arsenal	13
art	1592
arteries	12
arthur	16
artichoke	27
artichokes	1207
article	4899
articles	3406
articulate	16
artifacts	26
artificial	25
artist	104
artist's	10
artistic	53
artists	70
arts	4759
artsy	15
artwork	69
arty	360
as	8386
asada	375
asap	23
ashamed	19
ashley	21
asia	12
asian	51
aside	252
ask	1603
asked	397
asking	463
asks	128
asleep	72
asparagus	31
aspca	77
aspect	70
aspects	95
aspen	19
asperkidstweets	13
aspiring	12
assemble	72
assembled	28
assemblies	13
assembling	16
assembly	16
assert	21
assertive	12
assess	21
assessed	10
assessment	31
asset	16
assets	43
assign	21
assigned	38
assignment	36
assignments	60
assist	53
assistance	77
assistant	71
associate	127
associated	129
associates	24
association	189
associations	11
assorted	23
assortment	31
assume	113
assumed	25
assuming	43
assumption	21
assumptions	16
assure	38
assured	42
asthma	18
astonishing	13
astoria	13
astronaut	1757
at	8340
ate	45
athlete	36
athletes	30
athletic	47
athletics	11
atlanta	121
atlantic	39
atm	15
atmosphere	108
atop	142
attach	262
attached	128
attaching	48
attachment	1938
attack	180
attacks	29
attempt	86
attempted	14
attempting	27
attempts	43
attend	133
attendance	40
attended	56
attending	103
attends	11
attention	2187
attentive	19
attest	14
attire	13
attitude	127
attitudes	51
attorney	2158
attract	31
attracted	31
attraction	110
attractions	177
attractive	58
attracts	13
attribute	15
attributed	26
attributes	13
audience	73
audiences	32
audio	55
aug	22
august	142
aunt	36
aunts	14
aurora	43
auschwitz	327
austin	100
authentic	48
author	625
author's	16
authorities	14
authority	92
authorized	25
authors	49
autism	3147
autismawarenessmonth	159
autistic	1396
auto	3156
automated	14
automatic	43
automatically	3193
automobile	19
automotive	13
autumn	59
availability	42
available	767
ave	87
avenue	55
avenues	11
average	468
averages	22
averaging	13
avid	27
avocado	291
avoid	778
avoided	39
avoiding	66
avoids	21
await	17
awaits	17
awake	25
awaken	17
awakening	10
award	69
awarded	20
awarding	11
awards	52
aware	249
awareness	3197
away	1269
awe	39
awesome	334
awful	14
awhile	28
awkward	31
az	33
b	2595
b.c	12
baballance	29
babble's	3114
babble.com	3152
babies	4809
baby's	2436
babysitter	262
babysitter's	2370
babysitters	18
babysitting	66
babyzone	4762
back	2600
backdrop	161
backed	34
background	95
backgrounds	25
backing	33
backpack	76
backpacks	27
backs	30
backseat	18
backup	13
backward	19
backwards	26
backyard	101
bacon	37
bacteria	28
bad	600
badge	18
badlands	10
badly	36
baffled	12
bag	1846
bagel	10
bagels	11
baggage	10
baggy	10
bags	2081
baguette	12
bahamas	15
bake	1102
baked	1013
baker	12
bakerella	17
bakery	21
baking	3508
balance	2110
balanced	64
balances	11
balancing	165
balconies	10
balcony	30
bald	27
balk	11
ball	233
ballet	3126
balloon	48
balloons	22
ballplayer	19
ballroom	11
balls	115
balm	14
balsamic	18
baltimore	96
bambi	47
bamboo	15
ban	13
banana	57
bananas	22
band	90
bands	37
bandwagon	12
bang	29
bangs	21
bank	107
banking	56
banks	36
banned	16
banner	18
banquet	16
baptized	18
bar	157
barba	23
barbara	44
barbecue	50
barbecues	46
barbeque	20
barbie	1183
bare	45
barefoot	11
barely	84
bargain	43
bargains	30
bark	66
barking	12
barn	17
barrel	24
barrettes	16
barrier	15
barry	10
bars	63
barton	10
base	205
baseball	97
basement	53
bases	28
bash	11
basic	3401
basically	61
basics	110
basil	56
basis	126
basket	96
basketball	116
baskets	46
basting	11
bat	67
batch	89
batches	40
bath	239
bathing	46
bathroom	305
bathrooms	55
baths	124
bathtub	19
bathtubs	2378
batman	20
batter	55
batteries	40
battery	25
batting	22
battle	661
battles	36
battling	15
bay	237
baylor	11
bbq	18
bc	24
bcea0h5pmx	16
bdztbkhrsv	16
beach	311
beaches	150
beacon	10
bead	20
beading	14
beads	69
beak	14
bean	61
beans	132
bear	128
beard	13
bearing	16
bears	43
beast	22
beat	166
beaten	54
beating	40
beats	35
beautiful	1569
beautifully	39
beauty	3358
beaver	107
became	210
because	1296
becker	48
beckon	12
beckons	11
become	4712
becomes	362
becoming	219
bed	312
bedding	52
bedroom	7423
bedrooms	39
beds	119
bedtime	309
bedwetters	17
bedwetting	64
bee	85
beef	202
beehive	19
been	3431
beep	10
beer	32
bees	44
before	4870
beforehand	46
beg	18
began	233
begged	11
begging	49
begin	522
beginners	18
beginning	292
beginnings	762
begins	208
begs	13
begun	30
behalf	27
behave	36
behaved	10
behaves	14
behaving	18
behavior	435
behavioral	60
behaviors	154
behind	3503
beige	11
being	1870
beings	26
belief	54
beliefs	43
believe	5401
believed	804
believes	199
believing	26
belinda	10
bell	109
belle	64
belle's	10
bellhop	13
bellies	1380
bells	19
belly	37
belong	34
belongings	12
belongs	20
beloved	824
below	614
belt	58
belts	20
ben	31
bench	30
benches	25
bend	64
bending	13
beneath	39
beneficial	57
benefit	182
benefited	11
benefits	3349
benign	10
benjamin	13
bennett	13
bent	32
bento	5035
berries	68
berry	624
beside	24
besides	74
beso	33
best	9667
bet	108
beth	37
betsy	13
better	8521
between	4349
beverage	24
beverages	35
beverly	14
beware	28
beyond	281
bhxtkokfuv	32
bible	24
bickering	15
bicycle	40
bicycles	22
bicycling	53
bifida	10
big	3571
bigger	153
biggest	201
bike	151
bikers	10
bikes	67
biking	53
bikini	756
bill	98
billion	28
bills	84
billy	12
bin	27
binder	14
binding	11
binge	17
bingo	15
binoculars	19
bins	35
biodegradable	12
biographical	11
biological	35
biologically	12
biology	17
bird	2224
birds	105
birdy	14
birmingham	10
birth	3228
birthday	11599
birthdays	4617
birthplace	23
biscuits	20
bison	11
bit	626
bite	118
bites	44
biting	17
bits	85
bitten	12
bitter	12
bittersweet	13
bizarre	20
bjthjgadk1	13
black	484
blackberries	11
blackout	23
bladder	52
bladders	14
blade	27
blades	10
blame	80
blamed	13
blaming	18
bland	12
blank	31
blanket	68
blankets	32
blast	64
blaze	10
bleeding	15
blend	121
blended	62
blender	79
blending	14
bless	16
blessing	54
blessings	12
bleubirdvintage	14
blind	13
blinded	10
blinds	11
bling	72
blink	20
bliss	659
block	147
blocked	22
