46436
#term	doc freq	idx
0	383	0
0.0	3	1
0.03	2	2
0.1	2	3
0.2	1	4
0.22	2	5
0.3	1	6
0.5	3	7
0.50	1	8
0.5g	2	9
0.6	1	10
0.7	1	11
00	29	12
000	4	13
0001	2	14
0012	3	15
0018	1	16
0026	1	17
0040	1	18
005	2	19
0055	2	20
0059	8	21
0060255005	1	22
0063	2	23
0064430227	1	24
0064431436	1	25
0072	1	26
0077	2	27
0079	1	28
00802	5	29
00804	5	30
00831	6	31
0093	2	32
0099	3	33
01	16	34
0101	3	35
011	39	36
01201	2	37
01237	1	38
01238	2	39
0124	3	40
01240	2	41
01262	1	42
0140501711	1	43
0140501738	1	44
0140501827	1	45
0140501983	1	46
0150	2	47
0161	1	48
0180	1	49
0188	2	50
0198	2	51
01daee25aca0	3	52
01pinksta	1	53
02	15	54
0200	4	55
0201	1	56
02109	1	57
02110	1	58
02113	4	59
02114	2	60
02116	1	61
02129	1	62
02138	1	63
02139	2	64
02199	1	65
022	2	66
02210	1	67
02539	1	68
02557	2	69
02568	1	70
02633	1	71
02642	2	72
02653	1	73
02657	2	74
02660	5	75
02663	1	76
0268	1	77
0275	1	78
0277	4	79
02840	2	80
0286	2	81
03	18	82
03262	2	83
0340	5	84
03575	1	85
03580	3	86
03581	1	87
0370	1	88
0372	8	89
0381	3	90
0383	1	91
03838	1	92
03860	3	93
0394884663	1	94
039515023x	1	95
04	13	96
0400	1	97
0401	1	98
0402	1	99
0448	3	100
0448189631	1	101
0449	1	102
04609	8	103
0475	1	104
0494	1	105
0499	1	106
05	21	107
0500	1	108
0510	1	109
0512	2	110
0534	4	111
05482	2	112
05492	1	113
0552	1	114
0555	2	115
05672	2	116
05677	3	117
06	21	118
0600	1	119
0616	1	120
0617	2	121
0636	2	122
0647	1	123
0648	1	124
0650	3	125
0660	1	126
0667	1	127
06e012b2	3	128
07	23	129
0702	5	130
0723236404	1	131
07305	1	132
0734	3	133
0766	5	134
07740	1	135
0788	2	136
0793352bf2c0	3	137
07db3a10	3	138
08	18	139
08087	1	140
082	1	141
08204	4	142
08210	1	143
08260	2	144
0841	2	145
08742	1	146
0877	2	147
0888	1	148
08o0pssbfb	17	149
09	15	150
0900	5	151
0901	2	152
0920	1	153
0994	1	154
0999	1	155
0g	5	156
0mg	3	157
0mtxxisn5h	10	158
0ovwwrigeg	3	159
0sxzni8m2w	6	160
1	11613	161
1,000	51	162
1,000,000	3	163
1,023	1	164
1,032	3	165
1,100	2	166
1,150	3	167
1,2,3	1	168
1,2,3s	1	169
1,200	4	170
1,210	1	171
1,218,375.54	1	172
1,260	1	173
1,300	4	174
1,353	1	175
1,400	2	176
1,416	2	177
1,500	13	178
1,600	4	179
1,625	3	180
1,645	3	181
1,672.50	1	182
1,700	1	183
1,800	2	184
1,900	1	185
1.00	5	186
1.1	1	187
1.1150	1	188
1.15	1	189
1.2	3	190
1.20	1	191
1.25	9	192
1.29	1	193
1.3	4	194
1.30	1	195
1.35	2	196
1.4	2	197
1.5	44	198
1.50	5	199
1.59	2	200
1.5hr	1	201
1.6	4	202
1.7	6	203
1.75	7	204
1.8	4	205
1.818	2	206
1.97	1	207
10	8507	208
10,000	29	209
10,015	1	210
10,300	1	211
10,550	1	212
10.00	2	213
10.167989722222222	1	214
10.25	3	215
10.462999722222222	1	216
10.5	2	217
10.7	1	218
10.95	1	219
100	3348	220
100,000	28	221
1000	190	222
10002	4	223
10004	7	224
10005	1	225
1000s	4587	226
1001	9	227
10012	3	228
10013	5	229
10017	1	230
10022	4	231
10024	6	232
10028	1	233
10036	3	234
10040	3	235
100th	1	236
101	3184	237
1010	8	238
1013	2	239
1015	2	240
10163	2	241
1019	1	242
102	9	243
102.5	2	244
1023930	1	245
1025	4	246
1026	1	247
1028	1	248
103	5	249
103.46872305555556	1	250
103.72964833333333	1	251
1037	1	252
103rd	1	253
104	7	254
1040	1	255
1045	4	256
105	19	257
1050	10	258
10501	1	259
10534	2	260
1058	2	261
105f	2	262
106	6	263
106.12475388888889	1	264
106.29895972222222	1	265
106.57836888888889	1	266
107	7	267
1075	4	268
1077	1	269
108	16	270
109	4	271
1090	1	272
1095	1	273
1099	7	274
1099s	1	275
10a.m	1	276
10h	1	277
10kvacationrentals.com	1	278
10min	38	279
10s	1	280
10th	6	281
10ug	2	282
11	3609	283
11,000	12	284
11,700	1	285
11.5	3	286
11.50	2	287
110	20	288
110,000	1	289
1100	6	290
1105	3	291
11077	2	292
110degrees	2	293
111	1	294
111.827195	5	295
111.89406	5	296
111.90391	5	297
111.94479694444445	1	298
111.95252388888889	1	299
1110	1	300
1111	10	301
11150	3	302
1119	1	303
112.07365277777778	1	304
112.14388833333334	1	305
112.14481111111111	1	306
112.17924083333334	1	307
112.99066388888889	1	308
112.99470694444445	1	309
11201	2	310
1120mg	1	311
1121	4	312
11215	2	313
1126	2	314
112w	1	315
113	7	316
113.0001	1	317
1136	4	318
1137	1	319
1138	1	320
114	5	321
115	19	322
115.13520777777778	2	323
115.14158944444445	2	324
115.17302083333334	2	325
115.17479	2	326
115.17665777777778	2	327
1150	1	328
11505	2	329
1156	4	330
115mg	1	331
116	3	332
116.37382083333334	1	333
116.40618888888889	1	334
116.56074777777778	1	335
116.99	1	336
1160	1	337
1164	1	338
117	6	339
1174	1	340
118	9	341
118,000	1	342
1183	2	343
119	8	344
119.56	1	345
119.93156416666666	3	346
119.94735694444445	3	347
119.95581194444445	3	348
11930	1	349
11932	3	350
11937	2	351
1194	1	352
1195	3	353
11954	4	354
11975	2	355
11g	3	356
11th	10	357
11ãš2	2	358
12	4479	359
12,000	18	360
12,12,9	1	361
12.3	5	362
12.5	2	363
120	36	364
120,000	3	365
1200	6	366
12009	2	367
1201	3	368
1202	2	369
1204	1	370
120â	3	371
121	6	372
1212	3	373
12151	2	374
122	8	375
1220	2	376
1222	3	377
1225	2	378
1228	3	379
123	27	380
123.82018083333334	1	381
123.8402938888889	1	382
123.93232583333334	1	383
1232	3	384
1233	2	385
1234	13	386
12345	3	387
123456	3	388
1234567	10	389
12345678	5	390
12345678910	32	391
123s	3	392
124	2	393
124.95	1	394
1245	8	395
12450	1	396
125	10	397
1250	1	398
1251	2	399
1259	3	400
126	5	401
1260	1	402
12648	1	403
127	17	404
1271	1	405
1275	3	406
128	2	407
12802	1	408
12804	1	409
1281	1	410
12814	1	411
1284	1	412
12860	2	413
1288	3	414
129	1	415
1290	2	416
12946	2	417
1299	1	418
12g	2	419
12th	16	420
12yr	1	421
12ã	2	422
13	2230	423
13,000	2	424
13,170	3	425
13,430	2	426
13,6	1	427
13,600	4	428
13.25	3	429
13.76	1	430
130	25	431
130,000	4	432
1300	1	433
13000	2	434
1301	1	435
1304	1	436
130s	1	437
131	4	438
1310	1	439
1312	3	440
1313	10	441
132	1	442
1323	1	443
13235	2	444
133	5	445
1330	1	446
13329	2	447
1332924718	1	448
1332927455	4	449
1333	2	450
13390	1	451
1339699718	3	452
134	5	453
1340299805	3	454
1340303011	2	455
1341	1	456
1342	1	457
1343075936	1	458
1344360188	3	459
1344969192	3	460
135	6	461
1351213093	3	462
1351728879	3	463
1353446959	3	464
1355251956	1	465
1357	1	466
1357170277	3	467
136	1	468
1360	1	469
1365029416	1	470
1365032478	17	471
1365038263	53	472
1365076139	22	473
1365093002	48	474
1365104005	63	475
1365112451	76	476
1365120286	116	477
1365133308	101	478
1365154439	113	479
1365173911	67	480
1365173940	110	481
1365182169	43	482
1365184204	86	483
1365201029	155	484
1365204090	155	485
1365218992	232	486
1365265745	312	487
1365269165	460	488
1365311805	380	489
1365369802	193	490
1365430607	51	491
1365447988	42	492
1365452625	40	493
1365455589	109	494
1365470399	148	495
1365475698	176	496
1365494412	105	497
1365516001	69	498
1365528564	56	499
1365534037	147	500
1365547649	113	501
1365552066	95	502
1365643196	360	503
1365645331	360	504
1365649260	390	505
1365695708	105	506
1365700664	137	507
1365702054	184	508
1365707819	181	509
1365714229	547	510
1365722060	470	511
1365733884	398	512
1365774153	29	513
1365774297	244	514
1365778170	278	515
1365785514	311	516
1365807136	375	517
1365809631	1521	518
1365813573	1500	519
1365848201	1490	520
1365964600	423	521
1365967040	382	522
1365999643	113	523
1368	2	524
137	1	525
13700	3	526
1371	1	527
138	2	528
138,000	2	529
1380	1	530
13820	1	531
1384	1	532
139	4	533
13g	2	534
13min	1	535
13th	7	536
13x9	4	537
14	5877	538
14,000	3	539
14,333	1	540
14.1	2	541
14.5	3	542
14.9	3	543
14.95	6	544
140	25	545
140,000	4	546
1400	4	547
1401	1	548
1409	1	549
14092	7	550
141	2	551
1410	1	552
14130	3	553
14174	3	554
1418	2	555
14219	1	556
143	3	557
14302	2	558
14303	7	559
14304	1	560
1441	2	561
1446	1	562
145	8	563
14501	1	564
146	4	565
1462	1	566
1464	1	567
1466	1	568
147	9	569
148	6	570
1483	1	571
14840	2	572
14865	1	573
14891	1	574
149	7	575
1492	2	576
1493	2	577
1496	1	578
14a	1	579
14g	1	580
14markers	1	581
14th	17	582
14yrs	1	583
15	8135	584
15,000	12	585
15.00	2	586
15.2	1	587
15.7	4	588
15.8	2	589
15.9	1	590
150	82	591
150,000	8	592
1500	7	593
1501	2	594
1502	1	595
151	3	596
15100	1	597
1512	1	598
1513	1	599
15139ecf6725	3	600
152	7	601
15203	1	602
15212	1	603
15213	1	604
15219	3	605
15222	3	606
152nd	1	607
153	3	608
154	4	609
1549	2	610
1550	2	611
15500	1	612
1555	3	613
156	3	614
156.247215	1	615
156.26747111111112	1	616
156.44329527777776	1	617
156.6849086111111	1	618
1560	2	619
157	8	620
15739	1	621
1576	2	622
1577	1	623
158	4	624
158.95	1	625
1587	1	626
159	1	627
159.33615	2	628
159.3661988888889	2	629
159.43192888888888	2	630
159.4603938888889	2	631
15f	3	632
15g	1	633
15min	20	634
15th	9	635
15ug	2	636
16	3906	637
16,000	1	638
16.4	2	639
16.5	4	640
16.50	1	641
16.87	2	642
160	13	643
160,000	1	644
1600	7	645
1601	2	646
1606	3	647
1607	1	648
1608	2	649
160x132	2	650
161	6	651
1610	1	652
1616	3	653
1617	1	654
162	2	655
1620mg	1	656
1625	2	657
1627	3	658
163	3	659
1636	1	660
164	2	661
1641	1	662
1643	1	663
1646	1	664
165	10	665
1652	1	666
165mg	1	667
166	1	668
1660s	4	669
1665	3	670
1666	2	671
1667	4	672
167	1	673
1670	2	674
1675	4	675
168	4	676
169	110	677
1692	3	678
1693	7	679
1699	3	680
16a	3	681
16g	1	682
16th	20	683
17	4038	684
17,000	2	685
17,432	5	686
17.5	1	687
170	216	688
1700	5	689
17000	3	690
1700s	5	691
17033	1	692
1707	4	693
171	194	694
1712	1	695
1713	1	696
1715	1	697
17155	1	698
172	179	699
1720	1	700
1728	2	701
173	148	702
1730	1	703
1733	2	704
1736	2	705
1737	1	706
174	127	707
174.95	1	708
1740	2	709
1746	3	710
175	54	711
17543	1	712
17572	1	713
176	227	714
1760s	1	715
1769	1	716
177	6	717
1772	4	718
1773	1	719
1774	1	720
1776	4	721
1778	2	722
1779	1	723
178	2	724
1782	1	725
1783	2	726
1784	2	727
1787	1	728
179	1	729
179.95	1	730
1790	2	731
1792	5	732
1793	1	733
1797	1	734
17985	1	735
17992	2	736
17g	1	737
17th	13	738
18	3435	739
18,000	2	740
18.25	2	741
18.32049027777778	2	742
18.342060833333335	2	743
18.349881944444444	2	744
18.353191388888888	2	745
18.4	1	746
18.5	3	747
18.99	1	748
180	13	749
180,000	1	750
1800	15	751
1800s	12	752
1801	4	753
1804	4	754
1812	9	755
1814	4	756
1816	1	757
1817	3	758
182	5	759
1820	1	760
1820s	1	761
1821	3	762
1822	2	763
1824	2	764
1827	1	765
1828	2	766
1829	1	767
183	17	768
1831	1	769
1832	1	770
18335	1	771
1837	3	772
184	5	773
1840s	3	774
1843	2	775
1845	1	776
1847	10	777
1848	4	778
1849	1	779
185	10	780
1850	2	781
1850s	1	782
1851	1	783
1852	2	784
1859	1	785
1860s	2	786
1862	1	787
1863	4	788
1864	1	789
1865	6	790
1869	2	791
187	2	792
1870	11	793
1870s	1	794
1872	2	795
1873	5	796
1875	4	797
1876	1	798
188	2	799
1880	3	800
1880s	3	801
1881	1	802
1883	1	803
1888	4	804
1890	3	805
1890s	4	806
1891	1	807
1892	3	808
1893	1	809
1895	3	810
1896	2	811
1897	3	812
18g	1	813
18min	1	814
18th	12	815
19	858	816
19,600	1	817
19.80	2	818
19.95	1	819
19.99	1	820
190	9	821
1900	2	822
1900s	7	823
1902	1	824
1903	1	825
1904	2	826
1905	5	827
1908	2	828
1909	2	829
191	4	830
1910	5	831
19106	2	832
1911	1	833
1912	3	834
19136	1	835
1914	3	836
1915	2	837
1916	2	838
1917	2	839
1919	2	840
192	2	841
1920	2	842
1920s	18	843
1921	4	844
1922	5	845
1923	1	846
1924	2	847
1926	2	848
1927	2	849
1928	5	850
193	8	851
1930	1	852
1930s	6	853
1931	2	854
1932	1	855
1933	4	856
1934	1	857
1935	6	858
1936	1	859
1937	2	860
1938	2	861
19381	2	862
1939	10	863
194	3	864
1940	4	865
1940s	11	866
1941	1	867
1942	4	868
19428	2	869
1943	1	870
