0	40
00	40
000	12
001	72
002	124
005	105
01	93
013	142
02	44
03	13
04	34
048	20
05	23
06	47
07	14
08	13
09	18
1	7929
1,000	13
1,007	10
1,012	10
1,014	10
1,015	10
1,032	10
1,051	10
1,057	10
1,066	10
1,070	10
1,078	10
1,092	10
1,104	10
1,111	20
1,114	10
1,125	10
1,133	10
1,151	10
1,154	10
1,161	10
1,177	10
1,198	10
1,204	10
1,222	10
1,223	10
1,227	10
1,228	10
1,246	10
1,247	20
1,268	30
1,274	10
1,278	10
1,291	10
1,304	10
1,308	20
1,309	10
1,312	10
1,318	10
1,327	20
1,341	10
1,342	10
1,348	10
1,351	10
1,352	10
1,354	10
1,418	10
1,421	20
1,423	10
1,424	10
1,428	10
1,450	10
1,454	10
1,463	10
1,468	10
1,471	10
1,473	10
1,474	10
1,481	10
1,490	10
1,491	10
1,492	10
1,516	10
1,541	10
1,552	20
1,563	20
1,573	10
1,603	10
1,608	10
1,626	20
1,628	10
1,631	10
1,645	10
1,658	10
1,659	10
1,692	20
1,698	10
1,707	10
1,726	10
1,727	10
1,728	10
1,742	10
1,747	10
1,774	10
1,784	10
1,801	10
1,807	20
1,812	10
1,824	10
1,828	10
1,830	30
1,869	20
1,873	10
1,883	10
1,905	10
1,924	10
1,925	15
1,953	10
10	4345
10,120	10
10,179	10
10,258	10
10,500	27
10,628	10
10.2	33
10.5	81
100	162
1003	10
101	77
102	38
1023	15
103	38
104	47
104,016	10
1048	10
105	36
106	46
107	51
108	75
109	31
11	1410
11,015	10
11,234	10
11.5	40
110	55
111	58
1114	16
1117	14
112	59
113	47
114	30
115	58
116	46
117	15
11732	17
118	36
1187	20
119	55
12	1813
12,018	10
12,713	10
12.5	34
12.7	10
120	75
121	47
122	31
123	29
124	47
125	42
126	46
127	40
128	73
129	26
12mo	11
12th	12
13	976
13,255	10
13.5	26
130	29
1300	29
1300s	13
131	39
132	38
1329	41
133	60
134	37
135	42
136	48
137	37
138	60
139	22
1399	28
13th	16
14	954
14,406	10
14,613	10
14,796	10
14.5	82
140	49
1400	35
141	31
1412	10
142	24
143	18
1431	10
144	59
1440	16
1445	18
145	17
1450	14
146	14
1460	16
147	38
148	27
1480	17
149	36
1490	10
1491	11
1493	12
1497	64
1498	19
1499	42
14th	28
15	1060
15,165	10
15,498	10
15,914	10
15.5	37
150	58
1500	48
1500s	12
151	13
1510	10
1519	18
152	29
1521	14
1523	10
1527	18
153	38
154	46
1547	12
1549	15
155	45
1550	378
1554	10
1557	11
1558	11
156	36
1561	17
1564	28
1567	10
1578	16
1579	10
158	34
1588	11
159	36
1590	13
1596	14
1597	39
1598	24
1599	45
15th	27
16	852
16,000	10
16,570	10
16,693	10
16.5	125
160	33
1600	146
1600s	14
1601	19
1602	10
1603	20
1606	10
1610	20
1611	10
1616	29
1618	20
1619	19
162	11
1620	17
1623	20
1626	18
1627	11
1628	10
1629	12
163	16
1630	19
1631	16
1634	12
1635	12
1637	12
1639	22
164	35
1641	12
1642	15
1644	29
165	24
1651	12
1652	28
16532	17
16537	22
16538	19
16539	13
1654	13
16540	34
16541	25
1655	10
1658	11
1659	11
166	17
1663	14
1664	23
1666	12
167	35
1670	15
1671	10
1672	11
1674	11
1675	10
1676	18
168	28
1680	20
1682	16
1683	13
1685	11
1687	11
1688	15
1689	13
169	19
1690	10
1693	12
1694	13
1695	19
1696	17
1697	26
1698	25
1699	38
16th	16
17	940
17,004	10
17,263	10
17.5	79
170	74
1700	107
1700s	19
1701	11
1702	23
1703	16
1706	13
1707	30
1708	13
171	30
1711	30
1714	19
1715	23
1716	26
1718	19
172	26
1720	27
1721	15
1722	16
1723	18
1724	48
1727	15
1728	19
1729	10
1730	244
1731	12
1732	44
1734	26
1735	47
1737	19
1738	10
1739	22
174	16
1740	20
1741	30
1742	27
1743	15
1744	13
1745	22
1746	20
1747	21
1748	22
1749	24
1750	26
1751	19
1752	28
1753	45
1755	14
1756	51
1757	75
1758	24
1759	150
176	14
1760	23
1761	11
1762	38
1763	24
1764	12
1765	25
1766	11
1767	50
1768	51
1769	101
177	26
1770	44
1771	26
1772	73
1773	32
1774	27
1775	83
1776	33
1777	32
1778	50
1779	40
178	35
1780	70
1781	27
1782	50
1783	30
1784	51
1785	68
1786	35
1787	63
1788	56
1789	76
179	14
1790	127
1791	54
1792	62
1793	81
1794	61
1795	36
1796	68
1797	83
1798	21
1799	172
17th	21
18	1730
18,593	10
18.5	50
180	102
1800	532
1800s	149
1801	75
1801s	10
1802	50
1803	47
1804	80
1805	122
1806	84
1807	57
1808	53
1809	159
181	22
1810	108
1811	53
1812	96
1813	82
1814	100
1815	76
1816	79
1817	95
1818	114
1819	131
182	48
1820	71
1821	118
1822	131
1823	94
1824	142
1825	116
1826	99
1827	148
1828	162
1829	148
183	67
1830	126
1831	84
1832	194
1833	104
1834	89
1835	114
1836	149
1837	84
1838	102
1839	163
184	19
1840	248
1841	78
1842	190
1843	119
1844	149
1845	159
1846	145
1847	111
1848	130
1849	178
185	50
1850	190
1850s	15
1851	254
1852	111
1853	127
1854	80
1855	121
1856	135
1857	135
1858	161
1859	162
186	84
1860	547
1860s	55
1861	195
1862	180
1863	126
1864	165
1865	342
1866	141
1867	132
1868	220
1869	282
187	56
1870	460
1870s	152
1871	107
1872	167
1873	106
1874	242
1875	370
1876	176
1877	113
1878	147
1879	143
188	87
1880	259
1880s	23
1881	181
1882	147
1883	137
1884	195
1885	252
1886	91
1887	114
1888	135
1889	216
189	62
1890	837
1890s	43
1891	114
1892	149
1893	267
1894	207
1895	256
1896	196
1897	173
1898	237
1899	668
18th	23
19	987
19.5	46
19.7	11
190	101
1900	900
1900s	24
1901	223
1901s	24
1902	302
1903	140
1904	198
1905	262
1906	137
1907	100
1908	167
1909	187
191	68
1910	318
1910s	47
1911	195
1912	185
1913	140
1914	210
1915	228
1916	178
1917	142
1918	194
1919	249
192	56
1920	177
1920s	1169
1921	112
1922	704
1923	243
1924	263
1925	138
1926	203
1927	123
1928	139
1929	116
193	90
1930	338
1930s	60
1931	138
1932	170
1933	109
1934	109
1935	639
1936	167
1937	95
1938	214
1939	693
194	76
1940	583
1940s	59
1941	118
1942	154
1943	61
1944	48
1945	593
1946	65
1947	137
1948	45
1949	94
195	12
1950	64
1951	79
1952	52
1953	29
1954	33
1955	23
1956	161
1957	146
1958	63
1959	44
196	50
1960	144
1961	82
1962	42
1963	78
1964	121
1965	52
1966	28
1967	11
1968	22
1969	43
197	27
1970	162
1970s	137
1971	68
1972	14
1973	31
1974	22
1975	41
1976	61
1977	13
1978	42
1979	172
198	10
1980	70
1981	27
1982	28
1983	26
1984	34
1985	16
1986	88
1987	23
1988	30
1989	33
199	28
1990	45
1991	44
1992	142
1993	12
1994	64
1995	25
1996	24
1997	13
1998	103
1999	52
19th	111
1c	14
1er	16
1st	40
1v	26
2	8087
2,006	10
2,023	10
2,032	10
2,037	10
2,041	10
2,042	20
2,044	10
2,061	10
2,066	10
2,117	20
2,119	10
2,120	10
2,130	20
2,141	10
2,142	10
2,143	10
2,148	10
2,168	10
2,215	10
2,216	10
2,253	20
2,254	10
2,256	10
2,263	10
2,268	10
2,292	10
