57701
#term	doc freq	idx
0	3136	0
0.0	2	1
0.00	2	2
0.0001	4	3
0.01	5	4
0.013	3	5
0.02	10	6
0.025	5	7
0.029	1	8
0.03	8	9
0.0375	1	10
0.04	5	11
0.05	28	12
0.05ml	6	13
0.075	4	14
0.078	1	15
0.08	7	16
0.088	3	17
0.09	4	18
0.1	50	19
0.10	17	20
0.112	3	21
0.12	3	22
0.125	3	23
0.13	8	24
0.137	3	25
0.14	5	26
0.15	6	27
0.15ml	6	28
0.17	9	29
0.175	3	30
0.18	1	31
0.185	1	32
0.19	11	33
0.1g	1	34
0.1ml	6	35
0.2	17	36
0.20	12	37
0.21	3	38
0.24	1	39
0.25	16	40
0.26	8	41
0.2ml	6	42
0.2mm	1	43
0.3	55	44
0.30	13	45
0.35	8	46
0.36	1	47
0.37	3	48
0.3mg	2	49
0.3ml	6	50
0.4	18	51
0.40	14	52
0.41	3	53
0.45	1	54
0.46	1	55
0.49022	1	56
0.4g	8	57
0.5	97	58
0.50	13	59
0.53	1	60
0.54	3	61
0.55	1	62
0.5g	2	63
0.6	16	64
0.625	5	65
0.625mg	2	66
0.63	9	67
0.65	3	68
0.67	1	69
0.671	5	70
0.6g	1	71
0.7	22	72
0.70	3	73
0.74	1	74
0.75	3	75
0.77	1	76
0.78	3	77
0.79	1	78
0.8	17	79
0.9	5	80
0.93	1	81
0.97	3	82
0.9mg	7	83
00	89	84
0000	1	85
000210	5	86
000501	4	87
000726	1	88
001	1	89
00101	2	90
00126	2	91
002400	3	92
002415	4	93
003	6	94
0031	1	95
003616	3	96
00402	2	97
0045	1	98
01	99	99
01015	2	100
0104	9	101
01057	2	102
0109	1	103
0140	2	104
0145	5	105
01515	2	106
0157	72	107
0178	4	108
02	101	109
0200	1	110
0222	3	111
0259	1	112
026	5	113
03	131	114
0315	2	115
037	1	116
04	119	117
0400	1	118
0402	3	119
04112	2	120
04132v	2	121
0415	1	122
043705b000261	13	123
0465	1	124
049	4	125
05	122	126
0540n165112a	2	127
0552	1	128
0554	1	129
0556	1	130
0577n089112a	2	131
0577n089112b	2	132
06	90	133
06162010	1	134
063	2	135
0680	1	136
069	3	137
07	155	138
0703	1	139
073508830042	1	140
07880	2	141
08	155	142
09	91	143
098	1	144
0g	15	145
0mg	1	146
1	9683	147
1,000	284	148
1,000,000	17	149
1,000,000,000	4	150
1,001	1	151
1,006	1	152
1,007	2	153
1,024	9	154
1,025	6	155
1,030	1	156
1,040	1	157
1,050	1	158
1,067	1	159
1,069	5	160
1,080	1	161
1,090	4	162
1,1	2	163
1,100	9	164
1,110	4	165
1,118	23	166
1,134	1	167
1,136	10	168
1,140	9	169
1,145	1	170
1,153	17	171
1,160	8	172
1,190	9	173
1,195	2	174
1,2	3	175
1,2,3,4	3	176
1,200	88	177
1,203,800	1	178
1,220	4	179
1,230	12	180
1,240	9	181
1,242	2	182
1,250	18	183
1,270	9	184
1,276	1	185
1,293	1	186
1,3,7	7	187
1,300	34	188
1,330	2	189
1,331,069,447	3	190
1,339	1	191
1,340	4	192
1,370	4	193
1,394	1	194
1,397	1	195
1,4	7	196
1,400	5	197
1,400,000	1	198
1,432	1	199
1,433	1	200
1,440	8	201
1,460	10	202
1,484	1	203
1,5	1	204
1,500	103	205
1,510	4	206
1,512	1	207
1,520,000	8	208
1,540	10	209
1,544	4	210
1,551	2	211
1,552	9	212
1,555	4	213
1,560	1	214
1,572	2	215
1,590	10	216
1,600	14	217
1,616	4	218
1,630	4	219
1,632	9	220
1,637	1	221
1,640	4	222
1,646	1	223
1,650	8	224
1,680	9	225
1,690	5	226
1,692	6	227
1,700	14	228
1,740	4	229
1,759	1	230
1,760	2	231
1,770	1	232
1,787	1	233
1,800	24	234
1,800,000	1	235
1,807	2	236
1,813	2	237
1,854	1	238
1,869	1	239
1,875	4	240
1,887	2	241
1,900	10	242
1,901	1	243
1,904	27	244
1,920	15	245
1,950	3	246
1,959	1	247
1,960	4	248
1,970	6	249
1,980	4	250
1,984	1	251
1.0	5	252
1.00	10	253
1.07	2	254
1.1	93	255
1.11	3	256
1.14	2	257
1.19	1	258
1.2	69	259
1.24	3	260
1.25	12	261
1.25mg	1	262
1.29	3	263
1.3	66	264
1.33	2	265
1.38	1	266
1.3mg	1	267
1.4	44	268
1.45	7	269
1.4g	3	270
1.5	192	271
1.53	5	272
1.5g	2	273
1.6	35	274
1.63	2	275
1.66	1	276
1.68	1	277
1.6g	1	278
1.7	29	279
1.75	2	280
1.8	24	281
1.800.662	3	282
1.84	3	283
1.86	1	284
1.9	25	285
1.92	3	286
10	7702	287
10,000	147	288
10,139	1	289
10,500	7	290
10,800	1	291
10,904	2	292
10.0	1	293
10.1	49	294
10.1002	1	295
10.1056	3	296
10.12	1	297
10.123rf	15	298
10.2	49	299
10.3	17	300
10.4	2	301
10.5	4	302
10.6	1	303
10.7	4	304
10.8	2	305
10.9	2	306
100	1558	307
100,000	346	308
100.2	1	309
100.4	47	310
1000	74	311
1001	1	312
10011	4	313
1002	1	314
10052	10	315
10086	4	316
100cc	1	317
100mg	3	318
100ml	1	319
100th	2	320
101	155	321
101.4	3	322
101.5	17	323
1012	1	324
1013	1	325
101467	3	326
10177	7	327
10182	10	328
101foods	6	329
102	60	330
102.3	1	331
1021	1	332
10223	13	333
1027	1	334
103	38	335
103,000	1	336
1030	5	337
10312	5	338
1039	1	339
104	69	340
1048	1	341
105	68	342
105,000	1	343
105682	11	344
1058	3	345
106	27	346
106,269	2	347
1063	3	348
1064	3	349
107	57	350
1070	8	351
107323	7	352
1074	1	353
107846	4	354
108	33	355
108,000	1	356
10812	6	357
1083	1	358
1086	1	359
1087	9	360
1088	308	361
109	20	362
109.4	3	363
1090	5	364
1092	3	365
1093	1	366
1093.3	3	367
1094	2	368
1095	1	369
10954	1	370
1096	1	371
1097	1	372
1098	2	373
109851	5	374
1099	3	375
10am	8	376
10cc	1	377
10k	1	378
10kg	1	379
10mg	2	380
10mm	1	381
10of17	4	382
10of19	3	383
10of26	5	384
10of27	5	385
10of29	3	386
10of31	2	387
10of47	1	388
10of48	2	389
10of56	6	390
10q21	2	391
10report	6	392
10th	54	393
11	3974	394
11,000	10	395
11,100	1	396
11,381	1	397
11,500	1	398
11,576	1	399
11,600	3	400
11,614	1	401
11,864	1	402
11,997	5	403
11.1	78	404
11.2	80	405
11.25	1	406
11.3	29	407
11.4	33	408
11.5	6	409
11.6	5	410
11.7	4	411
11.9	2	412
110	93	413
110,000	3	414
1100	2	415
1100s	2	416
1101	5	417
1102	1	418
1104	1	419
1105738	1	420
1106	1	421
111	20	422
111.2	3	423
11110	2	424
1112	1	425
11143	3	426
1115	1	427
112	33	428
112.4	1	429
11210	1	430
1122	1	431
1125	4	432
1126	1	433
11272	6	434
1128	1	435
1129	2	436
113	41	437
113,000	1	438
113.6	1	439
1130	4	440
1135	1	441
1137	6	442
114	20	443
114171	4	444
1144	6	445
11469890	8	446
115	48	447
115,000	1	448
1150	1	449
116,000	2	450
116,500	3	451
1165	2	452
116th	2	453
117	5	454
1175	3	455
117661	3	456
1177356	6	457
118	22	458
118,000	3	459
1181	3	460
1187829	1	461
119	10	462
119561	7	463
119th	1	464
11of12	1	465
11of17	1	466
11of19	3	467
11of22	1	468
11of26	5	469
11of27	5	470
11of29	1	471
11of31	3	472
11of48	3	473
11of56	4	474
11of99	1	475
11p15.4	3	476
11th	44	477
12	5749	478
12,000	12	479
12,093	1	480
12,100	1	481
12,400	21	482
12,500	4	483
12,624	1	484
12,830	1	485
12,868	1	486
12,919	1	487
12,920	1	488
12.0	7	489
12.1	30	490
12.2	20	491
12.26	3	492
12.3	7	493
12.4	17	494
12.5	33	495
12.55	1	496
12.69	3	497
12.7	3	498
12.8	1	499
12.9	15	500
12.95	4	501
120	235	502
120,000	7	503
