41445
#term	doc freq	idx
0	13500	0
0.1	1	1
0.15	2	2
0.4	1	3
0.5	1	4
0.6	1	5
0.85	2	6
00	3	7
001	37	8
0015	1	9
002	29	10
003	25	11
004	21	12
005	33	13
006	26	14
007	17	15
008	38	16
009	27	17
01	159	18
010	22	19
0106	1	20
011	18	21
0114	3	22
0119	2	23
012	17	24
013	14	25
014	18	26
01433	1	27
015	12	28
016	7	29
0168	2	30
017	11	31
018	14	32
019	8	33
02	90	34
020	6	35
021	6	36
022	8	37
024	4	38
025	3	39
026	5	40
028	2	41
029	3	42
03	93	43
0303	1	44
030_231	1	45
032	1	46
033	2	47
033_241	1	48
034	2	49
036	1	50
037	1	51
038	2	52
039	3	53
04	49	54
041	1	55
042	1	56
043	3	57
0437	1	58
045	2	59
046_079	2	60
047	2	61
048	1	62
05	38	63
050	1	64
05070	1	65
051	4	66
0521	2	67
0522	2	68
0523	1	69
053	1	70
054	4	71
057	1	72
059	3	73
06	38	74
060	2	75
061	1	76
062	3	77
06272	1	78
064	4	79
065	1	80
066	4	81
067	2	82
068	1	83
069	1	84
07	43	85
070	4	86
072	4	87
075	1	88
08	32	89
080	1	90
082	1	91
084	1	92
0873	1	93
088	2	94
089	1	95
09	37	96
090	2	97
092	1	98
094	1	99
1	13500	100
1,000,000	1	101
1,268	2	102
1,800	1	103
1.0	1	104
1.2	1	105
10	250	106
10.08.06.1.58.4	1	107
10.95	1	108
100	42	109
1000	2	110
10002	2	111
1001	1	112
10021	1	113
100281	1	114
1003	2	115
1004	3	116
1005	2	117
100540	1	118
100545	1	119
100575	1	120
1006	1	121
100688	1	122
100715	1	123
100722	1	124
1008	1	125
1009	1	126
101	46	127
1010	2	128
1011	5	129
1012	4	130
101225	1	131
1014	1	132
1015	2	133
1016	3	134
1017	4	135
101783	1	136
1018	1	137
101804	1	138
1019	1	139
10198	2	140
102	45	141
10205	1	142
1021	1	143
10217	1	144
10227	1	145
1023	2	146
10248	1	147
102498	1	148
1025_00	1	149
1026	1	150
1027	3	151
1029	1	152
10291	1	153
103	63	154
1030	1	155
1031	5	156
103158	1	157
103164	1	158
1032	1	159
103231	1	160
103232	1	161
103260	1	162
103335	1	163
103369	1	164
103415	1	165
103430	1	166
103433	2	167
103438	1	168
103447	1	169
103467	1	170
103554	1	171
103585	1	172
103592	1	173
1036	1	174
103615	1	175
103628	1	176
103637	1	177
103643	1	178
103699	1	179
1037	1	180
103700	1	181
103704	1	182
103708	1	183
103747	1	184
1038	1	185
103853	1	186
103871	1	187
103876	1	188
1039	3	189
103903	1	190
104	47	191
104016	1	192
104072	1	193
1041	2	194
104150	1	195
104224	1	196
1043	3	197
1044	1	198
1045	2	199
104525	2	200
1046	4	201
104637	1	202
1047	5	203
1049	1	204
104th	1	205
105	38	206
1051	2	207
1055	3	208
1056	2	209
1057	1	210
1058	1	211
1059	1	212
106	25	213
1061	1	214
106128	1	215
106169	1	216
1062	2	217
1063	4	218
1065	2	219
1066	3	220
1067	2	221
1069	1	222
107	27	223
107.99	2	224
1070	2	225
1071	2	226
1072	2	227
1073	1	228
107374	1	229
1074	1	230
1075	3	231
1076	1	232
10760	1	233
1079	1	234
107_00	1	235
107th	2	236
108	34	237
1080	2	238
1081	2	239
1082	1	240
1083	5	241
1084	1	242
108416	1	243
1085	2	244
10865	1	245
108667	1	246
1087	1	247
108768	1	248
108769	1	249
108770	2	250
108772	1	251
108774	1	252
108788	1	253
1088	2	254
1089	4	255
108943	1	256
108949	1	257
109	58	258
1092	1	259
109244	1	260
109247	1	261
1093	2	262
1094	1	263
1095	2	264
109520	2	265
1096	1	266
109650	1	267
1097	2	268
1099	1	269
11	293	270
11.07	1	271
11.50	1	272
110	40	273
11007	1	274
1101	3	275
11010	1	276
11011	2	277
1102	4	278
11030	1	279
11032	1	280
1104	3	281
11043	1	282
1105	5	283
1106	1	284
1107	2	285
1108	1	286
1109	2	287
11095	1	288
111	54	289
1110	2	290
1111	5	291
1112	1	292
1113	1	293
1114	4	294
1116	3	295
1117	1	296
1118	5	297
1119	4	298
112	27	299
1121	2	300
1122	3	301
1123	3	302
1124	1	303
1126	2	304
112691	1	305
1127	1	306
1128	2	307
1129	2	308
113	18	309
1130	2	310
1131	2	311
1132	4	312
1133	16	313
1134	3	314
1135	1	315
11353	1	316
1136	2	317
1137	1	318
113787	1	319
1138	3	320
1139	7	321
113th	4	322
114	18	323
1140	4	324
1141	2	325
114176	1	326
114218	1	327
114243	1	328
114297	1	329
114312	2	330
114361	1	331
114382	1	332
114399	2	333
114405	1	334
114503	1	335
1146	2	336
114609	1	337
114611	1	338
114624	1	339
11469	1	340
1147	1	341
114737	1	342
114751	1	343
1148	2	344
1149	17	345
115	34	346
1150	2	347
1150003	1	348
1150004	1	349
1150005	2	350
1150006	2	351
1150009	1	352
1150010	2	353
1150011	1	354
1150012	3	355
1150013	1	356
1152	2	357
1153	5	358
1154	2	359
115405	1	360
1155	1	361
115550	1	362
1156	1	363
115741	1	364
1158	2	365
1159	1	366
115th	1	367
116	9	368
116002	1	369
116003	1	370
1161	2	371
1162	2	372
116423	1	373
1165	1	374
1166	2	375
1167	1	376
116850	1	377
1169	3	378
116th	3	379
117	22	380
1170	2	381
1173	18	382
1174	1	383
11740	1	384
1175	1	385
1176	1	386
1179	1	387
118	54	388
1180	2	389
118025	1	390
1181	2	391
118422	2	392
1185	1	393
1187	1	394
1188	16	395
1189	2	396
118th	2	397
119	36	398
1191	2	399
119195	1	400
1192	1	401
1193	1	402
119346	3	403
119527	1	404
119556	1	405
11956	2	406
1196	3	407
119646	1	408
119655	2	409
119658	2	410
119676	4	411
119680	1	412
1197	1	413
119722	1	414
119723	2	415
119724	1	416
119725	1	417
119726	2	418
119729	1	419
119734	1	420
119736	1	421
119738	2	422
119739	1	423
119740	1	424
119742	1	425
119746	2	426
119748	1	427
119757	2	428
119764	1	429
119771	1	430
119776	4	431
119779	1	432
119780	1	433
119782	1	434
119783	1	435
119784	2	436
119785	2	437
119786	1	438
119787	2	439
119790	2	440
119791	1	441
119792	1	442
119794	1	443
119795	1	444
119797	1	445
119798	1	446
119800	1	447
119801	1	448
119802	3	449
119804	1	450
119806	3	451
119808	1	452
119813	1	453
119816	1	454
119819	1	455
119823	1	456
119859	1	457
119860	2	458
119885	1	459
1199	1	460
119947	1	461
11th	12	462
12	351	463
12.01	3	464
12.02	2	465
12.03	1	466
12.19	1	467
12.21	2	468
12.25	1	469
12.26	1	470
12.27	1	471
12.30	1	472
12.782	1	473
120	23	474
1200	2	475
120016	1	476
120021	2	477
120032	3	478
120033	2	479
120071	1	480
1201	1	481
1202	3	482
120385	1	483
120386	2	484
1204	1	485
120467	3	486
1208	1	487
1209	4	488
120933	1	489
121	29	490
1211	1	491
121117	1	492
1212	2	493
121229	3	494
12127	1	495
121412	3	496
121494	1	497
1215	2	498
1217	4	499
1218	1	500
1219	2	501
122	15	502
1223	1	503
1224	1	504
1225	4	505
1226	1	506
1227	1	507
1228	3	508
1229	1	509
122nd	3	510
123	36	511
1231	1	512
1232	1	513
1233	1	514
1234	2	515
1235	2	516
1236	1	517
1237	1	518
1238	2	519
124	16	520
1240	3	521
1240002	2	522
1240003	2	523
1240005	1	524
1240006	2	525
1241	1	526
1242	2	527
1243	1	528
1246	1	529
1247	1	530
1249	2	531
125	23	532
125.00	2	533
1250	1	534
1250001	1	535
1250002	2	536
1250003	1	537
1250004	1	538
1250007	1	539
1250009	1	540
1250010	1	541
1251	4	542
1253	1	543
1254	1	544
1255	1	545
1257	2	546
1258	2	547
126	21	548
1260	2	549
1262	3	550
1265	4	551
1266	1	552
1267	1	553
1268	2	554
127	24	555
1270	1	556
12701	1	557
1271	1	558
1272	1	559
1277	1	560
1278	2	561
1279	2	562
128	20	563
1280	2	564
1281	3	565
1282	2	566
1284	1	567
1285	1	568
1287	1	569
1288	2	570
129	24	571
1290	4	572
1291	3	573
1293	1	574
1294	2	575
1296	3	576
1297	1	577
1299	2	578
12th	2	579
13	333	580
13.962	1	581
130	22	582
1300	1	583
1301	2	584
1306	1	585
1307	1	586
131	28	587
1310	1	588
