64268
#term	doc freq	idx
0	270	0
0,71370	1	1
0.000025	1	2
0.00013	1	3
0.004	1	4
0.0045	1	5
0.01	1	6
0.02	1	7
0.0312	1	8
0.08	2	9
0.0871	1	10
0.1	1	11
0.13	1	12
0.19	2	13
0.2	2	14
0.25	1	15
0.3	2	16
0.4	3	17
0.41	1	18
0.43	1	19
0.45	5	20
0.5	10	21
0.55	1	22
0.59	1	23
0.6	6	24
0.61	2	25
0.7	3	26
0.74	3	27
0.8	3	28
0.8g	1	29
0.9	1	30
0.93	1	31
00	5	32
000,000,000,000,000,000,000	3	33
000,000,000,000,000,000,000,000,000	3	34
00039	1	35
007	6	36
0093	1	37
01	294	38
01996	2	39
02	160	40
02009	2	41
02116	1	42
0269	1	43
03	248	44
04	397	45
0400	1	46
042	2	47
0471157058	3	48
05	683	49
06	485	50
06103	1	51
06106	1	52
0667	1	53
07	591	54
07620	1	55
08	573	56
0820	1	57
08625	1	58
08695	1	59
09	493	60
0c	1	61
0f	1	62
0pts	1	63
0s	2	64
1	5422	65
1,000	155	66
1,000,000	1	67
1,000th	2	68
1,001,385	1	69
1,001,447	1	70
1,003	1	71
1,003.00	1	72
1,004.31	1	73
1,005,776	1	74
1,006	1	75
1,007	1	76
1,010	1	77
1,011,710	1	78
1,017,049	1	79
1,020	1	80
1,023	1	81
1,024	2	82
1,030	7	83
1,040	1	84
1,042,014	2	85
1,045	1	86
1,046	1	87
1,048,576	1	88
1,050	3	89
1,053	1	90
1,064	1	91
1,068,580	1	92
1,069	1	93
1,070	3	94
1,072,585	1	95
1,073,519	1	96
1,080	3	97
1,085	2	98
1,087	1	99
1,092	2	100
1,093	4	101
1,098	1	102
1,0­00­	3	103
1,100	7	104
1,102	2	105
1,123	2	106
1,125	1	107
1,133	1	108
1,139.82	1	109
1,140	1	110
1,142	1	111
1,143,561	1	112
1,145	1	113
1,150	2	114
1,155	2	115
1,161	2	116
1,165,942	1	117
1,174	1	118
1,176	1	119
1,177	3	120
1,179	1	121
1,190	1	122
1,192	1	123
1,1928	2	124
1,1956	2	125
1,196	1	126
1,200	33	127
1,201	1	128
1,207	2	129
1,210	1	130
1,212.10	3	131
1,219	2	132
1,221,037	1	133
1,235	1	134
1,236	1	135
1,237	1	136
1,238	1	137
1,239	2	138
1,242	3	139
1,250	4	140
1,258	1	141
1,262	4	142
1,269	1	143
1,272	2	144
1,277	1	145
1,280	1	146
1,286	2	147
1,287	2	148
1,288.52	1	149
1,290	1	150
1,293,953	1	151
1,294	1	152
1,299	1	153
1,3	1	154
1,300	10	155
1,300,000	1	156
1,307	1	157
1,308	1	158
1,317	1	159
1,318	2	160
1,333	1	161
1,336	1	162
1,339,993	1	163
1,340	3	164
1,350	2	165
1,355	1	166
1,360,590	2	167
1,375	1	168
1,382	1	169
1,386	1	170
1,391	1	171
1,392	1	172
1,4	1	173
1,400	9	174
1,400,440	1	175
1,401	1	176
1,405,835	2	177
1,408	1	178
1,417,453	1	179
1,422,905	2	180
1,444,534	1	181
1,450	2	182
1,451,157	1	183
1,456	1	184
1,474	2	185
1,479	1	186
1,482	1	187
1,499	1	188
1,500	30	189
1,500,000	1	190
1,503,884	1	191
1,513	3	192
1,516	1	193
1,519	1	194
1,535	1	195
1,545	3	196
1,553	2	197
1,573,276	1	198
1,575	1	199
1,579	1	200
1,585	1	201
1,587,315	2	202
1,597	1	203
1,600	12	204
1,621	1	205
1,625	2	206
1,627,535	1	207
1,640,081	1	208
1,650	2	209
1,652	1	210
1,654,959	1	211
1,655.37	2	212
1,658	4	213
1,660	1	214
1,680	1	215
1,685	1	216
1,685,267	1	217
1,700	9	218
1,700,000	1	219
1,704	1	220
1,704,677	1	221
1,708	1	222
1,710	1	223
1,728	1	224
1,733	4	225
1,735,000	1	226
1,736	10	227
1,739.8	2	228
1,740	1	229
1,746	1	230
1,747	1	231
1,748,000	1	232
1,750	2	233
1,760	1	234
1,761	1	235
1,800	12	236
1,801	1	237
1,803	2	238
1,810	1	239
1,813	1	240
1,814	1	241
1,817	1	242
1,819,046	2	243
1,836	1	244
1,842	1	245
1,843	1	246
1,845,556	1	247
1,848	1	248
1,850	1	249
1,852	1	250
1,853	1	251
1,859	1	252
1,860	1	253
1,861	1	254
1,864	1	255
1,865	1	256
1,876	1	257
1,878	2	258
1,889	1	259
1,900	10	260
1,917	1	261
1,919	1	262
1,920	1	263
1,941	1	264
1,950	5	265
1,955	1	266
1,971	1	267
1,979	1	268
1,982	2	269
1,985	1	270
1,996	1	271
1,998,257	1	272
1.0	22	273
1.00	1	274
1.02	3	275
1.06	1	276
1.07	1	277
1.1	9	278
1.17	2	279
1.18	1	280
1.2	13	281
1.25	5	282
1.27	1	283
1.3	22	284
1.31	1	285
1.34	1	286
1.36	2	287
1.366	3	288
1.4	13	289
1.44	1	290
1.5	55	291
1.50	1	292
1.524	1	293
1.544	1	294
1.6	17	295
1.62	2	296
1.7	7	297
1.8	13	298
1.9	8	299
1.93	2	300
1.949	1	301
1.99	3	302
10	6481	303
10,000	85	304
10,000,000,000,000,000,000,000,000	3	305
10,000,000,000,000,000,0000	2	306
10,030	1	307
10,098	1	308
10,177	3	309
10,261	1	310
10,279	1	311
10,300	1	312
10,312	4	313
10,434,252	2	314
10,455	1	315
10,480	1	316
10,500	1	317
10,555	1	318
10,600	3	319
10,819	1	320
10,831	1	321
10,841	1	322
10,855	1	323
10.0	1	324
10.1	3	325
10.2	1	326
10.20	2	327
10.25	2	328
10.3	1	329
10.4	2	330
10.5	9	331
10.6	4	332
10.7	1	333
10.75	3	334
100	1588	335
100,000	78	336
100,000,000	4	337
100,646	1	338
100.0	1	339
100.094	3	340
1000	25	341
10000	3	342
1000s	1	343
1000th	3	344
1000the	1	345
10012	1	346
10014	1	347
1002	3	348
10065	1	349
100f	1	350
100k	3	351
100mm	1	352
100th	1	353
100the	2	354
101	444	355
101,355	1	356
101.5	1	357
101.541	1	358
101.942	1	359
10100	3	360
1015	4	361
1018	1	362
101approximately	1	363
101athletes	1	364
101chances	1	365
101congestive	1	366
101diuretics	2	367
101do	6	368
101every	2	369
101feel	2	370
101for	3	371
101it	1	372
101maybe	3	373
101of	30	374
102	12	375
102,250	1	376
102,500	1	377
102.183	1	378
102.3	1	379
1023	1	380
1024	3	381
103	11	382
103,347	1	383
103,603	1	384
103.885	1	385
104	16	386
104.276	1	387
104.3	2	388
104.378	1	389
104.6	2	390
104.661	1	391
1040	5	392
1040ez	1	393
10466	1	394
105	12	395
105,000	3	396
105,149	1	397
105,167	1	398
105.065	1	399
105.1	1	400
105.5	2	401
1050	1	402
1054	2	403
1056162	1	404
105mm	2	405
106	10	406
10667	2	407
106th	1	408
107	11	409
107,009	1	410
107,271	1	411
107.0	1	412
107.360	1	413
1070	1	414
107th	1	415
108	15	416
108,889	1	417
108.1	3	418
108.3	1	419
1080	3	420
1080i	1	421
1080p	1	422
1085	1	423
1086	2	424
109	12	425
109,000	1	426
109,569	2	427
109.3	1	428
109.349	1	429
109.4	1	430
109.456	1	431
109.9	1	432
1095	1	433
1099	2	434
10c	1	435
10googol	3	436
10k	19	437
10k's	1	438
10k.htm	2	439
10mm	1	440
10pm	4	441
10pmevery	1	442
10q23.3	1	443
10s	3	444
10th	25	445
10w	1	446
10x100	1	447
10­9	3	448
11	1354	449
11,000	15	450
11,072	1	451
11,177	1	452
11,236	1	453
11,237,196	1	454
11,341	1	455
11,400	2	456
11,428	1	457
11,429	2	458
11,447	1	459
11,460	1	460
11,548	1	461
11,600	1	462
11,675,000	2	463
11,765	1	464
11,900	1	465
11,990	1	466
11.0	6	467
11.1	1	468
11.25	1	469
11.3	3	470
11.4	2	471
11.44	1	472
11.5	3	473
11.56	1	474
11.6	1	475
11.86	1	476
11.99	8	477
110	46	478
110,270	1	479
110,567	1	480
110,775	1	481
110.120	1	482
1100	9	483
11000	2	484
1101	2	485
111	15	486
111,000	2	487
111,390	1	488
111,454	1	489
111.076	1	490
111.557	1	491
111.849	1	492
111a	2	493
111th	1	494
112	14	495
112,654	1	496
112,936	1	497
112.0	5	498
112.535	1	499
112.6	1	500
112.958	1	501
112th	1	502
113	18	503
113,000	1	504
113,641	1	505
113,660	1	506
114	9	507
114,000	2	508
114,771	1	509
114.953	1	510
115	19	511
115,345	1	512
115.289	1	513
115.5	3	514
115.520	1	515
115.878	1	516
1150	1	517
1151	2	518
1154	1	519
1155	1	520
116	15	521
116,278	1	522
116.0	2	523
117	8	524
117,083	1	525
117,390	1	526
117.566	1	527
117.757	1	528
117a	5	529
118	16	530
118.0	1	531
118.258	1	532
118.344	1	533
118.5	1	534
118.726	1	535
119	8	536
119,000	1	537
119,128	1	538
119,708	1	539
119.117	1	540
119.95	1	541
11974	1	542
11f	1	543
11th	16	544
12	1621	545
12,000	26	546
12,100	1	547
12,115	2	548
12,120	2	549
12,129	1	550
12,160,282	1	551
12,167	1	552
12,198	1	553
12,227	2	554
12,379	1	555
12,407	1	556
12,418	1	557
12,419,293	1	558
12,450	1	559
12,455	2	560
12,500	1	561
12,517	1	562
12,584	1	563
12,662	1	564
12,688	1	565
12,700	3	566
12,767	1	567
12,966	1	568
12.0	1	569
12.1	2	570
12.2	1	571
12.22	1	572
12.4	2	573
12.5	9	574
12.6	6	575
12.7	1	576
12.7mm	1	577
12.8	2	578
12.9	1	579
12.99	1	580
120	65	581
120,000	3	582
120,538	2	583
120,568	1	584
120,701	1	585
120,728	1	586
120,864	1	587
120.0	4	588
120.159	1	589
120.5	2	590
120.538	1	591
1200	3	592
1200c	15	593
1205	1	594
120mm	1	595
120th	1	596
121	8	597
121,000	1	598
121,578	1	599
121,598	2	600
121,599	2	601
121.254	1	602
121.722	1	603
121.745	1	604
1212	2	605
1213	1	606
1214b	1	607
122	17	608
122,470	1	609
122.0	3	610
122.166	1	611
122.3	2	612
122.540	1	613
122.866	1	614
123	9	615
123,626	1	616
123.094	1	617
123.5	1	618
123.6	4	619
1231	2	620
1234	1	621
124	19	622
124,471	1	623
124,943	1	624
124.0	1	625
124.460	1	626
124.706	1	627
1240	1	628
1240a	1	629
125	34	630
125,000	7	631
125.772	1	632
125.9	1	633
125.99	17	634
1250	2	635
125cc	2	636
126	5	637
126.0	1	638
126.125	1	639
126.147	1	640
126.295	1	641
127	5	642
127,803	1	643
127.0	2	644
127.0.0.1	1	645
127.5	2	646
1278	1	647
127mm	1	648
128	9	649
128,000	2	650
128,066	4	651
128,358	1	652
128.297	1	653
128.443	1	654
1280	1	655
128i	1	656
129	6	657
129,175,000	1	658
129.0	2	659
129.024	1	660
129.114	1	661
129.410	1	662
129.784	1	663
129.95	1	664
12958	1	665
12b	1	666
12k	1	667
12s	5	668
12th	13	669
12wx	1	670
13	1455	671
13,000	3	672
13,000,000	1	673
13,058	1	674
13,089	1	675
13,140	1	676
13,161	2	677
13,1969	1	678
13,259	2	679
13,315	1	680
13,405	1	681
13,408	1	682
13,497	1	683
13,500	1	684
13,532,000	1	685
13,558	1	686
13,845	1	687
13.0	1	688
13.2	2	689
13.3	1	690
13.38	1	691
13.5	3	692
13.50	1	693
13.6	2	694
13.7	1	695
13.8	2	696
13.9	3	697
13.98	2	698
13.99	1	699
130	30	700
130,000	5	701
130,323	1	702
130.013	1	703
130.677	1	704
130.748	1	705
1300	6	706
1301	2	707
1302	6	708
131	3	709
131,910	1	710
131.284	1	711
131.483	1	712
132	5	713
132,000	1	714
132,047	1	715
132.980	1	716
13206	1	717
1325	1	718
133	7	719
133.322	1	720
133.689	1	721
133295736	1	722
1337	2	723
134	5	724
134,000	3	725
134.008	1	726
134.058	1	727
134.137	1	728
134.475	1	729
134.5	2	730
1347	3	731
135	16	732
1350	1	733
1351	1	734
1352	2	735
135m	1	736
135ms	7	737
135ms.htm	1	738
135s	2	739
136	8	740
136.1	1	741
136.761	1	742
136077.7	1	743
1363	1	744
136th	1	745
137	8	746
137.11	1	747
137.430	1	748
137.5	1	749
137.531	1	750
137.588	1	751
138	7	752
138,247	1	753
138.648	1	754
138.974	1	755
139	4	756
139,350	1	757
139,529	1	758
139.047	1	759
139.364	1	760
139.597	1	761
1391	1	762
1394	2	763
13s	4	764
13th	23	765
14	1510	766
14,000	10	767
14,120	1	768
14,160	1	769
14,165	1	770
14,294	1	771
14,358	1	772
14,410	2	773
14,500	3	774
14,600	1	775
14,790	1	776
14,821	1	777
14,825	1	778
14.03	1	779
14.1	1	780
14.10	1	781
14.2	1	782
14.29	2	783
14.3	1	784
14.4	1	785
14.5	4	786
14.56	1	787
14.58	1	788
14.6	2	789
14.8	3	790
14.9	1	791
14.93	2	792
14.95	18	793
14.98	2	794
14.99	10	795
140	33	796
140,000	2	797
140,923,000	1	798
140.273	1	799
140.5	1	800
1400	1	801
1400s	7	802
141	4	803
141,300	1	804
141.539	1	805
141.807	1	806
141.83	1	807
14121431	1	808
142	7	809
142,000	1	810
142,984	1	811
142,990	1	812
1420	2	813
1422	2	814
1429	2	815
143	12	816
143,560	2	817
1430	1	818
1438	1	819
144	29	820
144.023	1	821
144.3	1	822
144.724	1	823
144.76	1	824
1440s	2	825
1440x720	2	826
145	13	827
145,928	1	828
145.5	1	829
1452	4	830
1453	1	831
1456	3	832
146	4	833
146,437	1	834
146.056	1	835
147	5	836
147.746	1	837
1472	1	838
1475	5	839
1478	2	840
148	5	841
148,756	1	842
148.454	1	843
148.772	1	844
1484	1	845
149	2	846
149,222	1	847
149.54	4	848
149.6	2	849
149.95	2	850
149.99	1	851
1490	1	852
1492	6	853
1493	1	854
1494	3	855
1495	1	856
1497	1	857
1498	3	858
149st	1	859
14k	1	860
14s	1	861
14th	35	862
15	1114	863
