237954
#term	doc freq	idx
0	1378	0
0'0dofrop	3	1
0'0dqghhs	3	2
0'3dwulfld	3	3
0'5	3	4
0,0	4	5
0,0,0	6	6
0,0,0,1	3	7
0,0,1,0,0,1,0	3	8
0,05	2	9
0,1	13	10
0,1,0	2	11
0,1,0,1,1,1,1	3	12
0,1,1,0,1	4	13
0,1,1,0,1,1,0,1,1,0,1,0,10	3	14
0,1,1,1	3	15
0,1,1,1,0,1,0	3	16
0,1,2	10	17
0,1,2,3	1	18
0,1,3,6,11,16	4	19
0,1,5,10,15	1	20
0,1,75,80,85	1	21
0,10	5	22
0,183	3	23
0,1946	1	24
0,2	7	25
0,20,100	2	26
0,20,40,60,110	7	27
0,34	2	28
0,37	1	29
0,4,3,0	4	30
0,40	2	31
0,50	2	32
0,50,60,70,100	3	33
0,8	7	34
0,85	1	35
0,90	1	36
0.0	128	37
0.00	48	38
0.000	30	39
0.0000	38	40
0.00000	18	41
0.000000	2	42
0.0000000	16	43
0.00000000	10	44
0.0000017724	1	45
0.0000021	5	46
0.0000059	5	47
0.00000e	2	48
0.00001	19	49
0.00002	8	50
0.00003	5	51
0.00004	5	52
0.00005	8	53
0.00006	8	54
0.00008	5	55
0.00009	10	56
0.0001	50	57
0.00010	5	58
0.00010.0001	4	59
0.00011	5	60
0.000115	1	61
0.00012	5	62
0.00013	2	63
0.00014	5	64
0.000156	3	65
0.00016	15	66
0.00018	5	67
0.00019	5	68
0.0001histologic	5	69
0.0002	20	70
0.00020	5	71
0.000200	1	72
0.00023	5	73
0.0002331	5	74
0.00025	5	75
0.00026	5	76
0.00027	5	77
0.00028	3	78
0.00029	10	79
0.0003	20	80
0.00030	15	81
0.00032	10	82
0.00033	5	83
0.00034	5	84
0.00035	10	85
0.00036	5	86
0.00038	13	87
0.000380	1	88
0.0004	19	89
0.00040	5	90
0.00041	5	91
0.00042	5	92
0.00044	5	93
0.00045	10	94
0.00046	5	95
0.00047	5	96
0.00048	3	97
0.00049	5	98
0.0005	10	99
0.00052	5	100
0.00053	8	101
0.00054	8	102
0.00056	10	103
0.00059	5	104
0.0006	14	105
0.00061	5	106
0.00063	5	107
0.00064	5	108
0.00066	5	109
0.00067	22	110
0.00069	5	111
0.0007	7	112
0.00072	5	113
0.00073	5	114
0.00074	5	115
0.00075	5	116
0.00076	8	117
0.0007606731	3	118
0.00077	5	119
0.00079	5	120
0.0008	10	121
0.0008043435	10	122
0.00081	10	123
0.00082	10	124
0.00084	5	125
0.00085	5	126
0.00088	5	127
0.0009	17	128
0.00090	10	129
0.00091	5	130
0.00092	5	131
0.00093	5	132
0.00095	5	133
0.00096	3	134
0.001	93	135
0.0010	5	136
0.0010.001	4	137
0.00102	5	138
0.00103	5	139
0.00105	5	140
0.00106	5	141
0.00106σ	7	142
0.00109	5	143
0.0011	5	144
0.00110	5	145
0.00111	5	146
0.00113	5	147
0.00116	3	148
0.00117	5	149
0.00118	5	150
0.00119	5	151
0.0012	5	152
0.00120	5	153
0.00121	5	154
0.00124	5	155
0.00127	5	156
0.00129	5	157
0.0013	10	158
0.00130	5	159
0.00131	5	160
0.00134	5	161
0.00136	5	162
0.00138	5	163
0.0013889	3	164
0.0014	15	165
0.00141	5	166
0.00142	15	167
0.00145	5	168
0.00146	5	169
0.00148	5	170
0.0015	5	171
0.00150	5	172
0.00151	5	173
0.00152	5	174
0.00155	5	175
0.00157	5	176
0.00158	5	177
0.00159	5	178
0.0016	7	179
0.00160	5	180
0.00161	8	181
0.00162	5	182
0.00163	5	183
0.00164	5	184
0.00164925	3	185
0.00165	5	186
0.00166	5	187
0.0017	8	188
0.00170	5	189
0.00172	5	190
0.00173	5	191
0.00174	8	192
0.001752	10	193
0.00177	5	194
0.00178	5	195
0.00179	5	196
0.0018	5	197
0.001804	10	198
0.00181	10	199
0.00182	5	200
0.00185	10	201
0.00186	5	202
0.0019	9	203
0.00190	5	204
0.00191	5	205
0.00196	5	206
0.00197	5	207
0.00198	5	208
0.00199	5	209
0.002	43	210
0.0020	5	211
0.0020.002	4	212
0.0020108586	10	213
0.00205	5	214
0.002050	1	215
0.00206	5	216
0.00207	5	217
0.00209	5	218
