123266
#term	doc freq	idx
0	246	0
0,0	1	1
0,2	3	2
0,2,0.75,0.8,0.33333	2	3
0,3	3	4
0,4	3	5
0,6	1	6
0.0	1	7
0.0.14a	1	8
0.000	1	9
0.000.001	1	10
0.001	1	11
0.0016	10	12
0.004515692	1	13
0.006	1	14
0.01	2	15
0.0107	10	16
0.014	1	17
0.0145037738	1	18
0.02	1	19
0.022	1	20
0.025	1	21
0.025mol	1	22
0.028	1	23
0.029	1	24
0.0292	1	25
0.02953	1	26
0.02s	1	27
0.03	1	28
0.0338140227	1	29
0.034	1	30
0.03463	1	31
0.035	1	32
0.03527	2	33
0.036	1	34
0.03697	1	35
0.04	1	36
0.042	1	37
0.045	1	38
0.0485608	1	39
0.05	6	40
0.06	3	41
0.069	1	42
0.0776639	1	43
0.08	1	44
0.083	1	45
0.0g	1	46
0.1	6	47
0.100	1	48
0.11	1	49
0.123	1	50
0.14	1	51
0.15	8	52
0.156	1	53
0.15kg	1	54
0.164274556	1	55
0.180	2	56
0.198980	1	57
0.2	9	58
0.20m	1	59
0.22	2	60
0.24414	1	61
0.244495,0.578842	1	62
0.25	13	63
0.250	1	64
0.28c	1	65
0.29	3	66
0.29c	1	67
0.2m	1	68
0.3	4	69
0.30	7	70
0.30457925	1	71
0.32	1	72
0.33	1	73
0.35	7	74
0.36	4	75
0.38	1	76
0.4	1	77
0.40	1	78
0.41	1	79
0.42	3	80
0.4232	1	81
0.44	3	82
0.45	2	83
0.453193,1.079407	1	84
0.49	4	85
0.49383	2	86
0.5	16	87
0.50	4	88
0.586	1	89
0.5c	3	90
0.5l	1	91
0.5s	1	92
0.5x	1	93
0.6	1	94
0.60	1	95
0.60h	1	96
0.62m	1	97
0.63	1	98
0.64	1	99
0.645	2	100
0.65	1	101
0.656430	1	102
0.660	1	103
0.67	1	104
0.6725	1	105
0.673	1	106
0.7	3	107
0.70428	1	108
0.72	1	109
0.73	3	110
0.732	1	111
0.7375	1	112
0.7392	1	113
0.76	2	114
0.7723	1	115
0.786	1	116
0.8	2	117
0.80	1	118
0.815	1	119
0.82	2	120
0.85	1	121
0.89	1	122
0.9	3	123
0.9.1	1	124
0.921532,2.315369	1	125
0.93	1	126
0.9340	1	127
0.936144	2	128
0.946352946	1	129
0.95	2	130
0.96	6	131
0.97	1	132
0.98	1	133
0.99	3	134
0.997	1	135
0.999999	2	136
0.9g	1	137
00	79	138
000	5	139
0000	3	140
00000	1	141
000000	2	142
00000000	21	143
0000000094000130	1	144
00000000b2101d40	1	145
00000000c0000000	1	146
00000000d9000000	1	147
00000000da000000	1	148
00000004d6000000	1	149
0000000ad6000000	1	150
0000000b	1	151
0000000cdc000000	1	152
00000068	1	153
0000006c	1	154
00000500	1	155
00000890	1	156
00000892	1	157
00000d14	1	158
00000f85	1	159
000020c8	1	160
0000231d	1	161
0000270f	1	162
000032898899	1	163
00004280	1	164
00004288	1	165
00007	1	166
00008965	1	167
0000e008	1	168
0000e03c	1	169
0000ea00	1	170
0000ffff	1	171
000233e8d1000000	1	172
000233e8d2000000	1	173
0002388cd2000000	1	174
00024620	1	175
00048828125	1	176
0009	1	177
000k	1	178
001	3	179
0011	3	180
00111d10c0000000	1	181
00111d10d7000000	1	182
0015	1	183
0017	1	184
0021	1	185
0022	1	186
0023	1	187
003	3	188
004	1	189
00520	1	190
0055	1	191
0060	1	192
007	14	193
0080	1	194
00830	1	195
009	1	196
009058	1	197
00a	3	198
00a.m	2	199
00a3	1	200
00am	155	201
00p	2	202
00pm	243	203
00s	2	204
00ud	1	205
01	410	206
0100	1	207
0110	1	208
012295005000890	1	209
0125	1	210
0130	2	211
014	1	212
0142	2	213
0143	1	214
015	1	215
01510	1	216
01527	1	217
01534	1	218
01581	3	219
01590	1	220
0168	1	221
017	2	222
0171	1	223
0178615	1	224
0180	1	225
01801	1	226
01876	1	227
019	1	228
01971	1	229
0199	1	230
01a.m	2	231
01am	133	232
01ed0001	2	233
01pm	171	234
02	444	235
02.27.93	1	236
020	2	237
0200	1	238
0201	1	239
0202	1	240
02035	1	241
0204	2	242
02048	1	243
0206fb30	1	244
02116	1	245
02138	1	246
02144	1	247
02149	1	248
02150	1	249
022	2	250
0220	1	251
0222	1	252
02301	4	253
02302	4	254
02356	1	255
0247	1	256
025	1	257
0250m	1	258
026	1	259
027	1	260
02760	1	261
0283	1	262
0286	1	263
02886	1	264
02905	1	265
02908	1	266
02914	1	267
02920	1	268
02am	144	269
02pm	194	270
03	585	271
03.59	1	272
030	1	273
0315	2	274
0318	1	275
03458	1	276
035	3	277
0358	1	278
0371	1	279
0374	1	280
0393	1	281
0394	1	282
03am	120	283
03pm	200	284
04	1049	285
04.17.00	1	286
0405	2	287
0409	1	288
04240	2	289
0431	1	290
0435	1	291
044	1	292
044105	1	293
044457836	1	294
0462	1	295
04am	138	296
04pm	193	297
05	1247	298
05.20.05.00	1	299
0500	10	300
0500145	1	301
0502	2	302
0508	1	303
050b	1	304
052	2	305
0521a09a	1	306
0538	1	307
05401	2	308
05403	1	309
05495	1	310
0555	1	311
0556	1	312
056	1	313
05am	152	314
05pm	209	315
05t	1	316
06	997	317
06.09	3	318
0603	1	319
06062	1	320
0613	1	321
0617	1	322
0618	1	323
06234	1	324
0628	1	325
06488	1	326
06492	4	327
0651	2	328
06804	2	329
06807	1	330
069	1	331
06902	1	332
0696	2	333
06am	130	334
06messages	1	335
06pm	217	336
07	1036	337
07.07.98	1	338
070	1	339
0700	1	340
07055	4	341
0707	2	342
07081	1	343
07083	1	344
071	2	345
07102	1	346
07105	1	347
07111	1	348
073887	2	349
07446	1	350
0745	1	351
07480	1	352
07506	1	353
0759	1	354
077	1	355
0770	3	356
0777	1	357
0780	2	358
07808960	1	359
0786	1	360
07860	1	361
07869	1	362
0791	3	363
07am	144	364
07c124	1	365
07cvt12	1	366
07mustang	2	367
07pm	240	368
07rzn	2	369
08	1125	370
08.1	1	371
0800	3	372
081	1	373
0812	1	374
0826	1	375
08260	2	376
0827	75	377
0838	1	378
0860	1	379
08628	1	380
08701	2	381
08742	1	382
08753	1	383
08757	1	384
08807	1	385
08816	1	386
08817	1	387
0882	1	388
08852	1	389
08872	1	390
08902	2	391
08am	133	392
08pm	213	393
08s15l74	1	394
09	1131	395
0900	2	396
0933	1	397
0975	1	398
0980	2	399
0984	1	400
0993	1	401
09am	157	402
09pm	221	403
0cb8q8gewaa	1	404
0f	14	405
0future	3	406
0g	4	407
0o	1	408
0ol	1	409
0pc	1	410
0wls	1	411
0â	1	412
0âº	1	413
1	9979	414
1,0	1	415
1,00	1	416
1,000	49	417
1,000,000	7	418
1,000,000,000	2	419
1,001,304	1	420
1,002	2	421
1,007	2	422
1,013	1	423
1,020.00	1	424
1,024	1	425
1,025	1	426
1,035	1	427
1,037	1	428
1,040.00	1	429
1,046	1	430
1,047	1	431
1,050	4	432
1,065,405	1	433
1,067	1	434
1,069	1	435
1,092	1	436
1,10	1	437
1,100	1	438
1,101	3	439
1,109	3	440
1,119.99	1	441
1,122	1	442
1,125	1	443
1,128,923	1	444
1,136	1	445
1,149	3	446
1,150	2	447
1,154	2	448
1,155,898	1	449
1,158.42	1	450
1,161	2	451
1,162	2	452
1,188	1	453
1,1898	1	454
1,190	1	455
1,190,353	1	456
1,190sq.miles	1	457
1,1939	1	458
1,1994	1	459
1,2	2	460
1,2,3	1	461
1,2,3,4,5,6,7,8,9	1	462
1,2,5	1	463
1,200	11	464
1,203	2	465
1,204	1	466
1,21	1	467
1,222,031	1	468
1,225	1	469
1,230	1	470
1,235	1	471
1,242	1	472
1,25	1	473
1,250	1	474
1,255	2	475
1,258	1	476
1,261	1	477
1,263.37	1	478
1,275	1	479
1,299.00	2	480
1,300	2	481
1,300,00	1	482
1,300,000	4	483
1,304,000	5	484
1,315,080	1	485
1,321	2	486
1,330	1	487
1,330,044,544	1	488
1,331,460,000	11	489
1,340,969	1	490
1,350	1	491
1,351,353,846	1	492
1,377	4	493
1,390,000	6	494
1,396	1	495
1,4	1	496
1,400	3	497
1,412	2	498
1,423	10	499
1,433	1	500
1,436	1	501
1,440	1	502
1,441	1	503
1,444,553	1	504
1,451	1	505
1,497	2	506
1,499	1	507
1,5	1	508
1,500	13	509
1,509,000	5	510
1,514	2	511
1,517	1	512
1,526,000	4	513
1,528	1	514
1,538	1	515
1,548	1	516
1,552	1	517
1,560	3	518
1,563	2	519
1,590	1	520
1,6	1	521
1,600	4	522
1,605,414	1	523
1,609.344	1	524
1,648	1	525
1,700,000	1	526
1,713	3	527
1,730	1	528
1,731	1	529
1,737	2	530
1,745,524	2	531
1,750	1	532
1,788	1	533
1,8	1	534
1,800	4	535
1,800fps	1	536
1,801.99	1	537
1,8142,857	1	538
1,825,287,074	1	539
1,835,300,000	1	540
1,861	2	541
1,863,926	1	542
1,873.52	1	543
1,875,000	1	544
1,880	3	545
1,894,037	4	546
1,900	2	547
1,911	1	548
1,913	7	549
1,953,631	1	550
1,988	1	551
1.0	7	552
1.00	9	553
1.000	2	554
1.00x10	1	555
1.012	1	556
1.0278	1	557
1.05	1	558
1.056	1	559
1.05668821	1	560
1.057	1	561
1.09	25	562
1.0b6	1	563
1.0k	1	564
1.1	13	565
1.1.1	4	566
1.1.2	4	567
1.1.3	4	568
1.11	1	569
1.12	1	570
1.15	1	571
1.19	2	572
1.2	29	573
1.2.3	1	574
1.2.4	1	575
1.20	3	576
1.20799937	1	577
1.21	1	578
1.21x10	1	579
1.22	2	580
1.25	12	581
1.2668	1	582
1.28	1	583
1.28182	1	584
1.2ghz	1	585
1.3	15	586
1.3.5	1	587
1.3050	1	588
1.31	1	589
1.33	1	590
1.35	1	591
1.38	1	592
1.39	1	593
1.4	17	594
1.4.1	3	595
1.4.2	1	596
1.40027	1	597
1.43	1	598
1.438	1	599
1.44	1	600
1.45	1	601
1.46	2	602
1.47	1	603
1.49	4	604
1.5	50	605
1.50	6	606
1.507	1	607
1.52	1	608
1.53	1	609
1.55	3	610
1.5625	1	611
1.56m	1	612
1.5l	2	613
1.5m	1	614
1.5mbps	1	615
1.5x	1	616
1.6	22	617
1.60l	1	618
1.65	9	619
1.653	1	620
1.66	2	621
1.665210347705912	1	622
1.68	4	623
1.6cc	1	624
1.6l	3	625
1.6ohms	1	626
1.7	7	627
1.71	1	628
1.72	3	629
1.73	1	630
1.74	7	631
1.75	12	632
1.75l	1	633
1.76	1	634
1.766	2	635
1.77	1	636
1.78	1	637
1.79	1	638
1.8	19	639
1.8.2	1	640
1.800	1	641
1.800.258.7466	1	642
1.800.2chacha	3	643
1.828	1	644
1.83	1	645
1.85	9	646
1.86	1	647
1.87	1	648
1.888.257.5757	1	649
1.888.825.2557	1	650
1.89	1	651
1.897	1	652
1.8s	3	653
1.8t	1	654
1.9	4	655
1.90	2	656
1.92	1	657
1.96	1	658
1.964	1	659
1.97	1	660
1.97129467	1	661
1.98	1	662
1.99	6	663
10	8024	664
10,0	1	665
10,00	1	666
10,000	40	667
10,1	1	668
10,14	1	669
10,166	1	670
10,1992	2	671
10,201	1	672
10,341,518,982,277.01	5	673
10,500	3	674
10,557.24	1	675
10,65	1	676
10,839	1	677
10.0	4	678
10.0.0.0	1	679
10.00	1	680
10.0m	1	681
10.1	2	682
10.1.2	1	683
10.10.5.1	2	684
10.10.5.2	6	685
10.13.09	2	686
10.25	1	687
10.3	2	688
10.3.181.34	1	689
10.30	1	690
10.32	3	691
10.4	2	692
10.5	11	693
10.5.10.2	5	694
10.57	1	695
10.5mg	1	696
10.6	12	697
10.6.4	1	698
10.66	1	699
10.68	1	700
10.6m	1	701
10.7	2	702
10.71gm	1	703
10.72	1	704
10.75	1	705
10.8	3	706
10.88	1	707
10.98	1	708
10.99	1	709
100	694	710
100,0	1	711
100,00	1	712
100,000	27	713
100,000,000,000	1	714
100.0	1	715
100.00	1	716
100.0ml	1	717
100.3	2	718
100.4	1	719
100.5	1	720
100.9	2	721
1000	106	722
10000	4	723
100000	4	724
10001	1	725
10002	112	726
1000229c	3	727
10003	2	728
10004	3	729
10005	1	730
10006	1	731
10009	53	732
1000am	1	733
1000cc	1	734
1000mb	1	735
1000n	1	736
1000th	2	737
1000w	1	738
1001	23	739
10010	3	740
100107	1	741
10011	2	742
10011002	1	743
10012	2	744
100121	3	745
100122923430470	1	746
100128	1	747
10013	2	748
10016	139	749
10017	14	750
100177	1	751
10018	1	752
100184	5	753
10019	5	754
100198	1	755
1001ps	1	756
1002	11	757
10020	6	758
10021	2	759
100212	2	760
100219	2	761
10022	2	762
10023	57	763
10024	6	764
100261	2	765
10027	2	766
100275	2	767
100282	2	768
100289	1	769
100296	2	770
1003	13	771
100317	1	772
10032	1	773
10034	2	774
100345	1	775
100359	1	776
10036	2	777
100366	5	778
10037	73	779
10038	1	780
100387	1	781
1004	15	782
10040	1	783
100401	3	784
100408	1	785
10042	5	786
100422	2	787
10044	73	788
10045	10	789
100450	2	790
10047	11	791
100471	2	792
10049	5	793
1005	8	794
10051	77	795
100513	1	796
10052	1	797
10054	6	798
10059	5	799
100597	1	800
1006	12	801
100604	2	802
10061	1	803
100618	1	804
10062	1	805
100625	1	806
10065	1	807
10066	3	808
100660	1	809
100667	1	810
100679	2	811
100686	10	812
10069	1	813
100693	9	814
1007	17	815
100700	3	816
100707	15	817
100716	2	818
10072	23	819
100721	36	820
100728	9	821
10073	4	822
100737	2	823
100742	5	824
100744	3	825
10076	7	826
100763	114	827
100770	14	828
100779	4	829
100786	1	830
10079	1	831
1008	12	832
10080	3	833
100807	3	834
10081	1	835
100821	1	836
10083	11	837
100833	1	838
100842	1	839
100849	4	840
100856	1	841
10086	7	842
1008604	1	843
1009	14	844
100919	1	845
100933	3	846
100947	4	847
100bestdatingsites.com	1	848
100c	1	849
100f	1	850
100ft	2	851
100g	17	852
100hz	1	853
100k	4	854
100kg	1	855
100lb	2	856
100m	5	857
100mb	1	858
100mg	2	859
100mw	1	860
100n	2	861
100s	2	862
100th	2	863
100watt	1	864
101	144	865
101,89	1	866
101.9	3	867
1010	17	868
101003	1	869
10101	8	870
101010	1	871
10101010	1	872
101031	1	873
101045	2	874
101052	1	875
101059	2	876
101066	7	877
10108	4	878
101087	1	879
10109	1	880
1010nr	1	881
1011	10	882
101101	10	883
101108	2	884
101122	3	885
101129	2	886
101136	2	887
10114	10	888
101143	8	889
10115	2	890
101150	1	891
101152	1	892
10116	1	893
101164	1	894
101178	1	895
101192	1	896
101199	2	897
1012	5	898
10121	22	899
101213	7	900
10122	4	901
101220	2	902
101227	1	903
101241	2	904
101248	4	905
101255	1	906
101262	3	907
10128	39	908
101283	8	909
10129	11	910
101290	1	911
101297	2	912
1013	12	913
10130	4	914
101332	1	915
10135	18	916
10136	7	917
101367	1	918
101381	2	919
101388	1	920
101395	1	921
1014	10	922
101402	1	923
101404	1	924
101409	2	925
10142	18	926
10143	1	927
101430	2	928
