76055
#term	doc freq	idx
0	767	0
0.0	1	1
0.005	1	2
0.007	10	3
0.009	5	4
0.01	2	5
0.015	1	6
0.02	3	7
0.025	1	8
0.028	1	9
0.03	3	10
0.032	1	11
0.04	2	12
0.05	5	13
0.06	4	14
0.077	1	15
0.08	4	16
0.09	4	17
0.091	1	18
0.1	35	19
0.10	4	20
0.11	3	21
0.12	8	22
0.132	1	23
0.14	2	24
0.15	13	25
0.16	6	26
0.1mg	1	27
0.2	46	28
0.20	1	29
0.21	2	30
0.23	1	31
0.25	13	32
0.25mg	3	33
0.26	1	34
0.27	2	35
0.3	14	36
0.31	1	37
0.32	1	38
0.35	1	39
0.35mg	4	40
0.36	8	41
0.3mg	2	42
0.4	59	43
0.40	2	44
0.412	1	45
0.42	1	46
0.43	3	47
0.44	2	48
0.45	3	49
0.46	2	50
0.48	1	51
0.49	4	52
0.49022	1	53
0.4in	2	54
0.5	83	55
0.50	2	56
0.52	1	57
0.53	3	58
0.54	3	59
0.55	1	60
0.56	7	61
0.57	2	62
0.58	1	63
0.5g	1	64
0.5in	1	65
0.6	34	66
0.60	4	67
0.61	1	68
0.62	2	69
0.625mg	2	70
0.63	9	71
0.64	1	72
0.65	8	73
0.66	4	74
0.67	1	75
0.68	1	76
0.6in	2	77
0.7	29	78
0.70	1	79
0.71	8	80
0.71mm	1	81
0.72	2	82
0.74	11	83
0.75	10	84
0.76	1	85
0.77	5	86
0.78	7	87
0.79	3	88
0.8	40	89
0.80	3	90
0.81	8	91
0.82	1	92
0.84	1	93
0.85	8	94
0.86	4	95
0.87	5	96
0.88	9	97
0.89	3	98
0.8g	1	99
0.9	35	100
0.905	1	101
0.91	6	102
0.92	1	103
0.93	5	104
0.94	2	105
0.95	3	106
0.96	1	107
0.97	4	108
0.98	6	109
0.99	11	110
00	684	111
00.00	2	112
000	5	113
00005	2	114
00007443	2	115
0001	3	116
0002	1	117
0003	1	118
0004	5	119
0006	1	120
0007	5	121
001	19	122
00101	1	123
0016	1	124
0017	1	125
0018	2	126
002	3	127
0020	1	128
0024	1	129
0025907859	2	130
003	3	131
0030	5	132
003050	3	133
00356	17	134
003697	1	135
0037	2	136
0039	1	137
004	1	138
0040	5	139
00402	1	140
0043	1	141
0044	2	142
004401494	2	143
0049	1	144
005	7	145
0053	2	146
0058	1	147
006	4	148
0060	4	149
007	1	150
0071	1	151
0073	1	152
0077	3	153
0082	1	154
0088	1	155
0089	2	156
009	6	157
00940795	3	158
00971119	2	159
00989275	3	160
01	288	161
010	1	162
0100	291	163
0101	2	164
01015	1	165
0102	2	166
01028	1	167
0105	33	168
011	2	169
0114	3	170
0115	1	171
0117	2	172
012	1	173
01206	1	174
0121	1	175
01238	1	176
0124	19	177
01253	4	178
01264	1	179
01296	5	180
0131	1	181
0134	8	182
0141	3	183
01425	1	184
01454	3	185
01515	1	186
0153	6	187
01560	1	188
0157	3	189
0160683719	3	190
01606837198	3	191
01623	1	192
01632	1	193
01655	2	194
0167	1	195
017	1	196
01730	8	197
01742	7	198
01770	3	199
0178	10	200
018	6	201
0183	1	202
01915	2	203
01923	1	204
01_2010	1	205
02	345	206
02.00	1	207
020	37	208
0200	7	209
0204	1	210
0210	1	211
02108	2	212
02114	5	213
02115	2	214
0212	2	215
02138	1	216
02142	4	217
02146	8	218
02155	8	219
02178	2	220
02205	1	221
02210	2	222
02215	3	223
0224	1	224
0227	1	225
02272	13	226
023	1	227
02370	1	228
024	1	229
02445	1	230
02451	1	231
0247	4	232
02472	14	233
02492	1	234
0259	2	235
0260	1	236
0263	3	237
028	1	238
02852	3	239
028725	3	240
02903	1	241
0292	4	242
0297	1	243
029725	3	244
02_2011	2	245
02_2013	1	246
02oct2012	12	247
03	240	248
03.00	2	249
0300	4	250
0313	3	251
0317	13	252
0330	1	253
0332	3	254
0339	3	255
0341	8	256
0343	1	257
0349	1	258
