99058
#term	doc freq	idx
0	375	0
0,0001	2	1
0,001	8	2
0,0036	1	3
0,006	1	4
0,0096	1	5
0,01	4	6
0,014	2	7
0,015	3	8
0,0165	1	9
0,017	1	10
0,02	5	11
0,021	2	12
0,03	3	13
0,0394	1	14
0,04	1	15
0,05	5	16
0,051	1	17
0,06	3	18
0,063	3	19
0,063m	6	20
0,07	1	21
0,075	1	22
0,08	5	23
0,099	2	24
0,1	10	25
0,10	7	26
0,12	2	27
0,12ha	1	28
0,134	1	29
0,14	5	30
0,15	8	31
0,16	2	32
0,19	9	33
0,2	13	34
0,203	1	35
0,2340	2	36
0,25	4	37
0,26	7	38
0,28	1	39
0,29	2	40
0,3	5	41
0,30	9	42
0,30m	6	43
0,32	1	44
0,33	1	45
0,35	1	46
0,40	2	47
0,42	2	48
0,45	1	49
0,47	4	50
0,48	1	51
0,49	1	52
0,5	11	53
0,50	11	54
0,50m	6	55
0,57	5	56
0,58	1	57
0,6	3	58
0,62	1	59
0,66	2	60
0,7	15	61
0,71	1	62
0,73	2	63
0,74	3	64
0,75	3	65
0,78	4	66
0,8	1	67
0,80	2	68
0,82	1	69
0,83	2	70
0,86	3	71
0,8mm	1	72
0,8x0,8mm	7	73
0,9	4	74
0,90	1	75
0,93	1	76
0,94	2	77
0.000	1	78
0.0000	1	79
0.0001	2	80
0.0003	1	81
0.0007	1	82
0.001	33	83
0.0018	1	84
0.0021	1	85
0.0025	1	86
0.003	1	87
0.0036	1	88
0.005	3	89
0.006	1	90
0.008	2	91
0.009	2	92
0.0096	1	93
0.01	14	94
0.013	2	95
0.014	2	96
0.015	2	97
0.016	2	98
0.0165	1	99
0.017	2	100
0.02	6	101
0.021	2	102
0.022	2	103
0.03	3	104
0.0330	1	105
0.0394	1	106
0.04	4	107
0.044	2	108
0.045	2	109
0.05	41	110
0.053	2	111
0.055	2	112
0.06	13	113
0.062	2	114
0.063	3	115
0.063m	6	116
0.07	2	117
0.075	2	118
0.08	7	119
0.086x2	1	120
0.09	2	121
0.094	1	122
0.099	2	123
0.1	16	124
0.10	8	125
0.11	5	126
0.111	1	127
0.12	3	128
0.125	3	129
0.12ha	1	130
0.14	1	131
0.15	10	132
0.15gha	2	133
0.16	5	134
0.17	1	135
0.18	2	136
0.19	46	137
0.1mg	1	138
0.2	59	139
0.20	2	140
0.20mm	1	141
0.22	37	142
0.24	1	143
0.25	16	144
0.26	38	145
0.28	1	146
0.29	2	147
0.3	7	148
0.30	11	149
0.30m	6	150
0.32	4	151
0.33	2	152
0.337	1	153
0.35	3	154
0.37	2	155
0.375	1	156
0.376	1	157
0.39	1	158
0.4	15	159
0.40	4	160
0.41	2	161
0.42	2	162
0.43	1	163
0.45	5	164
0.46	1	165
0.47	4	166
0.48	1	167
0.49	37	168
0.5	21	169
0.50	9	170
0.50m	6	171
0.51	2	172
0.54	35	173
0.56	3	174
0.58	1	175
0.5ml	1	176
0.6	8	177
0.60	2	178
0.61	2	179
0.62	4	180
0.625	1	181
0.63	3	182
0.64	1	183
0.65	2	184
0.66	5	185
0.665	1	186
0.67	4	187
0.69	1	188
0.6m	1	189
0.7	18	190
0.70	3	191
0.73	8	192
0.733	1	193
0.74	3	194
0.75	3	195
0.75m	1	196
0.769	1	197
0.78	3	198
0.79	2	199
0.8	9	200
0.80	4	201
0.81	3	202
0.83	2	203
0.84	3	204
0.85	1	205
0.87	3	206
0.88	2	207
0.89	4	208
0.8mm	2	209
0.8x0.8mm	1	210
0.9	49	211
0.90	2	212
0.901	1	213
0.902x	1	214
0.92	1	215
0.93	3	216
0.94	1	217
0.95	5	218
0.9642	3	219
0.98	2	220
0.99	3	221
00	102	222
00.00	1	223
00.14.3.2	1	224
00.22.3.04	3	225
00.5	1	226
000	105	227
00000564	3	228
00000635	6	229
00000695	3	230
00000700	9	231
00000802	2	232
00000908	6	233
00001007	2	234
00001038	3	235
00001062	14	236
00001070	1	237
00001144	1	238
00001160	2	239
00001190	4	240
00001316	3	241
00001353	4	242
00001535	3	243
00001538	1	244
00001853513e1efc8eb56521c0a8d816	2	245
00001971	1	246
00002040	3	247
00002093	5	248
00002111	5	249
00002122	5	250
00002133	3	251
00002134	1	252
00002135	1	253
00002240	2	254
00002293	2	255
00002540	3	256
00002555	1	257
00002580	6	258
00002744	1	259
00002780	1	260
00002857	1	261
00002984	1	262
000031e135511f43a8796521c0a8d816	2	263
00003274	1	264
00003326	1	265
000053a79db6116b989a6666c0a87836	2	266
000062924f0e1f4b84e76521c0a8d816	1	267
000064e62e411f9eadc56521c0a8d816	1	268
000075e59cf212d3937c6666c0a87836	1	269
0000bd25dd5010f394d16666c0a87836	1	270
0001	3	271
000128	4	272
000134	2	273
000137	1	274
00014	1	275
0002	2	276
00023	1	277
00031e814d9e1e8798ae6520c0a8e066	1	278
00031faf478e1edb878e6521c0a8d816	1	279
0004264c05401f6bbbac6521c0a8d816	1	280
00042c3d51ec1e8798ae6520c0a8e066	1	281
0005	1	282
000549794	2	283
00059	1	284
000594895	2	285
0005a9e8bc021eb2b0566520c0a8e066	1	286
0005cdb9dced1ed19bc06520c0a8e066	4	287
0005fc6cbdb911b5b4096666c0a87836	1	288
0006	8	289
00066fc9c7da1eb2b0566520c0a8e066	4	290
00068900	1	291
0007	12	292
00070051f86a1f94ac9c6521c0a8d816	2	293
00070700910992961	1	294
0007a35979e111b8b5b16666c0a87836.0	2	295
00082fb41a921eb2b4896520c0a8e066	1	296
000845810abc11aeb8c16666c0a87836	1	297
0009	12	298
0009334f5075114187b46666c0a87836	4	299
00098041	2	300
000a2a2f007f1e39bdfb6520c0a8e066	4	301
000ae5074c021ea9b4f36520c0a8e066	2	302
000c2474155010c78a0b6666c0a87836	11	303
000cbf49165610c78a0b6666c0a87836	11	304
001	1	305
