0	10172
0.0	4312
0.1	960
0.2	799
0.25	12
0.3	790
0.4	745
0.5	767
0.6	625
0.7	589
0.75	17
0.8	614
0.9	615
01	927
02	1012
03	1012
04	950
05	1029
06	1014
07	1043
08	1155
09	1074
1	10172
1.0	1199
1.1	495
1.2	594
1.25	26
1.3	505
1.4	523
1.5	680
1.6	510
1.7	454
1.8	487
1.9	477
10	8676
10.0	198
10.1	164
10.2	140
10.3	127
10.4	144
10.5	154
10.6	157
10.7	125
10.8	126
10.9	136
100	10172
100.0	10
100.2	11
100.3	13
100.5	11
100.6	10
100.8	12
1000	17
1003	10
101	185
101.2	14
101.3	11
101.4	11
102	158
102.2	12
102.6	15
102.7	11
102.8	12
102.9	11
103	141
103.4	15
103.8	10
104	184
104.0	15
104.1	12
104.2	14
104.4	10
104.5	11
105	179
105.0	13
105.3	14
105.7	21
105.9	12
106	156
106.0	20
106.3	11
106.4	12
106.6	10
106.9	12
107	120
107.3	16
107.8	11
108	115
108.0	10
108.1	14
108.5	11
108.6	12
109	134
109.6	12
10x15	15
11	4162
11.0	130
11.1	114
11.2	136
11.3	149
11.4	147
11.5	135
11.6	124
11.7	121
11.8	125
11.9	112
110	187
110.0	10
110.8	11
111	136
111.1	13
111.4	18
111.6	11
111.7	10
112	103
112.0	12
113	109
113.9	11
114	122
114.3	10
115	158
115.2	14
115.4	10
115.5	12
115.6	16
116	128
116.4	10
117	114
117.1	10
117.3	12
118	107
118.5	15
119	115
119.9	15
12	5153
12.0	212
12.1	103
12.2	127
12.3	108
12.4	106
12.5	116
12.6	132
12.7	123
12.8	114
12.9	146
120	170
120.0	10
120.2	10
120.8	15
121	105
121.6	10
122	101
122.0	15
122.3	11
122.5	12
123	147
123.0	13
123.6	10
12345678980123455677889	22
124	107
125	193
126	111
126.2	11
126.5	10
126.9	10
127	108
127.5	11
127.8	10
128	71
128.0	11
129	98
129.1	15
13	3761
13.0	129
13.1	110
13.2	104
13.3	138
13.4	111
13.5	128
13.6	114
13.7	114
13.8	106
13.9	115
130	119
130.1	14
130.5	13
130.9	11
131	84
132	92
133	100
133.1	13
134	93
134.6	10
1345320	13
135	94
135.0	10
136	84
136.0	12
137	97
137.3	12
137.7	10
138	99
138.0	13
138.3	12
138.6	13
139	110
139.5	15
139.9	10
13x9	127
13x9x2	19
14	3602
14.0	86
14.1	104
14.2	100
14.3	105
14.4	110
14.5	100
14.6	97
14.7	116
14.8	110
14.9	92
140	105
140.2	10
140.8	12
140.9	11
141	97
141.0	16
141.1	10
142	91
143	79
143.0	11
143.1	12
144	96
144.5	10
145	115
145.6	10
146	68
146.2	11
146.3	12
147	111
147.0	10
148	84
148.9	11
149	100
149.2	13
149.6	20
15	7331
15.0	100
15.1	105
15.2	136
15.3	96
15.4	100
15.5	130
15.6	91
15.7	125
15.8	88
15.9	92
150	185
150.9	12
1505	16
151	85
152	85
152.1	11
152.9	12
153	74
153.4	12
154	97
154.2	18
155	80
155.2	12
155.6	10
156	87
156.4	11
157	97
157.5	12
158	93
159	62
15x	14
15x10	10
16	3452
16.0	121
16.1	92
16.2	80
16.3	104
16.4	77
16.5	86
16.6	96
16.7	94
16.8	79
16.9	62
160	123
160.0	13
160.7	11
160c	12
161	72
162	81
162.5	15
163	70
163.0	11
164	66
165	127
165217	10
165326	16
166	84
167	77
167.7	13
168	68
169	78
169.3	10
169.4	10
17	2807
17.0	97
17.1	91
17.2	85
17.3	76
17.4	97
17.5	81
17.6	93
17.7	72
17.8	76
17.9	76
170	120
170.2	11
170c	12
171	77
172	64
172.8	11
173	72
173.4	11
173.7	10
174	65
175	107
175c	13
176	73
177	73
178	60
179	81
18	2818
18.0	98
18.1	103
18.2	78
18.3	102
18.4	90
18.5	92
18.6	84
18.7	73
18.8	71
18.9	90
180	183
180c	25
181	55
181.0	12
181.6	10
181.8	14
182	45
183	74
184	74
184.2	11
184.8	12
185	72
185.7	11
186	64
186.0	21
187	64
188	42
189	49
18th	13
19	2428
19.0	83
19.1	68
19.2	76
19.3	82
19.4	75
19.5	88
19.6	82
19.7	78
19.8	73
19.9	78
190	99
190c	12
191	68
192	64
193	69
194	51
1946	46
1947	16
195	45
1950	12
196	53
1960	10
197	64
198	75
1986	12
199	47
199.5	11
1995	16
1999	139
1lb	21
1st	88
1steve	53
1steve's	20
1t	26
1tbsp	11
1tsp	15
2	10172
2.0	676
2.1	447
2.2	399
2.3	417
2.4	475
2.5	542
2.6	427
2.7	387
2.8	425
2.9	357
20	7334
20.0	103
20.1	81
20.2	72
20.3	103
20.4	78
20.5	78
20.6	63
20.7	79
20.8	69
20.9	61
200	265
2000	72
2001	422
2002	1429
2003	1446
2004	1202
2005	1394
2006	1514
2007	2165
2008	2759
2009	3104
200c	21
201	45
2010	3174
2011	2396
2012	1717
2013	10172
202	41
203	66
204	58
205	71
206	47
206.3	11
207	56
208	58
208.4	11
208121	49
209	51
20cm	13
21	2280
21.0	65
21.1	92
21.2	61
21.3	72
21.4	81
21.5	52
21.6	61
21.7	61
21.8	48
21.9	59
210	66
211	52
211.5	20
212	50
213	55
214	46
215	40
216	56
217	50
218	34
219	38
22	2230
22.0	74
22.1	67
22.2	58
22.3	84
22.4	46
22.5	71
22.6	79
22.7	64
22.8	51
22.9	81
220	57
221	65
221.1	10
222	59
223	39
224	40
225	90
226	45
226.0	10
227	53
228	46
228.3	10
229	42
23	2110
23.0	67
23.1	53
23.2	75
23.3	46
23.4	60
23.5	62
23.6	66
23.7	61
23.8	69
23.9	61
230	56
231	46
232	49
232.5	10
233	31
234	39
235	43
236	57
237	47
238	45
238.6	10
239	23
24	2601
24.0	123
24.1	60
24.2	75
24.3	48
24.4	73
24.5	50
24.6	81
24.7	51
24.8	56
24.9	60
240	69
241	40
242	42
243	42
243.8	13
244	51
245	37
246	49
247	42
248	40
249	45
25	10172
25.0	78
25.1	71
25.2	51
25.3	73
25.4	65
25.5	77
25.6	53
25.7	66
25.8	61
25.9	69
250	206
250ml	10
251	34
252	49
253	36
254	44
255	36
256	28
257	36
258	29
259	40
26	2014
26.0	67
26.1	71
26.2	64
26.3	59
26.4	60
26.5	61
26.6	66
26.7	58
26.8	46
26.9	56
260	42
261	37
262	41
263	33
264	35
265	38
266	27
267	40
268	34
269	35
27	2064
27.0	60
27.1	60
27.2	62
27.3	54
27.4	55
27.5	61
27.6	49
27.7	58
27.8	57
27.9	55
270	28
270.4	10
271	32
272	38
273	28
274	33
275	66
276	32
277	35
278	24
279	31
279.0	11
28	2159
28.0	87
28.1	55
28.2	48
28.3	57
28.4	53
28.5	33
28.6	52
28.7	44
28.8	58
28.9	46
280	40
281	41
282	24
283	44
283.3	11
284	44
285	35
285.7	10
286	35
287	27
288	35
289	29
29	1856
29.0	54
29.1	52
29.2	61
29.3	54
29.4	46
29.5	45
29.6	52
29.7	48
29.8	40
29.9	33
290	27
291	20
292	35
293	28
294	33
295	26
296	39
296.6	12
297	26
298	27
299	26
2bleu	302
2bleu's	40
2c	27
2hot2handle	12
2lb	12
2lbs	11
2nd	96
2t	39
3	10172
3.0	518
3.1	351
3.2	370
3.3	372
3.4	344
3.5	418
3.6	380
3.7	326
3.8	339
3.9	311
30	5838
30.0	60
30.1	53
30.2	51
30.3	47
30.4	45
30.5	87
30.6	49
30.7	39
30.8	55
30.9	42
300	207
300f	16
301	46
302	22
303	23
304	30
305	31
306	44
307	33
308	26
309	31
31	1506
31.0	75
31.1	62
31.2	45
31.3	47
31.4	52
31.5	49
31.6	47
31.7	56
31.8	56
31.9	45
310	43
311	25
312	21
313	30
314	25
315	25
316	33
317	25
318	22
319	21
32	991
32.0	55
32.1	41
32.2	42
32.3	50
32.4	39
32.5	52
32.6	47
32.7	45
32.8	44
32.9	34
320	28
321	22
322	26
323	30
324	12
325	340
325f	27
325ºf	10
326	16
327	25
328	31
329	33
33	851
33.0	34
33.1	52
33.2	29
33.3	53
33.4	45
33.5	36
33.6	28
33.7	46
33.8	39
33.9	47
330	25
331	15
332	26
333	30
333.5	14
334	20
335	28
336	21
337	14
338	21
339	21
34	839
34.0	40
34.1	56
34.2	48
34.3	40
34.4	35
34.5	43
34.6	36
34.7	60
34.8	33
34.9	39
340	25
341	14
342	16
343	16
344	18
345	15
346	19
347	42
348	19
349	18
35	2344
35.0	36
