0	225
0.0001	18
0.001	62
0.003	16
0.01	32
0.02	26
0.03	18
0.04	14
0.05	63
0.06	11
0.1	39
0.12	10
0.2	38
0.25	10
0.3	19
0.4	22
0.49	10
0.5	55
0.6	19
0.7	16
0.78	11
0.8	23
0.88	13
0.9	17
0.93	13
00	57
001	18
004	19
005	25
006	34
007	31
008	67
009	151
01	259
010	142
011	135
012	130
02	117
0290	10
03	139
04	94
05	124
06	93
07	106
08	115
09	117
1	2579
1,080	10
1.0	22
1.1	15
1.2	19
1.3	23
1.4	21
1.5	45
1.6	15
1.7	12
1.8	12
1.9	10
10	643
10.1001	13
10.1002	118
10.1006	13
10.1007	978
10.1016	1246
10.1017	14
10.1021	45
10.1023	27
10.1029	12
10.1038	153
10.1046	14
10.1056	18
10.1057	10
10.1063	23
10.1073	29
10.1080	188
10.1086	26
10.1088	41
10.1093	137
10.1097	14
10.1098	18
10.1103	46
10.1107	21
10.1108	18
10.1109	177
10.1111	328
10.1126	31
10.1128	19
10.1134	33
10.1136	21
10.1145	161
10.1162	14
10.1163	28
10.1175	14
10.1177	127
10.1179	10
10.1182	11
10.1186	76
10.1371	41
10.2307	130
10.3103	15
10.3390	22
100	179
1000	578
101	28
1011	14
1015	10
1017	13
102	30
103	22
1030	10
104	26
105	37
106	39
107	38
108	18
109	37
10th	11
11	400
110	25
111	29
112	29
1127	10
113	28
114	26
115	24
116	32
117	27
118	21
119	22
12	511
120	39
1200	13
121	36
122	21
123	29
124	19
125	37
126	22
127	23
128	26
129	27
12th	10
13	299
130	22
130.89.10.21	4275
130.89.12.75	2229
131	20
132	22
133	28
134	14
135	18
136	23
1365	64
137	26
138	11
139	21
14	315
140	24
141	17
142	13
143	21
144	16
145	27
146	21
1467	62
1468	26
147	13
1471	47
1475	11
148	16
149	20
15	413
150	41
151	24
152	17
1520	12
153	26
154	14
1540	13
155	18
156	15
157	22
1571	12
158	14
159	44
15th	11
16	264
160	27
1600	18
161	19
162	17
163	26
164	20
165	11
166	19
167	18
168	22
169	22
16s	10
17	293
170	20
171	16
172	31
173	19
174	28
1742	23
175	20
176	19
177	20
178	21
179	17
18	262
180	18
181	24
182	19
183	25
185	33
187	20
188	13
189	16
19	276
190	13
1900	21
191	24
192	14
193	23
194	10
195	16
196	12
1960s	18
1962	10
1964	12
1968	13
1969	20
197	16
1971	22
1973	10
1974	15
1975	17
1976	14
1977	15
1978	12
1979	14
198	18
1980	23
1980s	11
1981	19
1982	22
1983	24
1984	29
1985	27
1986	25
1987	36
1988	43
1989	41
199	14
1990	61
1990s	19
1991	61
1992	71
1993	59
1994	79
1995	116
1996	108
1997	97
1998	133
1999	141
1a	11
1st	22
2	1458
2.0	42
2.1	15
2.3	12
2.5	30
2.8	16
20	371
200	54
2000	201
2001	183
2002	186
2003	259
2004	278
2005	455
2006	515
2007	579
2008	618
2009	630
201	15
2010	683
2011	569
2012	616
2012.07.006	11
2012.07.013	13
2012.08.008	15
2012.09.008	15
2013	100
202	12
2027	10
203	20
204	16
205	25
206	11
207	17
208	14
209	18
20th	11
21	234
210	18
2105	14
211	13
213	17
214	10
215	12
216	19
217	11
218	13
219	15
21st	16
22	250
220	18
221	18
222	12
223	13
224	18
225	17
227	17
228	16
229	16
23	235
231	11
234	12
235	14
236	11
237	11
238	19
239	14
24	249
240	16
241	23
242	17
244	10
2448	11
245	17
246	11
247	17
248	12
249	13
25	251
250	24
251	12
252	14
253	22
255	16
256	10
257	12
259	10
26	177
261	15
263	14
264	10
265	12
267	13
269	23
27	191
270	14
271	11
272	12
273	17
274	13
275	11
276	12
277	14
278	13
28	205
280	12
281	12
283	17
284	12
285	17
287	13
288	15
29	180
291	12
293	17
295	10
297	12
298	11
299	14
2d	44
2h	14
2nd	19
3	1291
3.0	17
3.1	16
3.2	10
3.3	10
3.5	32
3.6	10
3.7	11
30	320
300	32
301	17
303	17
304	13
306	15
307	10
309	18
31	178
311	18
313	12
314	17
315	10
316	13
317	15
3183	10
319	21
32	110
320	14
321	10
322	12
323	10
325	19
327	19
329	16
33	138
330	10
331	17
332	10
333	15
335	11
336	11
337	17
339	13
34	116
342	10
346	12
347	11
349	11
35	145
350	30
351	16
353	14
355	13
359	10
36	112
360	16
361	14
363	10
365	20
367	15
369	10
37	100
370	13
371	13
374	12
377	11
378	13
379	12
38	84
380	10
381	12
383	16
384	12
385	15
387	21
39	113
390	13
393	10
394	11
398	12
399	13
3d	59
3rd	10
4	970
4.0	11
4.2	12
4.4	10
40	178
400	40
401	13
402	11
4020	13
409	13
41	87
419	11
42	87
421	11
422	10
423	10
429	10
43	77
430	11
431	10
432	13
434	11
435	11
437	11
439	16
44	83
441	10
443	13
447	12
45	106
450	16
451	10
46	65
463	10
467	10
469	10
47	84
473	17
479	11
48	105
49	83
493	11
4962	24
4963	49
4th	12
5	727
5.0	10
5.2	10
5.3	13
5.5	16
50	201
500	36
51	89
52	84
521	15
525	10
53	78
54	81
540	79
549	11
55	87
56	75
57	87
58	61
59	77
6	628
60	125
600	26
61	46
6126	41
6130	39
62	67
63	59
64	64
642	26
65	56
66	38
67	62
68	42
69	55
690	11
7	488
70	99
700	14
708	10
71	42
719	14
72	58
73	44
74	47
75	70
76	43
77	51
78	51
79	42
8	468
80	99
800	25
81	45
82	29
83	50
8377	14
84	36
85	58
8536	10
86	34
87	35
88	48
89	42
8_01	11
9	418
90	92
900	11
91	49
92	44
93	38
94	55
95	133
96	48
97	47
978	146
98	56
9812	11
99	71
a1	10
a_olympia	17
ab	21
abandoned	10
abbas	11
abe	11
abellogin	19
abilities	25
ability	203
abk	10
able	147
abnormal	20
abnormalities	17
above	120
abs	19
absence	93
absent	19
absentees	10
absolute	24
absorption	39
abstract	5146
abstracted	10
abstraction	14
abstractions	11
abstracts	13
abundance	62
abundances	21
abundant	25
abuse	21
academia	15
academics	16
academy	42
accelerate	23
accelerated	16
accelerating	11
acceleration	15
accept	14
acceptable	24
accepted	43
accepting	15
access	277
accessed	10
accessibility	25
accessible	47
accommodate	11
accompanied	31
accomplished	23
accordance	12
according	152
accordingly	14
account	151
accounted	34
accounting	23
accounts	40
accumulate	10
accumulated	16
accumulation	41
accuracy	102
accurate	112
accurately	40
acetate	16
achievable	10
achieve	78
achieved	123
achievement	31
achieves	13
achieving	47
acid	127
acidic	15
acids	59
acknowledge	6504
acknowledged	13
acm	280
acoustic	16
acoustics	12
acquire	15
acquired	28
acquiring	13
acquisition	42
across	231
acs	6504
act	84
acta	72
acth	14
actin	10
acting	47
action	126
actions	57
activate	18
activated	52
activation	101
activator	18
active	170
actively	19
activities	122
activity	300
actor	10
actors	18
acts	28
actual	61
actually	41
actuators	11
acute	69
ad	41
adam	29
adapt	25
adaptation	63
adaptations	10
adapted	28
adapting	11
adaptive	69
add	6504
added	359
adding	35
addition	288
additional	180
additionally	57
additive	16
address	145
addressed	51
addresses	53
addressing	31
adds	15
adenine	12
adequate	45
adequately	21
adhere	12
adherence	17
adhesion	22
adjacent	34
adjust	11
adjusted	36
adjustment	31
administered	32
administration	56
administrative	11
admission	17
admissions	12
admitted	21
adolescence	11
adolescent	18
adolescents	31
adopt	28
adopted	37
adopting	20
adoption	33
adrenal	12
adrian	15
ads	38
adsorption	17
adult	82
adulthood	10
adults	74
advance	63
advancement	11
advances	101
advantage	86
advantages	59
adverse	57
advertising	13
advice	28
aerial	14
aesthetic	11
aesthetics	13
affairs	18
affect	4172
affected	111
affecting	40
affective	15
affects	49
affinity	34
africa	65
african	50
after	4314
afterthought	10
ag	10
again	49
against	188
age	208
aged	45
agencies	19
agency	33
agenda	18
agent	66
agents	78
ages	36
aggregate	16
aggregation	14
aggressive	26
aging	23
ago	29
agonist	11
agree	22
agreed	20
agreement	90
agreements	10
agricultural	34
agriculture	23
ahead	11
ai	21
aid	54
aided	13
aids	16
aim	137
aimed	57
aiming	11
aims	69
ainsi	12
aip	54
air	83
al	92
alan	30
albert	15
alcohol	30
alejandro	10
alessandro	15
alex	10
alexander	39
alfred	12
algebra	39
algebraic	15
algebras	19
algorithm	170
algorithmic	10
algorithms	136
ali	20
align	16
aligned	13
alignment	42
alike	10
alive	16
alkaline	16
allegro	10
allele	20
alleles	25
allelic	10
allen	20
alleviated	12
allocated	19
allocation	37
allow	106
allowed	74
allowing	73
allows	179
alloy	12
alloys	10
alls	12
almost	100
alone	77
along	169
alpha	34
als	51
alter	31
alteration	11
alterations	27
altered	49
altering	10
alternate	13
alternating	10
alternative	154
alternatively	11
alternatives	31
alters	27
although	318
altogether	18
always	4144
am	54
amanda	11
amazing	10
amazon.ca	336
amazon.co.uk	342
amazon.com	418
amazon.de	343
amazon.fr	347
amazon.jp	232
ambient	19
ambiguity	11
ambiguous	12
ambulatory	14
amenability	11
america	90
american	6504
americans	19
americas	10
amets	13
amino	53
amla	12
ammonium	12
among	418
amongst	15
amorphous	10
amount	123
amounts	53
amplification	24
amplified	19
amplitude	31
amy	13
an	2517
ana	16
analog	16
analogous	14
analogue	19
analogues	10
analyse	28
analysed	56
analyses	202
analysing	19
analysis	939
analytic	34
