151762
#term	doc freq	idx
0	12167	0
0.0	1	1
0.0001pt	1	2
0.002	1	3
0.0058	1	4
0.01	3	5
0.04	3	6
0.045	1	7
0.06	3	8
0.08	2	9
0.1	4	10
0.105	3	11
0.11	4	12
0.115	2	13
0.12	3	14
0.125	3	15
0.13	6	16
0.135	1	17
0.14	4	18
0.145	4	19
0.15	12	20
0.155	1	21
0.16	12	22
0.1625	1	23
0.17	7	24
0.175	2	25
0.18	12	26
0.1813	1	27
0.1875	2	28
0.19	7	29
0.2	11	30
0.205	1	31
0.21	7	32
0.215	1	33
0.22	15	34
0.23	8	35
0.235	1	36
0.24	3	37
0.245	2	38
0.25	37	39
0.255	1	40
0.26	7	41
0.2625	6	42
0.265	4	43
0.27	7	44
0.28	2	45
0.285	2	46
0.29	6	47
0.295454545454545	1	48
0.3	16	49
0.31	7	50
0.3125	1	51
0.32	14	52
0.322072	1	53
0.325	1	54
0.33	11	55
0.334090909090909	1	56
0.335	1	57
0.34	8	58
0.345	2	59
0.35	12	60
0.3563	1	61
0.36	13	62
0.37	13	63
0.375	3	64
0.38	16	65
0.384615	5	66
0.39	13	67
0.3931	1	68
0.395	1	69
0.4	37	70
0.40	1	71
0.41	10	72
0.415	1	73
0.42	11	74
0.4294	1	75
0.43	4	76
0.4375	3	77
0.44	15	78
0.445	1	79
0.45	12	80
0.455	3	81
0.46	13	82
0.465	1	83
0.468468	1	84
0.47	7	85
0.48	80	86
0.49	18	87
0.5	99	88
0.50	24	89
0.505	1	90
0.51	15	91
0.515	3	92
0.5188	1	93
0.52	21	94
0.525	4	95
0.53	24	96
0.535	1	97
0.536	1	98
0.5375	1	99
0.54	26	100
0.545	1	101
0.546	2	102
0.548137	1	103
0.55	15	104
0.556	1	105
0.56	33	106
0.562	1	107
0.5625	1	108
0.564	1	109
0.565	2	110
0.57	8	111
0.571	1	112
0.572	1	113
0.575	4	114
0.576577	2	115
0.579	1	116
0.579999983310699	6	117
0.58	15	118
0.5813	1	119
0.585	1	120
0.588	3	121
0.59	11	122
0.595	7	123
0.6	65	124
0.60	1	125
0.605	1	126
0.61	16	127
0.6125	1	128
0.612613	3	129
0.614	1	130
0.615	3	131
0.62	17	132
0.625	11	133
0.63	18	134
0.64	6	135
0.645	1	136
0.648	1	137
0.648649	1	138
0.65	14	139
0.66	18	140
0.665	1	141
0.67	11	142
0.672	1	143
0.675	1	144
0.68	15	145
0.684685	4	146
0.6875	6	147
0.69	17	148
0.695	1	149
0.696	1	150
0.7	56	151
0.704	1	152
0.71	13	153
0.7125	1	154
0.715	3	155
0.716	1	156
0.72	12	157
0.720721	2	158
0.73	15	159
0.730	2	160
0.735	2	161
0.736721	1	162
0.74	14	163
0.75	132	164
0.750	1	165
0.752	1	166
0.756757	6	167
0.76	17	168
0.7625	1	169
0.765	2	170
0.77	18	171
0.775	1	172
0.78	14	173
0.784721	1	174
0.785	1	175
0.79	8	176
0.792793	7	177
0.795	1	178
0.8	69	179
0.800	1	180
0.81	24	181
0.82	9	182
0.820513	2	183
0.825	3	184
0.83	16	185
0.8313	1	186
0.84	13	187
0.845	1	188
0.85	24	189
0.86	25	190
0.864865	3	191
0.87	8	192
0.875	6	193
0.88	29	194
0.884	1	195
0.885	2	196
0.89	15	197
0.8938	1	198
0.899	1	199
0.9	55	200
0.90	1	201
0.900901	4	202
0.905	1	203
0.91	15	204
0.915	1	205
0.9188	1	206
0.92	11	207
0.93	23	208
0.936937	1	209
0.937117	1	210
0.9375	1	211
0.94	15	212
0.945	2	213
0.948718	1	214
0.95	198	215
0.955	1	216
0.9563	1	217
0.96	14	218
0.965	3	219
0.97	25	220
0.975	1	221
0.977778	1	222
0.98	126	223
0.99	14	224
0.995	3	225
00	4772	226
000	4	227
0000	10	228
000000006	1	229
000000007	1	230
000000008	1	231
000000010	1	232
000000011	1	233
000000020	1	234
000001315	1	235
0001	14	236
00010131	1	237
0001pt	1	238
0002	4	239
00025192543920	1	240
0003	3	241
0004	3	242
0005	2	243
00053	1	244
00059	1	245
0006	1	246
0006548075	1	247
0006550967	1	248
000705	1	249
0007162227	1	250
0007170386	1	251
0007208731	1	252
0007274068	1	253
0007296711	1	254
0007298943	1	255
0007299850	1	256
000731342x	1	257
0007316135	1	258
0007344260	1	259
000735388x	1	260
0007365098	1	261
0007378017	3	262
0007384181	1	263
0007435525	2	264
0007439121	1	265
0007439156	1	266
0007445210	2	267
0007455208	1	268
0007514123	1	269
0007929080	1	270
000819	1	271
0009	2	272
00096009709099	1	273
00096009710194	1	274
