12243
#term	doc freq	idx
1000x1500	1	0
1000x406	1	1
1000x507	1	2
1000x600	2	3
1000x665	1	4
1000x667	1	5
1000x681	1	6
1000x689	2	7
1000x750	5	8
1000x816	1	9
1001x500	1	10
1002x433	1	11
1003x444	1	12
1003x768	1	13
1007x1580	1	14
1008x142	1	15
1008x558	1	16
100kb	29	17
100x100	49	18
100x108	2	19
100x112	1	20
100x114	1	21
100x119	1	22
100x120	2	23
100x121	1	24
100x123	1	25
100x125	3	26
100x126	1	27
100x129	1	28
100x130	4	29
100x133	1	30
100x140	1	31
100x142	1	32
100x145	1	33
100x146	1	34
100x147	3	35
100x150	9	36
100x153	2	37
100x154	1	38
100x158	1	39
100x20	1	40
100x26	1	41
100x27	1	42
100x30	1	43
100x38	2	44
100x40	1	45
100x44	2	46
100x50	3	47
100x57	1	48
100x60	2	49
100x61	1	50
100x64	1	51
100x65	2	52
100x66	1	53
100x67	2	54
100x69	2	55
100x70	5	56
100x71	1	57
100x73	3	58
100x75	25	59
100x77	1	60
100x78	1	61
100x79	1	62
100x80	2	63
100x83	2	64
100x86	1	65
100x89	1	66
100x90	1	67
100x95	1	68
100x97	1	69
100x99	2	70
1012x777	1	71
1012x944	1	72
1014x833	1	73
1015x1024	1	74
1017x816	1	75
1019x624	1	76
101kb	33	77
101x116	1	78
101x41	1	79
101x90	1	80
101x99	1	81
1022x623	1	82
1022x768	1	83
1023x678	1	84
1023x682	1	85
1023x744	1	86
1023x769	1	87
1023x818	1	88
1024x1003	1	89
1024x1024	1	90
1024x1044	2	91
1024x1102	1	92
1024x1280	2	93
1024x529	1	94
1024x571	1	95
1024x576	2	96
1024x585	1	97
1024x640	2	98
1024x647	1	99
1024x680	2	100
1024x682	1	101
1024x683	5	102
1024x685	1	103
1024x700	2	104
1024x702	1	105
1024x715	1	106
1024x725	1	107
1024x734	1	108
1024x750	1	109
1024x760	1	110
1024x768	105	111
1024x798	1	112
1024x819	1	113
1024x894	1	114
1024x985	1	115
1025x1197	1	116
1027x822	1	117
102kb	28	118
102x126	1	119
102x175	1	120
102x29	2	121
102x47	3	122
102x83	1	123
1032kb	1	124
1032x773	1	125
1032x834	1	126
1033x719	1	127
1035x901	1	128
1038kb	1	129
103kb	24	130
103x104	1	131
103x125	1	132
103x136	1	133
103x76	2	134
1044x474	1	135
1045x714	1	136
104kb	23	137
104x100	1	138
104x104	1	139
104x140	1	140
104x181	1	141
104x76	1	142
1050x1050	2	143
1050x841	1	144
1053x657	1	145
105kb	22	146
105x100	1	147
105x105	1	148
105x131	1	149
105x153	1	150
105x193	1	151
105x75	1	152
105x79	1	153
105x82	3	154
105x95	1	155
1060x801	1	156
1061x754	1	157
1062x1194	1	158
1063x1515	1	159
1068kb	1	160
106kb	32	161
106x106	1	162
106x114	1	163
106x120	1	164
106x130	1	165
106x138	1	166
106x139	1	167
106x150	1	168
106x29	1	169
106x60	1	170
1072x712	1	171
1075x956	1	172
1078x1571	1	173
107kb	24	174
107x127	1	175
107x160	1	176
107x20	1	177
107x28	1	178
107x31	1	179
107x321	1	180
107x80	1	181
107x84	1	182
1080x1498	1	183
1086x1037	1	184
1089x1327	1	185
1089x879	1	186
108kb	18	187
108x107	1	188
108x108	1	189
108x109	1	190
108x119	1	191
108x120	1	192
108x125	3	193
108x160	1	194
108x180	1	195
108x195	1	196
108x72	1	197
108x79	1	198
1093kb	1	199
1093x841	1	200
1096x843	1	201
1098x519	1	202
1099kb	1	203
1099x771	1	204
109kb	35	205
109x109	2	206
109x150	1	207
10kb	386	208
10x1	1	209
10x10	2	210
10x12	3	211
10x15	1	212
10x475	1	213
10x9	1	214
1100x1100	2	215
1103kb	1	216
1109x741	1	217
110kb	21	218
110x100	1	219
110x108	1	220
110x110	7	221
110x135	1	222
110x143	1	223
110x144	1	224
110x157	1	225
110x158	1	226
110x179	1	227
110x20	2	228
110x34	1	229
110x56	1	230
110x80	1	231
110x84	1	232
110x90	2	233
111kb	22	234
111x109	1	235
111x124	1	236
111x148	1	237
111x150	1	238
1120x747	1	239
1120x840	1	240
1123x1572	1	241
1128x860	1	242
112kb	19	243
112x112	1	244
112x124	1	245
112x132	1	246
112x147	1	247
112x150	1	248
112x160	1	249
112x26	1	250
1130x1600	1	251
1137x1399	1	252
1137x1429	1	253
1139kb	1	254
113kb	26	255
113x128	1	256
113x130	1	257
113x148	1	258
113x150	5	259
113x160	1	260
113x72	2	261
1140x978	1	262
1146x950	1	263
114kb	26	264
114x101	1	265
114x105	1	266
114x132	1	267
114x137	1	268
114x192	1	269
114x70	1	270
114x86	2	271
1150x487	1	272
1152x413	1	273
1152x864	3	274
1158x758	1	275
1158x768	1	276
115kb	18	277
115x115	2	278
115x130	1	279
115x152	1	280
115x155	1	281
115x159	1	282
115x160	1	283
115x46	1	284
115x85	1	285
115x86	3	286
1160x1100	1	287
1161x874	1	288
116kb	16	289
116x160	1	290
116x75	1	291
116x77	1	292
116x88	1	293
1171x1500	1	294
1178x822	1	295
117kb	15	296
117x150	4	297
117x175	1	298
117x185	1	299
117x20	5	300
117x67	1	301
117x79	1	302
1180x685	1	303
1181x764	1	304
1181x899	1	305
118kb	26	306
118x118	2	307
118x150	2	308
118x160	1	309
118x49	1	310
118x65	1	311
118x92	1	312
1190x1683	1	313
1193x1590	1	314
1195x800	1	315
1197x814	1	316
119kb	24	317
119x111	1	318
119x50	1	319
119x52	1	320
119x56	1	321
11kb	377	322
11x11	2	323
1200x1000	1	324
1200x1011	1	325
1200x1200	1	326
1200x1255	1	327
1200x1418	1	328
1200x1499	1	329
1200x1600	5	330
1200x1723	1	331
1200x1800	1	332
1200x776	2	333
1200x786	1	334
1200x795	1	335
1200x800	2	336
1200x840	1	337
1200x841	1	338
1200x848	1	339
1200x893	1	340
1200x927	1	341
1200x978	1	342
1200x985	1	343
1200x988	1	344
