200603
#term	doc freq	idx
0	1771	0
0,01	1	1
0,08	1	2
0,1	22	3
0,10	1	4
0,1287,3454,00	1	5
0,2	2	6
0,2350,9921_868621,00	1	7
0,2463,2539,00	1	8
0,25	2	9
0,25197,22882892	1	10
0,4	2	11
0,4153,404867,00	1	12
0,4586,2436920,00	1	13
0,5	1	14
0,75	3	15
0.0	3	16
0.0001	7	17
0.0007	4	18
0.00097	1	19
0.001	9	20
0.001θ	1	21
0.002	3	22
0.0025	1	23
0.004	1	24
0.0043	1	25
0.005	4	26
0.007	2	27
0.008	4	28
0.009	2	29
0.009m	1	30
0.01	6	31
0.010	2	32
0.011	3	33
0.013	1	34
0.0142	1	35
0.015	1	36
0.016	2	37
0.01670.004	1	38
0.017	1	39
0.01μw	1	40
0.02	5	41
0.021	1	42
0.025	1	43
0.03	1	44
0.031	2	45
0.035	1	46
0.036	1	47
0.038	1	48
0.04	3	49
0.040	1	50
0.04168	1	51
0.048	1	52
0.05	29	53
0.055	1	54
0.057	2	55
0.06	2	56
0.0625	1	57
0.07	5	58
0.08	2	59
0.085	1	60
0.1	31	61
0.1.1	1	62
0.10	5	63
0.1055	1	64
0.1091	2	65
0.11	1	66
0.116	1	67
0.12	1	68
0.123	1	69
0.13	3	70
0.140	1	71
0.15	5	72
0.16	1	73
0.167	1	74
0.1875	1	75
0.191	1	76
0.1g	1	77
0.1mjup	1	78
0.2	25	79
0.21	3	80
0.23	1	81
0.233	1	82
0.234	1	83
0.24	2	84
0.25	4	85
0.250	1	86
0.251	1	87
0.25um	1	88
0.27	1	89
0.28	2	90
0.29	1	91
0.292	1	92
0.2g	1	93
0.2mb	1	94
0.3	17	95
0.30	1	96
0.31	1	97
0.3163	2	98
0.32	1	99
0.33	3	100
0.34	1	101
0.35µm	1	102
0.36	1	103
0.37	1	104
0.38	1	105
0.39	1	106
0.3to3mjup	1	107
0.4	13	108
0.40	4	109
0.42	2	110
0.43	2	111
0.44	1	112
0.447	1	113
0.45	2	114
0.46	2	115
0.47	2	116
0.4c	1	117
0.4emdarpa	1	118
0.4mm	1	119
0.4σ	1	120
0.5	32	121
0.50	1	122
0.530	2	123
0.55	2	124
0.56	3	125
0.5639	2	126
0.565	1	127
0.567m	1	128
0.57	2	129
0.581	1	130
0.59m	1	131
0.5a	2	132
0.5em	1	133
0.5mm	1	134
0.5n	1	135
0.5w	1	136
0.5μm	1	137
0.6	16	138
0.60	1	139
0.61	1	140
0.62	1	141
0.626m	1	142
0.64	2	143
0.65	1	144
0.653	1	145
0.66	10	146
0.67	1	147
0.68	1	148
0.6um	2	149
0.7	7	150
0.70	3	151
0.702	1	152
0.72	2	153
0.727	1	154
0.73	2	155
0.731	2	156
0.74	3	157
0.741m	2	158
0.75	6	159
0.752	1	160
0.754	1	161
0.76	1	162
0.764	1	163
0.78	1	164
0.79	10	165
0.794	1	166
0.7m	1	167
0.7σ	1	168
0.8	13	169
0.8.1	1	170
0.80	2	171
0.82	2	172
0.823	1	173
0.83	1	174
0.848	1	175
0.85	2	176
0.86	1	177
0.8612985	1	178
0.878	1	179
0.88	3	180
0.89	2	181
0.8m	1	182
0.8mn	1	183
0.9	9	184
0.9.21	1	185
0.90	11	186
0.909	1	187
0.91	1	188
0.911	1	189
0.92	4	190
0.925	1	191
0.932	1	192
0.936	1	193
0.939	1	194
0.95	2	195
0.950	1	196
0.96	1	197
0.963	1	198
0.969	1	199
0.97	2	200
0.977	1	201
0.98	5	202
0.981	1	203
0.985	1	204
0.990	1	205
0.996	1	206
0.9v	1	207
00	139	208
000	29	209
0000	10	210
00000	1	211
000010	1	212
0000101477.90756.50	1	213
0000247117.66585	1	214
0000652	1	215
0001	14	216
0001.00	1	217
0001012	1	218
0001057	1	219
0001111	1	220
0001215	1	221
0001312	2	222
0001419	1	223
0002	10	224
0002143	1	225
0002186	1	226
0002297	1	227
0003	18	228
0003017	1	229
0003044	1	230
0003045	1	231
0003084	1	232
0003136	1	233
000313hnauto.xml	1	234
000385	2	235
0004	1	236
0004032	1	237
0004129	1	238
0004215	1	239
0005	2	240
0005182	1	241
0006005	1	242
0006018	1	243
0006160	1	244
00067	1	245
0007	2	246
0007060	1	247
0007146	1	248
0007211	1	249
0007qq	1	250
0008057	1	251
00083	2	252
0009	1	253
001	10	254
0010	1	255
0010025	1	256
0010043	1	257
00107	1	258
0011088	1	259
0011149	2	260
0011172	1	261
0012	8	262
0012096	1	263
0012141	1	264
0012166	1	265
00131	1	266
0016	1	267
00168	1	268
001825	1	269
002	6	270
0020	1	271
0021	14	272
00218	1	273
0022	11	274
0023	1	275
0023207	1	276
00241	1	277
0025	2	278
0026	1	279
00269895	1	280
002r	1	281
003	13	282
0031577	1	283
0031786	1	284
0033	23	285
00352	1	286
0036	1	287
0036747	13	288
0037	3	289
0038	2	290
004	4	291
0040159	1	292
0041	3	293
0045	1	294
004af	1	295
005	5	296
0050220	1	297
00517	1	298
0052	2	299
0055	2	300
0059	1	301
00597374	1	302
006	4	303
00606697	1	304
0061	11	305
0062	1	306
00622	1	307
0063	1	308
0064	1	309
00641376	1	310
007	11	311
0078	1	312
008	2	313
00827a.pdf	1	314
00882.2004	1	315
0089	1	316
009	2	317
0092	16	318
0095	1	319
0096453	1	320
0097	1	321
009741	35	322
0099syst01201	1	323
00_sixth	1	324
00a	1	325
00electrical	1	326
00gravitationalwaves	1	327
00last	1	328
00mraocambridge	1	329
00nobuyoshitakahashi	2	330
00officeof	1	331
00radiationand	1	332
00statusof	1	333
01	156	334
01.07.2011	1	335
01.6.88	1	336
010	3	337
0100	1	338
01003	1	339
0101029	2	340
0101127	1	341
010115	35	342
0101152	1	343
0101177	1	344
0101462	1	345
0102	2	346
0102020	1	347
0102027	1	348
01025	1	349
0103012	1	350
0103012fundamentals	1	351
0103097	1	352
010315	2	353
0103182	1	354
0104084	1	355
0104201	1	356
0104259	1	357
0104286	1	358
0105052	1	359
0105086	1	360
0105206	1	361
0105303	1	362
0106151	2	363
0107044	1	364
0107119	1	365
0108	1	366
0108045	3	367
0108100	1	368
0108117	1	369
0109	1	370
0109217	1	371
011	4	372
011.11	1	373
011004	1	374
0110091	1	375
0110169	1	376
0110572	1	377
0111085	1	378
0111116	1	379
0111208	1	380
0112044	2	381
01169	1	382
0119	9	383
01194	1	384
012	6	385
012009	1	386
0121webservices.html	2	387
0122	3	388
01277	1	389
0128	1	390
013	2	391
0136	1	392
014,2003	1	393
014101	1	394
015	4	395
015trust	1	396
016	16	397
01603	1	398
0161	1	399
0163	11	400
016402	1	401
0167	2	402
017	2	403
0171	1	404
0172	1	405
0174	11	406
017501	1	407
0177	1	408
01796	1	409
018195	2	410
019	8	411
0191	1	412
0195	1	413
01974	1	414
0198	2	415
0199	1	416
01andresearch	1	417
01applicationsof	1	418
01csi.pdf	1	419
01departmentof	1	420
01figuredbass	1	421
01greetings	1	422
01iapcreview	1	423
01icr	1	424
01kin	1	425
01learningfrom	1	426
01observatoryof	1	427
01statusof	1	428
01thefinal	1	429
01x1	7	430
02	100	431
02.03.2012	1	432
02.50	1	433
02.7	1	434
02.7distr	1	435
020	2	436
0200	2	437
02006	1	438
02006jg000163	1	439
0201	4	440
0201105	1	441
0202	1	442
0202026	1	443
0202163	1	444
0202346	1	445
020299	1	446
0203	2	447
0203024	1	448
0203082	2	449
0203265	1	450
0203268	1	451
0204	3	452
020403	1	453
0204208	2	454
0205005	1	455
0205029	1	456
0205276	1	457
0205313	3	458
0205314	1	459
0206	2	460
0206010	1	461
0207	1	462
0207014	1	463
0207110	1	464
0208113	2	465
0208126	1	466
0209	1	467
0209056	1	468
0209059	1	469
0209090	1	470
0209149	2	471
0209200	1	472
0209343	3	473
0210027	1	474
0210383	1	475
0211041	1	476
0212	3	477
0212008	1	478
0212064	1	479
0212095v1	1	480
0212210	1	481
0212248	1	482
0212266v2	1	483
02139	3	484
021496en.pdf	2	485
021f	1	486
022	3	487
0227	1	488
02272	2	489
022805	1	490
023	3	491
0238	1	492
024	3	493
02421	1	494
0245	1	495
02458	1	496
025	3	497
025010	5	498
025028	1	499
0252	1	500
0253	11	501
0255033341	1	502
02593	1	503
02639	8	504
026442	3	505
0266	10	506
02748	1	507
028	4	508
0280	1	509
028112	15	510
0284	1	511
0288	1	512
029	2	513
02andthe	1	514
02checkedby	1	515
02departamentode	1	516
02development129	1	517
02distribution:unlimited	1	518
02editor:bo	1	519
02erp1	1	520
02fall	1	521
02mmxxx	1	522
02securitynegotiation	1	523
02spectralfunction	2	524
02sumrules	1	525
02surfactant	1	526
02vandesompel	1	527
03	101	528
03.65	1	529
030	1	530
0300	1	531
03010	1	532
03010.01029	1	533
0301362	1	534
0302	2	535
0302077	1	536
0302078	2	537
0302219	1	538
0303	2	539
0303124	1	540
0303216	1	541
0303230	1	542
0303280	1	543
0303319	4	544
0304	1	545
0304118	1	546
0304128	1	547
0304279	1	548
0305	1	549
0305084	1	550
0305146	1	551
0305148	1	552
0305159	1	553
0305226	1	554
0306	1	555
0306026	1	556
0306213	1	557
0306238	1	558
0306248v1	1	559
0306256	1	560
0307	1	561
0307195	1	562
0307221	1	563
0307275	1	564
0308	1	565
0308017	1	566
0308021	1	567
0308043	1	568
0308047	1	569
0308140	1	570
0309	1	571
0309037	1	572
0309056	1	573
0309138	1	574
0309148	1	575
0309168	1	576
0309208	1	577
0309263	1	578
031	1	579
0310042	1	580
0310084	1	581
0310107	1	582
0310203	1	583
0311	2	584
0311017	1	585
0311105	1	586
0311251	1	587
0311496	1	588
0312	1	589
0312059	1	590
0312262	1	591
0312266	1	592
031902	1	593
032	6	594
032304	1	595
033d	1	596
034	2	597
0346	2	598
034x	1	599
035	2	600
035109	1	601
035502	1	602
0359	1	603
036	18	604
0360	1	605
036117	1	606
03770	1	607
0386	1	608
038a	1	609
039	1	610
03boundaryconformal	1	611
03brownianbeads	2	612
03eliseonavarro	1	613
03homotopies	1	614
03identitiesbetween	2	615
03improvingimplementation	1	616
03jan	1	617
03opticalccd	1	618
03quantummechanics	1	619
03roadsidemanual	2	620
03schulzrinne	1	621
03statementof	1	622
03tb060j	1	623
03version1.1revision	1	624
04	106	625
04.04	1	626
04.1	1	627
04.20	1	628
04.50	1	629
04.70	1	630
040	1	631
0401175	1	632
0401628	1	633
0402044	1	634
0402131	1	635
0402147	1	636
0402223	1	637
0403	1	638
0403038	1	639
0403045	1	640
0403133	1	641
0403367	2	642
040348	1	643
0404030	1	644
0404170	1	645
0404229	1	646
0404231	1	647
0404474	1	648
0405034	1	649
0405040	1	650
0405076	1	651
0405279	1	652
0406	1	653
0406133	1	654
0406507	1	655
0408069	1	656
0408162	1	657
0408395	1	658
0408426	1	659
0409035	1	660
0409054	1	661
0409115	1	662
0410	3	663
0410006	1	664
0410359	1	665
0410611	1	666
0411073	1	667
0411093	1	668
0411167	1	669
0411264	1	670
0412001	1	671
0412021	1	672
0412129	1	673
0412184	1	674
0412279	1	675
0414	1	676
042	1	677
042312	1	678
0427	1	679
0429	2	680
043	1	681
04302	1	682
043103	1	683
043524	1	684
043528	1	685
043529	1	686
0437	1	687
0438	1	688
0445	13	689
045	4	690
0453	1	691
0457	2	692
0458	1	693
046	1	694
046109	1	695
046506	13	696
047	2	697
0481	2	698
0485	1	699
0493	1	700
04dynamicaldifferential	1	701
04financial	1	702
04foruk	1	703
04isoperimetricinequalities	1	704
04magneticfields	1	705
04metrooffice	1	706
04multivariateassessment	1	707
04permutationsand	1	708
04supersymmetry	1	709
04γ	1	710
05	76	711
05.07	1	712
05.40	2	713
05.45	2	714
05.70	1	715
0500	1	716
0501	1	717
0501082	1	718
0501303v2	1	719
0501322	1	720
050164	1	721
0502015	1	722
0502104	1	723
0502113	1	724
0502137	1	725
0502280	1	726
050233	1	727
0502346	1	728
0502498	1	729
0503	1	730
0503066	1	731
0503125v6	1	732
0503132	1	733
0503140	1	734
0503149	1	735
0503177	1	736
0503183	1	737
0503294	1	738
0504045	1	739
0504110	1	740
0504132	2	741
0504147	1	742
0504155	1	743
0505	1	744
0505079	1	745
0505123	1	746
0505166	1	747
050524	1	748
0505281	1	749
0505329	1	750
05058	1	751
05058ionotropic	1	752
0506049	1	753
0506076	1	754
0506256v1	1	755
0506267	1	756
0506310	1	757
0507	1	758
0507005	1	759
0507051	1	760
0507089	1	761
0507292	1	762
0508082	1	763
0508218	1	764
0508384	1	765
0509002	1	766
0509067	1	767
0509078	1	768
0509103	1	769
0509173	1	770
0509234	1	771
0509499	1	772
051	1	773
0510	1	774
0510064	1	775
0510159	1	776
0510180	1	777
0510674v1	1	778
0512141	1	779
0513feat.html	1	780
0515	1	781
0519	1	782
052	36	783
052802	1	784
0534	1	785
054	2	786
055	2	787
0551	1	788
0554	17	789
0558	2	790
056	1	791
0566	2	792
0568	1	793
059	1	794
0596002459	1	795
05a15	1	796
05a16	1	797
05aande	1	798
05acorpus	1	799
05america’slow	1	800
05b05	1	801
05c70	1	802
05c80	1	803
05c99	1	804
05confinement	1	805
05drainage	1	806
05guidogentile	1	807
05hannukaipio	1	808
05hea135	1	809
05paperwww.rsc.org	1	810
05preparedby	2	811
05roundtable	2	812
05statutoryreferences	2	813
05tam'asvink'o	1	814
05the	1	815
05thejboss	1	816
05woodydebris	1	817
06	67	818
06.04868	1	819
06.20	1	820
060	1	821
060.4250	1	822
0600	1	823
0600716	1	824
0601054	1	825
0601073	1	826
0601202	1	827
0602	1	828
060203	2	829
0602411	1	830
0603018	1	831
0603105	1	832
060312	1	833
0603249	1	834
0603450	1	835
0603705v1	1	836
0603736	1	837
0604075	1	838
0604151	1	839
0604156	1	840
0605023	1	841
0605045	1	842
060506	1	843
0606017	1	844
0606044	2	845
0606094	1	846
0607	2	847
0607100	1	848
0607258	1	849
0608	11	850
060810	1	851
0608221	1	852
0608226	1	853
0608404	1	854
0608493v1	1	855
060901	1	856
0609168	1	857
0609591	2	858
061	2	859
0610	1	860
0610267	1	861
0610331	1	862
0610394	1	863
0610398	1	864
0610606	1	865
0611	1	866
0611084	1	867
0611711	1	868
0611930	1	869
0611941	1	870
0612358	1	871
0612424v1	1	872
0614	1	873
0616	1	874
062	17	875
0628	1	876
06306	1	877
06314	1	878
063905	1	879
064	1	880
0646	1	881
065	2	882
06519	1	883
066006	1	884
06623	1	885
06623discrim	1	886
0670	1	887
0672322889	1	888
068	5	889
06902	2	890
06_	1	891
06_seed_fund_partner.htm	1	892
06a07,06a10	1	893
06communityparticipation	1	894
06deargovernor	1	895
06draftenvironmental	1	896
06europeancentre	1	897
06inuthai	1	898
06lmu	1	899
06methanoldetection	1	900
06probabilisticregulatory	1	901
06protectingwhose	1	902
06secretary	1	903
07	63	904
0700	2	905
0702187	1	906
070228	4	907
0703	1	908
0703015	1	909
0703122	1	910
0703156	1	911
0703447	1	912
0703491	1	913
0703662	1	914
0704.1287	1	915
0704.3628	1	916
0704.3670	1	917
07040583	1	918
0705.1183	1	919
0705.2695	1	920
