42486
#term	doc freq	idx
0	255	0
0,1	3	1
0,43	1	2
0,7	1	3
0.00001	1	4
0.0001	3	5
0.0003	1	6
0.001	12	7
0.0012	1	8
0.002	6	9
0.004	1	10
0.005	6	11
0.0054mm2	2	12
0.01	7	13
0.010	1	14
0.014	2	15
0.016	2	16
0.02	3	17
0.024	6	18
0.025	1	19
0.03	5	20
0.030	2	21
0.036	2	22
0.038	2	23
0.04	1	24
0.044	1	25
0.05	11	26
0.055	1	27
0.06	7	28
0.07	2	29
0.08	1	30
0.09	1	31
0.1	189	32
0.10	4	33
0.11	2	34
0.12	1	35
0.13	15	36
0.14	1	37
0.15	6	38
0.152	1	39
0.16	1	40
0.16um	1	41
0.16µm	1	42
0.18	3	43
0.1db	1	44
0.1ghz	1	45
0.1gz	1	46
0.2	6	47
0.20	9	48
0.21	1	49
0.22	1	50
0.23	1	51
0.24	2	52
0.25	4	53
0.28	1	54
0.28pj	2	55
0.2db	1	56
0.3	10	57
0.30	1	58
0.304	2	59
0.31	3	60
0.314	2	61
0.32	2	62
0.33	3	63
0.34	7	64
0.347	2	65
0.35	17	66
0.351	2	67
0.37	2	68
0.38	2	69
0.3tb2o3.5	1	70
0.4	11	71
0.42	3	72
0.43	1	73
0.45	1	74
0.46	2	75
0.47	2	76
0.5	31	77
0.51	1	78
0.52	1	79
0.54	13	80
0.55gb	2	81
0.56	4	82
0.57	2	83
0.58	2	84
0.59	2	85
0.6	14	86
0.60	5	87
0.61	5	88
0.62	2	89
0.64	1	90
0.65	2	91
0.67	3	92
0.68	1	93
0.69	2	94
0.7	11	95
0.70	4	96
0.71	2	97
0.72	2	98
0.73	2	99
0.75	1	100
0.76	4	101
0.78	3	102
0.79	1	103
0.7mm	3	104
0.8	19	105
0.80	1	106
0.82	3	107
0.83	4	108
0.84	3	109
0.86	3	110
0.87	18	111
0.88	6	112
0.89	3	113
0.8db	1	114
0.9	3	115
0.90	1	116
0.91	2	117
0.92	6	118
0.93	2	119
0.94	2	120
0.95	5	121
0.96	7	122
0.98	4	123
0.99	5	124
0.9ghz	2	125
00	2	126
000	2	127
0000000021	1	128
00000003	1	129
00000007	1	130
0000001e.pdf	1	131
00000047	1	132
00000051	1	133
0000009004	1	134
0000009007	2	135
0000009013	1	136
00002012	1	137
000031	4	138
0001	20	139
0002	12	140
00022848	2	141
00022849	2	142
00026	1	143
0003	19	144
00030	1	145
0004	5	146
0005	2	147
0006	3	148
00066	1	149
0007	4	150
0008	4	151
00080	1	152
