0	9944
00	6694
0001	22
0035	11
00am	663
00pm	684
01	34
02	49
04	11
0400	38
05	45
0500	14
05pm	24
06	111
0700	25
08	43
0800	23
09	12
0909	19
0930	29
0999	13
0bama	15
1	7663
1,000	33
1,176	10
1,415	10
1.00	13
1.5	24
1.50	23
1.75	13
1.99	17
10	7108
10,000	10
10,000lbs	11
100	550
1000	157
1001	28
1005	11
1009	11
101	166
1010	13
1015	29
102	55
1020	10
1025	32
1027	12
1029	12
103	92
104	122
10400	12
105	163
1050	32
1052	15
106	104
1060	19
107	53
1073	11
108	92
1080	12
1081	38
1082	17
10855	39
10858	37
10859	20
1086	10
1089	10
109	98
1090	24
1091	12
1095	16
1099	31
10am	66
10p	28
10pm	128
10th	153
11	5977
110	86
1100	155
1101	65
1104	11
111	75
1110	14
1111	12
1115	21
1116	21
11160	34
112	71
1120	17
1122	19
1123	13
1127	16
113	73
1130	30
11301	21
1133	11
114	35
1140	14
1143	13
1145	13
115	153
1150	16
1155	15
116	49
1168	17
117	77
118	67
1182	25
1185	12
1186	43
1188	18
1189	73
119	70
1192	21
11am	81
11ish	10
11p	22
11pm	87
11th	165
12	3241
120	79
1200	61
1201	79
1205	19
121	68
1210	14
1213	19
1219	11
122	122
1220	10
1221	15
1222	12
1224	12
1225	23
1229	14
123	68
1234	35
1235	10
124	44
1245	14
125	312
1250	29
126	69
127	80
128	93
129	75
1294	10
12am	24
12pm	20
12th	232
13	2877
130	72
1300	57
1301	25
1309	18
131	75
1310	10
1314	16
1318	21
132	44
1320	11
1321	10
1325	19
133	67
1330	19
1331	16
1333	30
1335	28
1337	30
134	33
1345	10
135	46
1350	31
136	73
137	61
1370	12
138	125
139	100
13th	188
14	3093
140	104
1400	115
1401	57
1404	14
141	39
142	31
1420	14
143	30
1430	11
1431	19
1433	11
1435	11
1436	11
14390	31
144	55
1440	16
1445	13
145	74
146	39
1460	13
147	259
1471	11
148	59
149	93
14th	736
15	3100
150	313
1500	97
1501	50
150k	12
150oz	10
151	41
151.8	11
1512	16
1515	18
1517	18
1519	21
152	41
1520	13
1522	14
1523	12
1525	11
1529	11
153	109
154	22
155	53
1550	10
156	519
157	79
158	32
159	31
15am	17
15pm	45
15th	271
16	2796
16.88	10
16.9oz	45
160	54
1600	124
1601	20
1606	12
161	49
1610	16
1612	13
1616	10
162	66
1621	22
1625	13
1629	16
163	54
1630	11
1639	15
164	214
1645	15
165	45
1654	15
166	24
167	53
168	52
169	61
16oz	13
16th	190
17	2656
170	63
1700	53
1701	21
1704	10
171	175
172	158
1721	11
1726	12
173	28
1735	10
174	27
1747	24
175	39
1750	19
176	40
177	88
1776	27
178	49
1789	11
179	89
1791	21
1792	55
17th	289
18	2854
180	59
1800	144
1801	27
181	79
1811	16
1812	21
1815	19
1818	26
1819	15
182	30
1820	21
1825	31
183	19
1831	10
1833	17
1834	12
1836	18
1837	13
184	50
1845	11
1847	17
1848	20
185	46
1850	20
1855	22
186	29
1863	19
1865	18
1867	10
187	46
1875	15
1876	32
188	30
1883	21
1884	25
1885	27
189	50
1891	19
1893	12
18th	392
19	2737
