48806
#term	doc freq	idx
0	9944	0
0.10	4	1
0.29	1	2
0.39	1	3
0.45	2	4
0.5	2	5
0.75	1	6
0.99	1	7
00	6694	8
0000	6	9
0001	22	10
0002	3	11
0004	3	12
0005	4	13
0007	5	14
0008	1	15
001	6	16
0010	8	17
0011	1	18
0012	3	19
0015	9	20
0016	1	21
0018	3	22
0022	4	23
0025	5	24
0026	2	25
0027	7	26
0030	4	27
0032	1	28
0033	2	29
0035	11	30
0036	1	31
0037	1	32
0038	5	33
0043	1	34
0044	2	35
0046	4	36
0048	1	37
0049	1	38
0050	5	39
0051	1	40
0053	3	41
0054	1	42
0058	3	43
0060	1	44
0061	1	45
0062	1	46
0064	3	47
0066	3	48
0070	2	49
0072	1	50
0078	1	51
0080	4	52
0081	4	53
0085	1	54
0088	6	55
0090	9	56
0092	2	57
0093	5	58
0094	2	59
0096	1	60
0097	1	61
0098	2	62
00a	1	63
00am	663	64
00p	3	65
00pm	684	66
00pmfriday	1	67
00pmsaturday	1	68
00psat	1	69
00z	3	70
01	34	71
0100	7	72
0101	3	73
0111	3	74
0112	3	75
0115	1	76
0117	1	77
0120	3	78
0121	1	79
0123	4	80
0125	3	81
0126	1	82
013	1	83
0131	1	84
0132	1	85
0141	5	86
0143	1	87
0145	6	88
0147	2	89
0149	1	90
0150	1	91
0157	1	92
0160	2	93
0162	4	94
0176	5	95
0178	1	96
0181	1	97
0182	1	98
0184	4	99
0192	1	100
0194	2	101
0195	1	102
0197	3	103
0198	1	104
0199	1	105
01d	3	106
01lip	2	107
02	49	108
0200	5	109
0202	6	110
0203	2	111
0211	2	112
0214	3	113
0216	1	114
0218	1	115
0220	7	116
0222	1	117
0228	1	118
0237	1	119
0240	1	120
0250	2	121
0254	2	122
0256	2	123
0259	5	124
0260	2	125
0261	3	126
0263	1	127
0266	1	128
0270	1	129
0276	2	130
0277	1	131
0280	1	132
0281	1	133
0288	2	134
0292	1	135
03	7	136
0300	4	137
0304	2	138
0310	3	139
0312	2	140
0313	1	141
0314	1	142
0317	1	143
0321	1	144
0322	1	145
0324	1	146
0325	2	147
0330	1	148
0332	1	149
0333	3	150
0341	1	151
0344	1	152
0349	3	153
0353	1	154
0368	2	155
0369	4	156
0372	1	157
038	1	158
0380	2	159
0388	1	160
0389	2	161
0395	2	162
0397	1	163
0399	2	164
04	11	165
0400	38	166
0402	1	167
0404	3	168
0405	2	169
0407	1	170
040713fsq	1	171
0411	5	172
0412	1	173
0413	1	174
0414	7	175
0418	1	176
0420	2	177
0422	1	178
0424	8	179
0428	1	180
0429	1	181
0430	2	182
0436	4	183
0437	1	184
0441	3	185
0443	1	186
0444	6	187
0447	3	188
0448	2	189
0450	4	190
0459	1	191
0475	2	192
0488	1	193
0491	2	194
0497	1	195
05	45	196
05.11.12	9	197
05.40	1	198
0500	14	199
0505	1	200
0511	1	201
0514	3	202
0516	1	203
0518	4	204
0523	3	205
0525	1	206
0530	1	207
0532	1	208
0533	1	209
0534	2	210
0542	1	211
0545	2	212
0546	1	213
0555	4	214
0566	1	215
0569	1	216
0570	2	217
0575	2	218
0577	1	219
0578	1	220
0580	1	221
0586	1	222
0588	2	223
05am	4	224
05pm	24	225
06	111	226
