202560
#term	doc freq	idx
0	13627	0
0,01	2	1
0,02	2	2
0,08	1	3
0,1	11	4
0,1,2,3,4,5,6,7,8,9,17,25,36,88,94	1	5
0,15	7	6
0,164	2	7
0,2	11	8
0,25	4	9
0,3	11	10
0,4	11	11
0,5	17	12
0,55	5	13
0,79	8	14
0,99	3	15
0.0	2	16
0.0.0.0	1	17
0.0.1	2	18
0.0.1.0	1	19
0.0.2	1	20
0.0.3	1	21
0.0.32	1	22
0.0.4	2	23
0.0.5	2	24
0.0.58	1	25
0.0.6	2	26
0.0.84	1	27
0.00	2	28
0.003	5	29
0.01	3	30
0.04	1	31
0.06.002	1	32
0.07	3	33
0.07.001	1	34
0.07.002	1	35
0.071	3	36
0.072	3	37
0.074	3	38
0.075	3	39
0.076	3	40
0.077	3	41
0.078	3	42
0.079	3	43
0.08.82	1	44
0.08.83	1	45
0.080	3	46
0.082	3	47
0.083	3	48
0.084	3	49
0.085	3	50
0.086	3	51
0.087	3	52
0.088	3	53
0.089	3	54
0.0kg	3	55
0.1	32	56
0.1.0.13	1	57
0.1.0.47	2	58
0.1.0.69	2	59
0.1.01	3	60
0.1.1	1	61
0.1.1.26	1	62
0.1.1m	1	63
0.1.2	1	64
0.1.2.1	8	65
0.1.2.19	2	66
0.1.20	1	67
0.1.3	6	68
0.1.4	3	69
0.1.5	4	70
0.1.5.1	1	71
0.1.5.2	1	72
0.1.6	3	73
0.1.7	2	74
0.1.7b1	1	75
0.1.7m	1	76
0.1.8	2	77
0.1.9	3	78
0.1.9.216	1	79
0.10	3	80
0.11	4	81
0.12	5	82
0.13.14	1	83
0.14	3	84
0.147r	3	85
0.15	10	86
0.16	5	87
0.16.13127.29722	1	88
0.17	3	89
0.18	5	90
0.19	5	91
0.19.01.59466	8	92
0.19.10.65524	8	93
0.1a	2	94
0.1b	3	95
0.1d	3	96
0.1s	1	97
0.2	15	98
0.2.0	2	99
0.2.0.33	1	100
0.2.0.35	1	101
0.2.0.7	1	102
0.2.1	7	103
0.2.1.20	1	104
0.2.1.21	1	105
0.2.1.22	1	106
0.2.1.24	1	107
0.2.1.25	1	108
0.2.1.26	1	109
0.2.1.27	1	110
0.2.1.29	1	111
0.2.1.30	1	112
0.2.10	1	113
0.2.2	8	114
0.2.3	6	115
0.2.4	2	116
0.2.4.77	1	117
0.2.6	2	118
0.2.7	2	119
0.2.8.2.1	1	120
0.2.8.3.2	1	121
0.2.9	2	122
0.2.9.6	1	123
0.20	4	124
0.20120223	1	125
0.21	3	126
0.21.01.69757	8	127
0.22	4	128
0.22a	2	129
0.22b	1	130
0.23	4	131
0.23.03.74320	8	132
0.23b	2	133
0.24	3	134
0.24.01.78590	8	135
0.25	3	136
0.25.01.81517	8	137
0.25.01.82321	8	138
0.25.01.84466	8	139
0.25.05.86688	8	140
0.25.06.90992	8	141
0.25.07.93042	8	142
0.26	3	143
0.27	3	144
0.28	3	145
0.29	3	146
0.2a	1	147
0.2mm	3	148
0.2x	3	149
0.3	15	150
0.3.0	4	151
0.3.0.1	1	152
0.3.0.25	4	153
0.3.0.53	1	154
0.3.1	3	155
0.3.1.14	3	156
0.3.12	1	157
0.3.2	3	158
0.3.2.19	1	159
0.3.20	1	160
0.3.21	1	161
0.3.22	1	162
0.3.23	1	163
0.3.3	1	164
0.3.4	5	165
0.3.4.18	2	166
0.3.4a	2	167
0.3.5	2	168
0.3.7.10	2	169
0.3.7.41	2	170
0.3.8	1	171
0.3.8.1	2	172
0.3.8.3	2	173
0.3.8.4	2	174
0.3.9	1	175
0.30	4	176
0.30a	2	177
0.31	3	178
0.31a	2	179
0.32	5	180
0.33	5	181
0.34	2	182
0.35	2	183
0.36	2	184
0.3741	19	185
0.3b	5	186
0.3c	3	187
0.3e	3	188
0.3x	1	189
0.3z	1	190
0.4	7	191
0.4.0.67	3	192
0.4.1	4	193
0.4.154.25	5	194
0.4.154.29	6	195
0.4.2	6	196
0.4.3	2	197
0.4.4	1	198
0.4.5	1	199
0.4.6	2	200
0.4.7	4	201
0.4.7.78	3	202
0.4.8	3	203
0.4.9.83	3	204
0.40	4	205
0.40.0.0	2	206
0.402	2	207
0.41	1	208
0.423	1	209
0.42b	1	210
0.42g	1	211
0.43	1	212
0.43b	2	213
0.44	1	214
0.44d	1	215
0.45	2	216
0.46	3	217
0.46b	1	218
0.47	1	219
0.47a	1	220
0.47c	1	221
0.48	1	222
0.48.1	1	223
0.48.2	1	224
0.48.3	1	225
0.48.4	1	226
0.48a	1	227
0.49a	1	228
0.49b	1	229
0.49c	1	230
0.4b	1	231
0.5	37	232
0.5.0	1	233
0.5.0.41	1	234
0.5.1	7	235
0.5.1.2	1	236
0.5.1.3	2	237
0.5.2	6	238
0.5.2.53	1	239
0.5.3	1	240
0.5.3.20	1	241
0.5.3.26	2	242
0.5.3.3	1	243
0.5.4	2	244
0.5.4.21	2	245
0.5.4.23	1	246
0.5.4.32	1	247
0.5.5	1	248
0.5.5.1	2	249
0.5.5.11	2	250
0.5.5.13	2	251
0.5.5.16	2	252
0.5.6	1	253
0.5.6.1	2	254
0.5.6.11	2	255
0.5.6.22	2	256
0.5.6.28	2	257
0.5.6.29	2	258
0.5.6.3	2	259
0.5.6.30	2	260
0.5.6.31	2	261
0.5.6.32	2	262
0.5.6.37	2	263
0.5.6.41	1	264
0.5.6.47	2	265
0.5.6.5	2	266
0.5.7	2	267
0.5.8	1	268
0.5.9	1	269
0.50	15	270
0.50.1b1	3	271
0.50.1b2	3	272
0.50.1b3	3	273
0.50.1b4	3	274
0.50.1b5	3	275
0.50.1b6	3	276
0.50.2	3	277
0.50.2b1	3	278
0.50.2b10	3	279
0.50.2b11	3	280
0.50.2b2	3	281
0.50.2b3	3	282
0.50.2b4	3	283
0.50.2b5	3	284
0.50.2b6	3	285
0.50.2b7	3	286
0.50.2b8	3	287
0.50.2b9	3	288
0.50.3	3	289
0.50.4	3	290
0.50.5	3	291
0.50.6	3	292
0.50.7	3	293
0.50.830	1	294
0.50.9	3	295
0.507.7	1	296
0.50a	1	297
0.51	1	298
0.52	4	299
0.52.0	1	300
0.52.25	1	301
0.52.53	1	302
0.52.58	1	303
0.521	1	304
0.53	1	305
0.53.21	1	306
0.53.27	1	307
0.53.34	1	308
0.53.39	1	309
0.54	1	310
0.54.13346.04165	1	311
0.55	3	312
0.55.1	2	313
0.55.3	18	314
0.56	1	315
0.5a	1	316
0.5b	1	317
0.5c	1	318
0.5d	1	319
0.6	13	320
0.6.1	4	321
0.6.2	6	322
0.6.2.19	1	323
0.6.2.21	1	324
0.6.2.23	1	325
0.6.2.5	2	326
0.6.3	1	327
0.6.4	1	328
0.6.402	2	329
0.6.5	2	330
0.6.507	1	331
0.6.531	1	332
0.6.550	1	333
0.6.556	1	334
0.6.557	1	335
0.6.567	1	336
0.6.570	1	337
0.6.6	4	338
0.6.7	2	339
0.6.784	1	340
0.6.835	1	341
0.6.9	1	342
0.60	5	343
0.60.32	1	344
0.60.39	1	345
0.60.40	1	346
0.60.44	1	347
0.60.56	1	348
0.60.6	1	349
0.60.61	1	350
0.60.66	1	351
0.60.66.22	1	352
0.60.66.27	1	353
0.60.66.30	1	354
0.60.67.1	1	355
0.60.67.3	1	356
0.60.67.4	1	357
0.60.67.5	1	358
0.60.67.6	1	359
0.61	2	360
0.61.1.1	1	361
