0	4546
0.0.1	30
0.0.2	11
0.1	111
0.1.0	18
0.1.1	14
0.1.2	22
0.1.3	17
0.10	15
0.12	13
0.2	76
0.2.0	30
0.2.1	16
0.2.2	13
0.3	58
0.3.2	16
0.4	34
0.4.0	12
0.4.1	10
0.5	38
0.5.0	21
0.5.1	14
0.5.6	10
0.6	16
0.6.0	15
0.7	25
0.7.0	11
0.8	59
0.8.0	16
0.8.1	31
0.8.2	19
0.8.4	16
0.9	42
0.9.0	13
0.9.5	14
0.9.6	13
0.91	14
0.92	11
01	3129
02	3116
03	3765
04	3171
05	2797
06	2846
07	2690
08	2684
09	3355
1,000	11
1.0	337
1.0.0	82
1.0.1	66
1.0.2	31
1.0.3	28
1.0.4	19
1.0.5	11
1.0.6	20
1.0.7	10
1.06	12
1.1	245
1.1.0	53
1.1.1	22
1.1.2	13
1.1.3	12
1.1.5	12
1.1.6	12
1.10	16
1.2	103
1.2.0	30
1.2.1	38
1.2.2	29
1.2.3	12
1.2.4	12
1.2.5	13
1.3	72
1.3.0	23
1.3.1	28
1.3.2	21
1.3.4	14
1.4	64
1.4.0	20
1.4.1	13
1.4.2	14
1.4.4	11
1.4.6	10
1.4.9	10
1.5	68
1.5.0	15
1.5.1	17
1.6	65
1.6.0	12
1.6.1	11
1.7	53
1.7.0	16
1.7.1	22
1.7.8	10
1.8	44
1.8.0	11
1.8.1	13
1.8.2	16
1.9	65
1.9.0	12
1.9.1	11
10	3518
10,000	11
10.04	10
10.6	23
10.7	18
10.8	13
100	2359
1000	37
101	15
102	12
103	15
104	17
105	15
106	11
107	20
108	17
10x	96
11	3758
11.10	13
110	19
111	10
112	23
113	34
114	11
116	15
117	14
118	16
119	13
12	3239
12.04	34
12.04.1	10
12.10	14
12.11mingw	11
121	10
122	13
123	21
125	11
126	12
127	14
128	21
129	16
13	1841
13.3.15	10
13.3.22	10
130	10
131	11
132	14
133	11
139	10
14	1639
140	16
141	11
143	14
144	13
146	11
147	10
15	1926
150	19
151	12
152	13
159	10
16	1709
161	12
162	10
163	13
164	15
167	15
1674	13
169	13
17	1779
170	37
171	10
174	17
176	14
177	18
18	1922
18.0.1	10
184.9	15
185	10
186	12
19	1633
193,826,356	15
194	12
1996	11
1999	48
1_all.deb	24
1_amd64	12
1_i386	21
1st	45
2	2117
2.0	1910
2.0.0	36
2.0.1	24
2.0.2	39
2.1	62
2.1.0	17
2.1.1	16
2.1.3	13
2.10	15
2.11	24
2.12	13
2.2	37
2.2.1	23
2.2.2	13
2.3	36
2.3.0	16
2.3.6	10
2.33	10
2.4	57
2.4.0	12
2.4.1	12
2.5	28
2.6	27
2.7	23
2.7.0	12
2.7.2	11
2.8	17
2.9	15
20	1823
200	36
2000	298
2001	279
2002	302
2003	331
2004	299
2005	296
2006	360
2007	399
2008	367
2009	875
2010	1364
2011	3526
2012	5274
20120910	15
202	14
203	11
205	11
208	11
21	1748
210	10
2100	27
213	11
22	1594
226	11
228	10
23	1451
24	1647
241	12
25	1765
255	10
256	36
26	1592
263	14
264	13
27	1402
272	10
275	23
28	1430
289	13
29	1399
297	14
2d	143
2g	12
2nd	30
3	1459
3.0	1001
3.0.0	19
3.0.1	15
3.0.2	12
3.0.3	13
3.0.5	12
3.0.6	11
3.1	40
3.1.0	14
3.1.1	13
3.2	31
3.2.0	22
3.2.1	20
3.3	24
3.3.0	13
3.3.1	17
3.4	47
3.4.0	18
3.4.1	18
3.4.2	16
3.5	36
3.5.0	22
3.6	21
30	1269
300	17
31	842
32	228
32bit	38
33	75
34	50
343	14
35	53
356	13
36	86
360	12
37	37
38	57
384	10
39	76
391	15
392	15
3d	318
3g	17
3rd	58
4	1211
4.0	62
4.0.1	15
4.1	22
4.10	31
4.2	28
4.3	24
4.3.1	16
4.5	16
40	80
41	49
42	41
43	54
44	63
45	60
454	12
46	29
47	35
48	42
49	50
4th	14
5	1033
5.0	17
5.2	11
5.3	15
50	143
50,000	13
500	37
51	38
512	19
518	11
52	41
53	28
54	25
55	41
56	33
57	24
58	39
59	42
5days	17
6	625
6.0	30
6.1	21
6.3	14
60	97
61	48
62	25
63	51
64	206
64bit	50
65	44
650	36
6509	15
66	34
67	86
68	36
69	48
6days	17
7	1123
7.0	27
7.1	14
70	58
71	76
72	63
73	54
74	66
75	91
76	51
77	80
78	68
79	65
7z	144
8	477
80	134
81	73
82	110
83	136
84	91
85	106
86	155
87	115
88	191
89	139
9	341
90	117
91	151
92	163
93	155
94	130
95	173
96	112
97	92
98	59
99	72
a.d	23
a11922256	47
aac	15
aarnet.dl.sourceforge.net	15
aaron	29
abandoned	12
abilities	12
ability	189
able	237
above	71
abreu	25
abril	39
absolute	31
absolutely	38
abstract	12
abstraction	14
academic	117
accelerate	10
accelerated	17
acceleration	11
accelerator	19
accept	31
acceptance	10
accepts	29
access	448
accessed	25
accessibility	34
accessible	55
accessing	15
accomplish	11
according	44
account	86
accounting	93
accounts	73
accuracy	28
accurate	74
accurately	22
ace	14
acesso	11
achieve	36
achieved	17
acid	22
acquisition	17
across	170
act	27
action	59
actions	65
actionscript	32
active	228
actively	28
activities	76
activity	8829
actors	12
acts	25
actual	43
actually	73
ad	58
ada	22
adam	143
adamdpla	30
adapted	19
adapter	18
adaptive	18
add	4292
added	1351
addin	10
adding	58
addition	66
additionally	43
addon	23
addons	32
address	100
addressed	43
addresses	76
adds	70
adempiere	27
adjust	28
adjusted	14
adjustment	12
admin	216
administrate	11
administrating	17
administration	639
administrative	23
administrator	57
administrators	510
admins	21
adobe	61
adodb	10
adrian	82
ads	19
advance	39
advanced	859
advantage	31
advantages	18
adventure	28
advertised	16
advice	15
aero	26
aerospace	52
aes	30
affero	81
affordable	18
afin	11
afl	70
africa	41
african	34
afrikaans	55
after	322
again	94
against	107
age	41
agenda	17
agent	30
agents	32
ages	29
agile	37
agility	10
agnostic	12
ago	1583
agree	30
agreement	16
agutoweiand	10
ahead	12
ai	65
aid	35
aided	79
aids	11
aim	78
aimed	71
aiming	27
aims	121
aint	13
air	33
aix	14
ajax	112
ajaxplorer	11
aka	31
al	53
alarm	22
albanian	26
albeit	11
albinscott	20
album	12
aleks	18
alert	27
alerts	30
alex	237
alexander	60
alexprot	27
alexsus	20
alford	20
algar	10
algebra	18
algorithm	86
algorithms	136
alice	18
aliens	13
aligner	20
alignment	40
alignments	13
alike	24
alina	21
alive	12
allan	10
allegro	24
alliance	33
allocation	17
allot	12
allow	197
allowed	22
allowing	182
allows	540
allvint	20
almohammadi	15
almost	163
alone	58
along	103
alot	18
alpha	520
alphabet	11
already	157
also	1034
alt	19
alter	17
alternate	11
alternativa	10
alternative	163
alternatives	44
although	79
always	156
am	358
amateur	26
amazing	273
amazon	30
amd64	61
ame	10
america	38
amerson	12
amide	10
amiga	19
amigaos	14
among	86
amount	84
amounts	15
amp	12
an	2268
analog	17
analyse	11
analyser	11
analysis	416
analyst	10
analytical	18
analytics	65
analyze	72
analyzer	67
analyzing	22
anar	42
ancestra	10
andersson	28
andreas	27
andrew	26
android	312
andy	20
angela	49
angle	16
angles	15
angry	24
animated	26
animation	52
animations	26
ann	18
anna	14
annotate	16
annotated	13
annotation	30
annotations	25
announce	147
annoying	16
anonymity	16
anonymous	41
anonymously	10
another	178
ansi	37
answer	52
answers	24
ant	32
antenna	11
anthony	18
anti	68
antispam	19
antivirus	30
anton	18
any	950
anybody	17
anymore	27
anyone	144
anything	152
anyway	31
anywhere	28
ao	24
aoe	11
aooadmin	36
aop	25
aosis	30
apache	510
apart	24
api	308
apis	31
apk	45
aplicacion	12
aplicaciones	14
aplicación	10
app	762
apparently	18
appealing	10
appear	20
appearance	18
appears	28
apple	32
applet	40
appliance	50
appliances	10
application	1320
applications	492
applied	30
applies	12
apply	33
applying	18
appreciate	28
appreciated	27
approach	68
approaches	11
appropriate	15
approved	16
approximation	11
apps	1045
apr	2485
april	20
aquamacs	11
arabic	154
arbitrary	43
arc	10
arcade	93
arch	27
architecting	39
architects	41
architecturaly	12
architecture	139
architectures	25
archive	75
archived	14
archives	34
archiving	44
archlinux	11
arduino	53
are	1649
area	80
areas	37
aren't	14
arena	21
ares	74
arf	44
argument	28
arguments	10
arm	50
armhf	11
army	28
arnold	36
aron	10
aros	13
around	164
arquivos	13
array	59
arrays	22
arrow	17
art	66
artem	13
arthur	15
article	33
articles	26
artifact	162
artificial	92
artistic	47
artwork	12
arun	10
arámbula	15
ascii	33
asf	10
ashley	30
