59520
#term	doc freq	idx
0	343	0
0.00	347	1
0.125	3	2
0.25	4	3
0.4	1	4
0.5	13	5
0.50	13	6
0.6	2	7
0.7	1	8
00	3279	9
000	861	10
0000	859	11
00000	460	12
000000	84	13
0000000000	38	14
000000000000	1	15
00002	2	16
00003	2	17
0001	49	18
00014t	3	19
0002	58	20
00026	5	21
00027	6	22
0003	49	23
0004	32	24
00047	1	25
0005	31	26
0006	16	27
00060	5	28
00064	6	29
00065	2	30
00066	2	31
00067	2	32
00068	6	33
00069a	2	34
0007	31	35
0008	25	36
0009	21	37
001	774	38
0010	21	39
0011	19	40
0012	11	41
00122	1	42
0013	23	43
00133	1	44
0014	17	45
001496314115880	4	46
001497031153119	28	47
0015	15	48
0016	15	49
0017	26	50
0018	21	51
00180a	2	52
00181a	2	53
00182a	2	54
00183a	2	55
00184a	2	56
0019	23	57
001p	3	58
002	55	59
0020	21	60
0021	27	61
00214	3	62
0022	15	63
0023	4	64
0024	4	65
0025	82	66
0026	2	67
00260	1	68
0027	15	69
0027dp	1	70
0027g	1	71
0028	30	72
0029	33	73
003	44	74
0030	16	75
0030l	3	76
0031	8	77
0031h	2	78
0032	15	79
0032068275143	13	80
0033	27	81
0034	11	82
0035	7	83
0036	8	84
0037	6	85
0038	6	86
0039	13	87
00390444717349	6	88
0039050547032	5	89
003a	9	90
004	20	91
0040	9	92
00407	3	93
00408	4	94
0041	1	95
00410	2	96
00411	2	97
00414	1	98
0042	2	99
0043	8	100
0044	2	101
0045	5	102
0046	82	103
0047	5	104
0048	9	105
00485	2	106
0048x40048	13	107
0049	4	108
005	2	109
0050	14	110
0051	11	111
0052	12	112
0053	5	113
0056	1	114
0057	6	115
0058	4	116
005a	15	117
005f5g	4	118
006	16	119
0060	46	120
0061	3	121
0062	10	122
0063	2	123
0064	9	124
0065	10	125
0066	11	126
0067	4	127
0068	2	128
0069	4	129
007	14	130
0070	6	131
0071	6	132
0072	7	133
0073	7	134
0074	5	135
0075	4	136
0076	2	137
0077	2	138
0078490734	2	139
0079	2	140
008	1	141
0080	24	142
0081	11	143
0082	6	144
00820	2	145
0083	27	146
008330	2	147
0084	1	148
0085	8	149
00850	7	150
0085706334	1	151
0085709034	1	152
0085906134	2	153
0086	7	154
0087	1	155
0087552734	9	156
0088	1	157
0088964334	2	158
0089	17	159
008p	2	160
009	49	161
0090	38	162
00902	13	163
0091	5	164
00921	9	165
00934	5	166
0094	1	167
00947a	3	168
0095	6	169
009671501l	1	170
0098	2	171
0099	45	172
00994dp	1	173
00994g	1	174
00a	1	175
00a.m	33	176
00a.m.till	7	177
00am	571	178
00c	2	179
00db	3	180
00f	25	181
00f4	4	182
00m	1	183
00midnight	5	184
00mn	2	185
00p	2	186
00p.m	11	187
00pm	223	188
00pmcst	1	189
00xx	2	190
01	1428	191
010	10	192
0100	12	193
0101	122	194
0101a.htm	2	195
0102	127	196
0103	1	197
0103416734	1	198
010350073	10	199
0104	2	200
01053	2	201
01065	5	202
0107	2	203
0108	19	204
0109	1	205
011	18	206
0110	79	207
0111	12	208
0112	2	209
011200077	2	210
0113	7	211
0113268275306	15	212
0114	2	213
011496113807937	4	214
0114988219444551	2	215
011499641836887	11	216
011712101	8	217
01180007	4	218
01181464074845	3	219
01181464075147	3	220
011816117445799	2	221
011816117445800	3	222
011816117445868	2	223
011816117445941	6	224
0118223060137	1	225
0119	5	226
011a	31	227
012	10	228
012130101	109	229
0124	4	230
0126	14	231
012760047	13	232
0128	14	233
012e	1	234
013	27	235
0130	41	236
01301	2	237
0132	81	238
0135	1	239
013630	2	240
0137	461	241
0139	2	242
013a	2	243
014	10	244
0141	2	245
0142	1	246
0147	50	247
01471	3	248
0147dp	1	249
0147g	1	250
015	12	251
0150	5	252
0152	3	253
01524	1	254
0154	3	255
01557	1	256
0157	2	257
01596	2	258
016	6	259
01612	2	260
01629dp	1	261
01629g	1	262
01649a	4	263
016890	6	264
017	5	265
0170	3	266
01730	3	267
01731	20	268
0174	2	269
01760	3	270
017d3b	3	271
018	3	272
0180	111	273
01800	1	274
0180x5029	3	275
0180x5031	3	276
0180x5040	2	277
0180x5041	1	278
0180x5044	4	279
01810	14	280
0185	249	281
0186	9	282
0188	8	283
0188x2012	3	284
0188x2088	7	285
0188x2091	4	286
0188x3563	2	287
0189	138	288
01890	1	289
019	4	290
0193	13	291
01965	1	292
0199	12	293
01990	1	294
019b	1	295
01a	41	296
01a6	1	297
02	1591	298
020	22	299
02000005	3	300
0201	102	301
0203	46	302
020655090	2	303
020710020	18	304
020798020	8	305
0209	2	306
021	7	307
02120003	1	308
02129	17	309
02138	3	310
0214	1	311
0215	1	312
02164	1	313
02184	1	314
02193dp	1	315
02193g	1	316
02196	2	317
021d6a1f	1	318
02222	2	319
02227	2	320
02238	2	321
02247dp	1	322
02247g	1	323
02260	1	324
02266	1	325
02280	1	326
023	4	327
02301	22	328
02355	1	329
0238dp	2	330
0238g	2	331
024	9	332
0242	7	333
02449dp	1	334
02449g	1	335
0247	1	336
025	11	337
0252	67	338
0253	5	339
0256	1	340
02578a	2	341
0259	1	342
025d	4	343
026	3	344
