0	12947
001	2073
002	198
003	78
004	37
005	21
006	18
01	10
0234532	12947
0800	12947
1	61
1,00	4724
1,01	66
1,02	54
1,03	46
1,04	49
1,05	55
1,06	58
1,07	44
1,08	51
1,09	53
1,10	45
1,11	52
1,12	58
1,13	36
1,14	53
1,15	47
1,16	53
1,17	47
1,18	49
1,19	48
1,20	52
1,21	47
1,22	56
1,23	53
1,24	35
1,25	30
1,26	53
1,27	49
1,28	34
1,29	41
1,30	33
1,31	36
1,32	52
1,33	48
1,34	40
1,35	36
1,36	35
1,37	37
1,38	48
1,39	39
1,40	40
1,41	33
1,42	33
1,43	49
1,44	37
1,45	44
1,46	31
1,47	34
1,48	28
1,49	31
1,50	53
1,51	27
1,52	37
1,53	38
1,54	27
1,55	19
1,56	27
1,57	26
1,58	33
1,59	26
1,60	30
1,61	31
1,62	25
1,63	25
1,64	19
1,65	26
1,66	27
1,67	25
1,68	21
1,69	32
1,70	26
1,71	28
1,72	25
1,73	23
1,74	21
1,75	23
1,76	24
1,77	31
1,78	26
1,79	26
1,80	25
1,81	16
1,82	25
1,83	20
1,84	26
1,85	18
1,86	17
1,87	19
1,89	21
1,90	20
1,91	31
1,92	22
1,93	22
1,94	18
1,95	13
1,96	18
1,97	22
1,98	26
1,99	16
10	256
10,0	253
10,00	427
10,1	30
10,2	25
10,3	30
10,4	28
10,5	28
10,6	22
10,7	31
10,8	37
10,9	28
100	68
1007	13
1008	10
1009	12
101	51
1011	13
1014	11
1015	11
1016	15
1017	15
1018	13
1019	20
102	48
1020	19
1021	21
1022	166
1023	102
1024	140
1025	131
1026	17
1029	13
103	56
1030	18
1031	13
104	54
105	46
105,00	932
106	38
107	45
108	38
109	45
11	311
11,0	26
11,1	28
11,2	15
11,3	14
11,4	24
11,5	13
11,50	10
11,57	10
11,6	29
11,61	13
11,64	11
11,68	12
11,7	22
11,71	13
11,75	26
11,78	18
11,79	12
11,8	10
11,82	42
11,85	131
11,88	11
11,89	569
11,9	17
11,90	24
11,92	2090
11,93	12
11,94	19
11,95	180
11,96	334
11,97	132
11,98	1710
11,99	91
110	43
1107	10
111	42
111,7	18
112	55
113	45
1136	12
1138	14
114	52
1141	17
1143	10
1145	17
1146	33
1147	16
115	47
1153	12
1155	10
1158	19
116	40
1161	12
1162	16
1164	10
1168	11
117	38
1170	11
118	153
1181	10
1182	49
1183	419
1184	64
1185	18
1186	14
1187	12
1188	14
119	52
1191	10
1193	12
1195	14
1199	10
12	224
12,0	32
12,00	27
12,01	66
12,02	16
12,03	33
12,04	14
12,07	61
12,1	21
12,10	36
12,12	20
12,14	50
12,16	10
12,17	39
12,18	20
12,2	19
12,21	36
12,22	10
12,23	13
12,24	47
12,28	56
12,29	13
12,3	18
12,31	32
12,34	37
12,35	44
12,38	32
12,4	15
12,40	15
12,42	32
12,45	42
12,49	39
12,5	22
12,51	13
12,52	27
12,53	12
