240803
#term	doc freq	idx
0'1	3	0
0'1ytryd	1	1
0'4x	1	2
0,0	4	3
0,0.10	1	4
0,002	2	5
0,02	1	6
0,06	2	7
0,09	1	8
0,1	19	9
0,1,2	2	10
0,1,2,3	2	11
0,19	1	12
0,2	4	13
0,21	1	14
0,2108	1	15
0,24	1	16
0,30	1	17
0,4	2	18
0,5	1	19
0,6	1	20
0,60	2	21
0,76	1	22
0,80	1	23
0,90	1	24
0,97	1	25
0.0	9	26
0.00	1195	27
0.000	9	28
0.000003	1	29
0.00001	3	30
0.000017	1	31
0.000055	1	32
0.000067	1	33
0.0001	46	34
0.00015	1	35
0.00017	2	36
0.0002	6	37
0.0002m	2	38
0.0003	3	39
0.00037	2	40
0.0004	5	41
0.00044	1	42
0.00047	1	43
0.0005	7	44
0.00056	2	45
0.0006	3	46
0.00062	1	47
0.00063	1	48
0.0007	4	49
0.0007821	1	50
0.00082	1	51
0.00083	1	52
0.0009	1	53
0.001	116	54
0.0010	3	55
0.00111	1	56
0.00112	2	57
0.0012	1	58
0.00125	3	59
0.0013	2	60
0.001384	1	61
0.0014	3	62
0.0015	1	63
0.0016	1	64
0.00166	1	65
0.00176	1	66
0.0019	1	67
0.001for	1	68
0.002	27	69
0.0022	3	70
0.0024ev	1	71
0.0025	1	72
0.0026	1	73
0.0028	1	74
0.002926	1	75
0.002b	2	76
0.002m	2	77
0.002pf	1	78
0.003	16	79
0.0030	2	80
0.0031	1	81
0.0033x	1	82
0.0035	1	83
0.0036	1	84
0.0039	1	85
0.004	13	86
0.0041	1	87
0.0043	2	88
0.0044	2	89
0.0045	2	90
0.0046	1	91
0.005	24	92
0.0052	1	93
0.006	15	94
0.0067	2	95
0.007	7	96
0.008	21	97
0.0081	1	98
0.0086	1	99
0.00869	1	100
0.009	17	101
0.0096	1	102
0.0098	1	103
0.01	142	104
0.010	7	105
0.0105	1	106
0.0107	1	107
0.011	12	108
0.0119	2	109
0.012	9	110
0.0121	1	111
0.013	11	112
0.0132	1	113
0.0135	1	114
0.014	6	115
0.0143	1	116
0.015	9	117
0.016	10	118
0.017	5	119
0.018	5	120
0.01898	1	121
0.019	5	122
0.0199	2	123
0.01g	2	124
0.01m	3	125
0.01n	1	126
0.01pe	1	127
0.01x	1	128
0.02	59	129
0.020	4	130
0.0208	1	131
0.021	1	132
0.0211	1	133
0.022	4	134
