0	246
00	121
01	46
02	33
03	24
04	52
04.02.2013	11
04.03.2013	19
04.04.2013	11
04.05.2013	15
04.06.2013	17
04.11.2013	14
05	44
06	54
07	37
08	49
09	53
1	464
1,000	19
10	365
10036	11
101	14
102	12
103	17
105	18
106	13
107	11
108	12
109	16
10th	29
11	314
110	21
111	12
112	15
113	10
114	10
117	11
118	14
1185	11
119	14
11th	30
12	442
120	11
122	14
123	12
128	10
12th	25
13	292
130	10
132	11
134	10
137	11
13th	15
14	252
147	10
15	282
150	21
154	13
156	13
158	11
15th	18
16	316
160	17
163	14
164	12
165	14
166	11
167	13
168	12
169	14
16th	10
17	194
170	12
171	11
172	15
174	10
175	14
176	16
177	10
178	12
179	10
18	225
180	18
181	11
182	11
183	13
184	14
185	16
186	12
187	16
188	12
189	16
19	204
190	18
191	17
1918	20
1919	10
192	12
1920	11
1923	10
1926	11
1927	11
193	12
1930	18
1934	10
1937	10
1939	10
194	18
1940	17
1942	14
1943	12
1946	10
1947	13
1949	12
195	14
1950	21
1951	11
1952	17
1953	11
1954	13
1955	10
1956	13
1957	11
1958	13
1959	11
196	16
1960	22
1966	10
1967	20
1968	10
1969	11
1970	24
1970s	10
1971	18
1972	13
1973	13
1974	13
1975	15
1976	18
1977	13
1979	17
198	13
1980	31
1980s	13
1981	15
1982	21
1983	26
1984	27
1985	22
1986	26
1987	28
1988	33
1989	34
199	10
1990	39
1991	23
1992	42
1993	39
1994	42
1995	31
1996	43
1997	40
1998	51
1999	36
19th	10
1st	94
2	454
20	253
200	33
2000	51
2001	42
2002	38
2003	58
2004	60
2005	53
2006	69
2007	85
2008	84
2009	122
201	10
2010	133
2011	155
2013	654
2014	65
202	13
203	15
204	10
205	15
206	11
207	12
208	13
209	11
20th	21
21	186
210	21
215	19
22	177
220	11
23	196
24	218
25	202
26	168
27	159
27th	28
28	164
29	150
2nd	22
3	428
300	10
30th	15
31	127
32	105
33	107
34	106
35	120
36	98
37	89
38	70
39	72
4	437
40	165
41	90
42	72
43	83
44	86
45	77
46	84
47	60
48	85
49	69
4k	11
5	359
50	103
50,000	23
500	18
50k	101
51	50
52	66
53	77
54	58
55	77
56	75
57	41
58	62
59	67
6	344
600	27
61	35
62	42
63	25
64	32
65	31
66	26
67	34
68	30
69	32
7	310
70	38
71	28
72	31
73	27
74	23
75	30
76	27
77	27
78	32
79	25
8	381
80	44
81	19
82	41
83	22
84	24
85	29
86	26
87	28
88	20
89	23
9	242
90	39
91	20
92	171
93	173
94	119
95	55
96	22
97	35
98	31
99	46
9th	128
a.m	22
aaa	10
aaron	28
ability	74
able	124
about	293
above	34
absence	20
absolutely	15
academy	11
accept	15
acceptable	14
acceptance	10
accepted	11
accessible	10
accomplish	15
accomplished	25
accordance	13
according	39
accordingly	10
accounts	13
accuracy	329
accurate	12
acquire	19
acquired	61
