27422
#term	doc freq	idx
0	246	0
0.0	1	1
0.00	2	2
0.10	1	3
0.197	1	4
0.25	1	5
0.33	1	6
0.40	1	7
0.47	1	8
0.5	1	9
0.50	1	10
0.52	1	11
0.75	2	12
0.77	1	13
0.859	1	14
0.860	2	15
0.87	1	16
0.88	1	17
0.899	1	18
0.912	1	19
0.916	1	20
0.919	1	21
0.920	2	22
0.921	1	23
0.922	1	24
0.923	2	25
0.924	3	26
0.925	1	27
0.929	1	28
0.931	1	29
0.937	1	30
0.940	1	31
0.943	1	32
0.99	1	33
00	121	34
00,2002	1	35
000	1	36
000e	2	37
00am	1	38
00pm	2	39
01	46	40
01,09	1	41
01.01.2012	1	42
01.03.2012	1	43
01.05.2013	3	44
01.06.2010	1	45
01.06.2011	1	46
01.06.2012	1	47
01.06.2013	2	48
01.07.2011	1	49
01.08.2013	2	50
01.09.2009	1	51
01.09.2013	2	52
01.10.2012	1	53
01.11.2013	2	54
01.12.2013	1	55
01.13.2012	1	56
01.13.2013	2	57
01.15.2012	1	58
01.15.2013	1	59
01.16.2013	3	60
01.17.2013	2	61
01.18.2010	1	62
01.18.2013	2	63
01.20.2013	1	64
01.21.2013	2	65
01.22.2011	1	66
01.22.2013	1	67
01.23.2013	1	68
01.24.2008	1	69
01.25.2012	1	70
01.25.2013	1	71
01.27.2011	1	72
01.27.2012	2	73
01.27.2013	1	74
01.28.2010	1	75
01.29.2013	1	76
01.30.2012	1	77
01.31.2012	1	78
01.31.2013	1	79
02	33	80
02.01.2013	3	81
02.02.2010	1	82
02.02.2012	1	83
02.02.2013	1	84
02.03.2013	1	85
02.06.2013	4	86
02.08.2012	1	87
02.08.2013	3	88
02.09.2013	1	89
02.10.2011	1	90
02.11.2013	1	91
02.12.2009	1	92
02.12.2011	1	93
02.12.2013	1	94
02.13.2013	1	95
02.14.2009	1	96
02.14.2013	2	97
02.15.2012	4	98
02.15.2013	3	99
02.17.2009	1	100
02.17.2013	3	101
02.18.2012	1	102
02.18.2013	2	103
02.19.2013	4	104
02.20.2008	1	105
02.20.2012	1	106
02.20.2013	2	107
02.21.2013	3	108
02.22.2012	1	109
02.23.2011	1	110
02.23.2012	1	111
02.23.2013	1	112
02.24.2012	2	113
02.24.2013	2	114
02.25.2013	3	115
02.26.2012	2	116
02.27.2011	1	117
02.27.2012	1	118
02.27.2013	2	119
02.28.2010	1	120
02.28.2013	1	121
02pm	1	122
03	24	123
03,08	1	124
03.01.2013	3	125
03.02.2013	1	126
03.03.2011	1	127
03.03.2013	1	128
03.04.2013	2	129
03.05.2013	2	130
03.06.2013	2	131
03.07.2013	3	132
03.08.2012	1	133
03.08.2013	2	134
03.09.2010	1	135
03.09.2013	1	136
03.10.2013	1	137
03.11.2013	1	138
03.12.2013	4	139
03.13.2013	2	140
03.14.2013	2	141
03.15.2012	1	142
03.15.2013	3	143
03.17.2011	1	144
03.17.2013	1	145
03.18.2013	2	146
03.19.2011	1	147
03.19.2013	1	148
03.20.2012	1	149
03.20.2013	5	150
03.21.2013	3	151
03.22.2012	2	152
03.22.2013	6	153
03.23.2012	1	154
03.23.2013	4	155
03.24.2013	2	156
03.25.2011	1	157
03.25.2012	1	158
03.25.2013	4	159
03.26.2013	4	160
03.27.2012	1	161
03.27.2013	4	162
03.28.2013	9	163
03.29.2013	3	164
03.30.2013	9	165
03.31.2012	1	166
03.31.2013	3	167
04	52	168
04,07	1	169
04.01.2013	8	170
04.02.2012	1	171
04.02.2013	11	172
04.03.2010	1	173
04.03.2013	19	174
04.04.2013	11	175
04.05.2013	15	176
04.06.2012	2	177
04.06.2013	17	178
04.07.2013	6	179
04.08.2012	1	180
04.08.2013	6	181
04.09.2012	1	182
04.09.2013	6	183
04.10.2011	1	184
04.10.2013	5	185
04.11.2011	1	186
04.11.2013	14	187
04.12.2012	1	188
04.12.2013	8	189
04.13.2009	1	190
04.13.2010	1	191
04.13.2013	4	192
04.14.2013	2	193
04.17.2009	1	194
04.18.2012	1	195
04.19.2011	1	196
04.20.2012	1	197
04.23.2012	1	198
04.24.2012	2	199
04.26.2012	2	200
04.27.2012	1	201
04.29.2009	1	202
04.30.2009	1	203
04.30.2012	1	204
05	44	205
05.01.2009	1	206
05.02.2009	1	207
05.02.2012	2	208
05.03.2009	1	209
05.03.2011	1	210
05.03.2012	2	211
05.04.2009	1	212
05.04.2012	1	213
05.05.2009	1	214
05.05.2012	1	215
05.06.2009	1	216
05.07.2009	1	217
05.07.2011	1	218
05.08.2009	1	219
05.08.2012	1	220
05.09.2007	1	221
05.09.2009	1	222
05.09.2012	1	223
05.10.2009	3	224
05.10.2010	1	225
05.11.2009	1	226
05.11.2012	2	227
05.12.2009	2	228
05.13.2009	2	229
05.14.2009	1	230
05.15.2009	1	231
05.15.2012	1	232
05.16.2012	1	233
05.20.2010	1	234
05.20.2011	1	235
05.22.2008	1	236
05.22.2011	1	237
05.23.2012	1	238
05.24.2012	1	239
05.25.2011	1	240
05.25.2012	1	241
05.26.2012	1	242
05.28.2012	2	243
05.30.2008	1	244
05.31.2012	1	245
06	54	246
06.03.2012	1	247
06.04.2011	1	248
06.05.2010	2	249
06.05.2011	1	250
06.05.2012	2	251
06.07.2012	1	252
06.08.2012	2	253
06.09.2009	1	254
06.10.2012	1	255
06.11.2011	2	256
06.11.2012	1	257
06.15.2007	1	258
06.15.2011	2	259
06.16.2010	1	260
06.19.2012	1	261
06.21.2012	2	262
06.22.2012	1	263
06.23.2012	3	264
06.24.2011	1	265
06.26.10	1	266
06.26.2010	1	267
06.26.2012	1	268
06.27.2012	1	269
06.28.2010	1	270
06.28.2012	2	271
06.29.2012	1	272
07	37	273
07.02.2007	1	274
07.02.2008	1	275
07.02.2010	1	276
07.02.2012	1	277
07.04.2008	1	278
07.04.2012	1	279
07.06.2012	1	280
07.07.2011	1	281
07.12.2011	1	282
07.12.2012	1	283
07.14.2011	1	284
07.17.2012	2	285
07.19.2012	2	286
07.20.2012	1	287
07.21.2012	1	288
07.23.2012	1	289
07.25.2012	2	290
07.28.2012	1	291
08	49	292
08.01.2011	1	293
08.01.2012	1	294
08.02.2012	1	295
08.05.2009	1	296
08.12.2012	1	297
08.15.2012	1	298
08.18.2011	1	299
08.22.2009	1	300
08.23.2011	1	301
08.23.2012	3	302
08.24.2012	3	303
08.30.2012	3	304
09	53	305
09,11	1	306
09.03.2008	1	307
09.06.2012	1	308
09.07.2011	1	309
09.08.2010	1	310
09.08.2011	1	311
09.12.2007	1	312
09.15.2012	1	313
09.21.2012	1	314
09.23.2012	2	315
09.24.2008	1	316
09.24.2012	1	317
09.27.2008	1	318
09.27.2011	3	319
09.29.2011	2	320
09.30.2009	1	321
09am	2	322
1	464	323
1,000	19	324
1,000th	6	325
1,007	2	326
1,009	1	327
1,00th	1	328
1,013	1	329
1,020,736	1	330
1,042	1	331
1,049	1	332
1,055	1	333
1,071	2	334
1,072nd	2	335
1,086	1	336
1,115	1	337
1,126	1	338
1,132	1	339
1,147	1	340
1,157	1	341
1,198	1	342
1,200	1	343
1,216	1	344
1,223	1	345
1,230	1	346
1,232	2	347
1,244	2	348
1,248	1	349
1,251	1	350
1,252nd	1	351
1,293	1	352
1,300	4	353
1,310	1	354
1,343,301	1	355
1,351	1	356
1,356	2	357
1,363	1	358
1,372	2	359
1,373,628	1	360
1,416	1	361
1,431	1	362
1,443,091	1	363
1,450	1	364
1,454	1	365
1,49	1	366
1,515,885	1	367
1,585,936	1	368
1,700	1	369
1,71	1	370
1,713,021	1	371
1,738	1	372
1,767th	1	373
1,800	1	374
1,850	2	375
1,851	2	376
1,852	2	377
1,963	1	378
1,963rd	2	379
1.03	1	380
1.05	1	381
1.07	2	382
1.17	1	383
1.18	1	384
1.20	2	385
1.24	3	386
1.25	2	387
1.27	1	388
1.29	1	389
1.3	3	390
1.30	1	391
1.31	1	392
1.32	1	393
1.33	2	394
1.35	2	395
1.38	1	396
1.39	1	397
1.41	1	398
1.45	1	399
1.48	1	400
1.49	3	401
1.5	8	402
1.51	1	403
1.52	1	404
1.53	1	405
1.55	1	406
1.56	1	407
1.61	1	408
1.62	3	409
1.63	1	410
1.65	1	411
1.68	2	412
1.734	1	413
1.75	6	414
1.76	2	415
1.8	1	416
1.80	4	417
1.81	1	418
1.84	1	419
1.87	1	420
1.88	1	421
1.883	1	422
1.89	1	423
1.90	2	424
1.91	1	425
1.92	4	426
1.93	1	427
1.94	1	428
1.95	2	429
1.97	3	430
1.98	1	431
1.99	2	432
10	365	433
10,000	5	434
10,425	1	435
10,455	1	436
10.01.2010	2	437
10.02.2010	1	438
10.04.2009	1	439
10.05.2012	1	440
10.06.2011	1	441
10.07.2010	1	442
10.07.2012	1	443
10.09.2012	1	444
10.10.2012	2	445
10.11.2012	2	446
10.12.2009	1	447
10.12.2012	1	448
10.13.2012	1	449
10.15.2012	1	450
10.16.2009	1	451
10.16.2012	1	452
10.17.2012	1	453
10.20.2012	1	454
10.22.2007	1	455
10.23.2012	1	456
10.24.2011	1	457
10.24.2012	1	458
10.26.2011	1	459
10.26.2012	2	460
10.27.2012	1	461
10.29.2009	1	462
10.3	1	463
10.3.09	1	464
10.30.2008	1	465
10.5	2	466
10.5.6	3	467
10.6	1	468
10.75	3	469
100,000	1	470
100.0	1	471
1000	1	472
1003	1	473
10036	11	474
1005	1	475
1007	1	476
100e	3	477
100th	4	478
101	14	479
1010	2	480
1014	1	481
102	12	482
103	17	483
1033	1	484
104	8	485
104,361	1	486
104,567	1	487
104,809	1	488
105	18	489
105,000	2	490
106	13	491
106th	1	492
107	11	493
1072	1	494
108	12	495
108,525	1	496
109	16	497
10a	1	498
10am	2	499
10e	6	500
10g	1	501
10pm	1	502
10th	29	503
10x12	1	504
11	314	505
11,000	3	506
11,247	1	507
11.0	3	508
11.03.2011	1	509
11.06.2012	1	510
11.07.2008	1	511
11.08.2008	1	512
11.09.2011	1	513
11.10.2012	1	514
11.11.2009	1	515
11.12.2008	1	516
11.12.2011	1	517
11.12.2012	1	518
11.13.2011	1	519
11.14.2012	1	520
11.17.2010	1	521
11.2	1	522
11.23.2009	2	523
11.24.2012	1	524
11.25	1	525
11.25.2009	1	526
11.26.2011	2	527
11.30.2011	2	528
11.30.2012	2	529
11.5	3	530
11.75	1	531
11.9	1	532
110	21	533
1100	1	534
1109	1	535
110cjoq	1	536
111	12	537
111,696	1	538
112	15	539
112,632	1	540
1121	1	541
113	10	542
113,134	1	543
113,400	1	544
1136	1	545
114	10	546
1143	2	547
115	5	548
115,545	1	549
116	7	550
116,137	1	551
116,143	1	552
117	11	553
118	14	554
1185	11	555
119	14	556
119,115	1	557
11a	2	558
11e	4	559
11th	30	560
12	442	561
12,000	2	562
12,176	1	563
12,295	1	564
12,7	1	565
12.01.2012	1	566
12.02.2008	1	567
12.03.2009	2	568
12.03.2010	1	569
12.04.2012	1	570
12.06.2012	2	571
12.07.2010	1	572
12.09.2011	1	573
12.12.2011	1	574
12.12.2012	1	575
12.15.2011	1	576
12.17.2011	1	577
12.18.2012	1	578
12.21.2012	1	579
12.22.2009	1	580
12.23.2010	1	581
12.24.2010	1	582
12.25.2009	1	583
12.25.2011	1	584
12.27.2012	1	585
12.28.2012	2	586
12.3	1	587
12.30.2009	1	588
12.30.2010	1	589
12.30.2011	1	590
12.31.2011	1	591
12.31.2012	1	592
12.5	1	593
12.8	1	594
120	11	595
1200	1	596
120th	1	597
121	9	598
121,838	1	599
122	14	600
122,725	1	601
123	12	602
123,271	1	603
124	7	604
125	9	605
125,000	1	606
126	7	607
126,073	1	608
127	9	609
127th	1	610
128	10	611
128,475	1	612
1280	3	613
129	9	614
12a	2	615
12g	1	616
12th	25	617
13	292	618
13,000	1	619
13,542	2	620
13,748	1	621
13.2	1	622
13.4	1	623
13.49	1	624
13.6	1	625
130	10	626
130,537	1	627
131	6	628
131,016	1	629
132	11	630
132,000	1	631
132,622	1	632
132,938	1	633
133	8	634
133,357	1	635
133,491	1	636
133e	1	637
134	10	638
135	7	639
135,023	1	640
135,323	1	641
135,381	1	642
1356	3	643
136	6	644
136,056	1	645
136,495	1	646
136,630	1	647
137	11	648
138	9	649
138,665	1	650
138,685	1	651
138,807	1	652
139	9	653
13a	1	654
13e	3	655
13th	15	656
14	252	657
14,212	2	658
14.5	1	659
14.6	2	660
14.7	3	661
140	9	662
141	9	663
141,723	1	664
142	9	665
143	6	666
144	7	667
144,241	1	668
145	8	669
145,310	1	670
145,380	1	671
146	9	672
147	10	673
148	9	674
148,345	1	675
149	7	676
149,186	1	677
14a	1	678
14e	4	679
14th	9	680
15	282	681
15,000	2	682
15,004	1	683
15,027	2	684
15.1	1	685
150	21	686
150th	2	687
151	8	688
151,893	1	689
152	9	690
152,785	1	691
153	7	692
153,918	1	693
154	13	694
155	7	695
155,172	1	696
156	13	697
157	8	698
158	11	699
158,942	1	700
159	6	701
159,741	1	702
159,913	1	703
15e	2	704
15gp	1	705
15th	18	706
16	316	707
16,000	2	708
16,005	2	709
16,561	2	710
16.8	1	711
160	17	712
160,000	1	713
161	8	714
162	9	715
163	14	716
163,000	1	717
163,265	1	718
164	12	719
164,568	1	720
165	14	721
165,184	1	722
165,885	1	723
166	11	724
166th	1	725
167	13	726
167,255	1	727
168	12	728
168,154	1	729
168,242	1	730
168,963	1	731
169	14	732
169,812	1	733
16e	2	734
16th	10	735
16w	2	736
17	194	737
17,000	2	738
17.2	1	739
17.6	1	740
17.8	1	741
17.9	1	742
170	12	743
171	11	744
171st	1	745
172	15	746
173	9	747
173,972	1	748
174	10	749
174,963	1	750
175	14	751
175,030	1	752
175th	1	753
176	16	754
176,129	1	755
176,667	1	756
176,825	1	757
177	10	758
177,276	1	759
178	12	760
179	10	761
17e	1	762
17g	1	763
17pts	1	764
17th	6	765
18	225	766
18,000	4	767
18,013	1	768
18,087	1	769
18,497	2	770
18,500	1	771
18.1	1	772
180	18	773
180,823	1	774
181	11	775
1817	1	776
182	11	777
182,514	1	778
183	13	779
184	14	780
185	16	781
185,173	1	782
186	12	783
186,487	1	784
186,577	1	785
186,800	1	786
187	16	787
187,091	1	788
188	12	789
1886	2	790
189	16	791
189,549	1	792
189,839	1	793
189,852	1	794
1893	3	795
1894	3	796
1895	3	797
1896	4	798
1897	3	799
1898	3	800
1899	3	801
18e	3	802
18s	1	803
18th	8	804
19	204	805
19,289	3	806
19,972,008	1	807
19,992,007	1	808
19.1	1	809
19.8	1	810
190	18	811
1900	3	812
1901	3	813
1902	3	814
1903	3	815
1904	3	816
1905	3	817
1906	3	818
1907	3	819
1908	3	820
1909	4	821
191	17	822
1910	4	823
1910s	2	824
1911	3	825
1912	4	826
1913	3	827
1914	3	828
1915	5	829
1916	4	830
1917	8	831
1918	20	832
1919	10	833
192	12	834
192,154	1	835
1920	11	836
1920s	4	837
1921	8	838
1922	6	839
1923	10	840
1924	9	841
1925	7	842
