0	311
0.1	17
0.25	18
0.5	15
0.50	23
0.7	21
0.75	23
0.8	19
00	159
000	17
0001	13
001	18
002	12
002264c1cd16	10
0032	12
004	10
005	14
007	23
00am	152
00pm	261
01	159
01am	69
01pm	148
02	213
0211	10
0295	13
02am	79
02pm	131
03	796
0355	23
03am	65
03pm	143
04	12261
0451	10
0471	15
04am	89
04pm	138
05	820
050	13
0519	12
052	10
05am	75
05pm	133
06	832
0622	37
06am	78
06pm	162
07	757
0751	10
07am	90
07pm	151
08	757
08am	82
08pm	134
09	749
0995	10
09am	92
09pm	149
0fe4ef85	10
0r	15
1	4519
1,000	66
1,000.00	10
1,200	29
1,400	15
1,500	30
1.0	39
1.00	57
1.1	40
1.2	17
1.25	48
1.3	33
1.4	28
1.5	111
1.50	19
1.6	36
1.6l	11
1.6zc	34
1.7	27
1.75	16
1.8	53
1.8l	17
1.9	12
10	4319
10,000	48
10,500	38
10,995	22
10,999.00	21
10.0	15
10.00	119
10.1	21
10.2	14
10.25	13
10.3	16
10.4	12
10.5	94
10.6	19
10.8	11
100	1514
100,000	17
100.00	59
1000	363
1000.00	27
10000	20
1000base	13
1000s	10
1000w	11
1001	10
1004	10
10051	17
10053	17
1009	10
100base	12
100gal	11
100k	44
100mm	13
100th	11
101	50
102	27
1024	29
102k	37
103	29
104	33
105	57
1050	10
10500	15
106	13
107	18
107,000	10
1070	22
107k	40
108	57
1080	33
1080i	32
1080p	80
109	16
1093	10
1099	11
10995	10
10am	241
10e	10
10fold	34
10k	58
10pm	133
10s	65
10th	35
10x	27
11	3805
11,300	35
11.5	42
110	159
110,000	18
1100	64
11000	10
110lb	11
110p	13
110v	27
111	30
1110	10
112	32
1125	40
113	16
114k	35
115	107
115,666	34
1150	13
115v	20
116	23
117	13
117lbs	11
118	35
119	13
11925	25
11am	199
11e2	10
11pm	134
11s	71
11th	12
12	4140
12,000	23
12,000.00	38
12,500	40
12.00	42
12.1	16
12.5	29
120	392
120.00	12
1200	159
1200.00	16
12000	21
120gb	13
120mm	15
120v	28
121	50
121000	34
122	13
123	20
1234	20
124	20
125	313
125.00	41
1250	37
125lbs	16
126	24
127	15
128	71
1280	33
12800	11
128gb	11
128mb	17
129	34
12am	99
12ax7	13
12pm	154
12s	73
12th	15
12v	113
12x	12
12yrs	15
13	2589
13.00	16
13.2	10
13.3	17
13.5	23
130	118
130.00	11
1300	36
1300.00	12
1312cc	21
132	14
132000	10
13267	10
133	16
1333mhz	20
134	10
135	81
1350	17
13500	41
135mm	13
136	15
1366	18
137	11
1394	16
13am	86
13pm	135
13s	70
13th	39
14	1692
14,995	23
14.00	13
14.1	20
14.5	21
140	166
1400	69
141	28
1417	10
143	10
1440	14
145	53
1450	18
14500	11
145pds	10
146	11
147	11
148	10
149	59
149.99	10
14am	107
14k	45
14mm	29
14pm	128
14s	64
14th	28
15	1374
15,000	34
15.0	14
15.00	123
15.4	19
15.5	20
15.6	17
150	726
150.00	63
1500	193
1500.00	13
15000	22
151	12
1525	10
1545	10
155	35
1550	17
15500	17
15750	10
159	22
159p	12
15am	92
15mm	28
15pm	149
15s	69
15th	21
15w	12
16	1041
16,000	12
16.00	13
16.5	30
160	172
1600	70
16000	18
